PCS length (L),Number of PCS of Length L
409,0
410,3
411,1
412,2
413,5
414,3
415,1
416,1
417,1
418,2
419,3
420,2
421,1
422,2
423,2
424,2
425,2
426,2
427,1
428,2
429,1
430,0
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,2
439,5
440,2
441,2
442,1
443,3
444,0
445,2
446,4
447,1
448,2
449,0
450,0
451,1
452,0
453,1
454,1
455,2
456,2
457,0
458,1
459,0
460,0
461,1
462,0
463,1
464,4
465,1
466,0
467,3
468,1
469,1
470,0
471,1
472,2
473,3
474,2
475,1
476,1
477,3
478,0
479,0
480,0
481,0
482,0
483,1
484,1
485,0
486,1
487,0
488,0
489,1
490,1
491,1
492,0
493,0
494,1
495,2
496,1
497,1
498,1
499,1
500,1
501,0
502,2
503,0
504,1
505,1
506,0
507,1
508,2
509,1
510,1
511,0
512,1
513,0
514,0
515,0
516,0
517,0
518,1
519,1
520,1
521,1
522,1
523,0
524,1
525,1
526,0
527,0
528,1
529,0
530,1
531,0
532,0
533,1
534,0
535,1
536,0
537,0
538,0
539,0
540,0
541,0
542,1
543,1
544,0
545,1
546,0
547,1
548,2
549,1
550,0
551,0
552,1
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,1
562,0
563,1
564,0
565,0
566,1
567,0
568,0
569,1
570,1
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,1
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,1
593,0
594,0
595,0
596,1
597,0
598,0
599,0
600,0
601,0
602,1
603,0
604,1
605,0
606,0
607,0
608,1
609,1
610,0
611,0
612,0
613,1
614,0
615,1
616,1
617,1
618,0
619,1
620,0
621,0
622,0
623,1
624,0
625,1
626,1
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,1
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,1
644,0
645,1
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,1
654,0
655,0
656,0
657,0
658,1
659,0
660,1
661,0
662,0
663,0
664,0
665,0
666,1
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,1
677,1
678,0
679,1
680,0
681,0
682,0
683,2
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,1
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,1
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,1
749,0
750,0
751,1
752,0
753,0
754,1
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,1
766,0
767,0
768,0
769,1
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,1
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,1
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,1
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,1
870,0
871,0
872,0
873,0
