chrom,start,end
chrY,4201477,4201478
chrY,4203119,4203120
chrY,4204231,4204264
chrY,4204266,4204279
chrY,4204281,4204374
chrY,4204376,4204420
chrY,4204891,4204985
chrY,4204987,4205080
chrY,4205600,4205603
chrY,4205756,4205905
chrY,4205907,4206004
chrY,4206006,4206077
chrY,4206079,4206132
chrY,4208289,4208289
chrY,4208754,4208757
chrY,4214302,4214331
chrY,4214333,4214338
chrY,4214956,4214958
chrY,4219846,4219847
chrY,4219938,4219944
chrY,4219946,4219948
chrY,4219951,4220032
chrY,4220034,4220039
chrY,4220042,4220045
chrY,4220114,4220130
chrY,4220262,4220288
chrY,4220290,4220387
chrY,4220389,4220515
chrY,4220517,4220521
chrY,4220523,4220535
chrY,4220536,4220545
chrY,4220547,4220595
chrY,4220597,4220679
chrY,4220681,4220754
chrY,4220756,4220789
chrY,4220791,4220818
chrY,4220820,4220827
chrY,4220829,4220863
chrY,4220865,4220882
chrY,4220884,4220898
chrY,4220900,4220911
chrY,4220913,4221034
chrY,4221036,4221087
chrY,4221251,4221274
chrY,4223160,4223171
chrY,4223173,4223173
chrY,4223175,4223298
chrY,4223300,4223320
chrY,4223322,4223335
chrY,4223337,4223340
chrY,4223342,4223407
chrY,4223409,4223413
chrY,4223415,4223432
chrY,4223434,4223472
chrY,4223474,4223622
chrY,4223624,4223744
chrY,4223839,4223844
chrY,4223846,4223861
chrY,4223863,4224126
chrY,4224128,4224194
chrY,4224195,4224246
chrY,4224248,4224291
chrY,4224293,4224376
chrY,4224378,4224442
chrY,4224744,4224776
chrY,4224778,4224784
chrY,4224786,4224800
chrY,4224802,4224923
chrY,4224925,4224929
chrY,4224931,4224978
chrY,4224981,4225035
chrY,4225037,4225040
chrY,4225042,4225057
chrY,4225059,4225083
chrY,4225085,4225105
chrY,4225107,4225117
chrY,4225119,4225133
chrY,4225135,4225141
chrY,4225144,4225150
chrY,4225152,4225154
chrY,4225156,4225188
chrY,4225190,4225300
chrY,4225302,4225313
chrY,4225315,4225390
chrY,4225392,4225434
chrY,4225436,4225462
chrY,4225464,4225508
chrY,4225510,4225533
chrY,4225535,4225646
chrY,4225648,4225663
chrY,4225665,4225686
chrY,4225688,4225696
chrY,4225697,4225700
chrY,4225702,4225714
chrY,4225717,4225752
chrY,4225754,4225807
chrY,4225808,4225836
chrY,4225838,4225961
chrY,4225963,4225973
chrY,4225974,4225975
chrY,4225977,4225977
chrY,4225978,4226001
chrY,4226003,4226091
chrY,4226093,4226139
chrY,4226230,4226257
chrY,4226259,4226358
chrY,4226360,4226372
chrY,4226374,4226430
chrY,4226432,4226561
chrY,4226563,4226604
chrY,4226606,4226646
chrY,4226648,4226727
chrY,4226729,4226732
chrY,4226832,4226932
chrY,4226934,4226962
chrY,4226964,4226987
chrY,4226992,4226998
chrY,4227000,4227036
chrY,4227098,4227147
chrY,4227149,4227217
chrY,4227219,4227304
chrY,4227309,4227341
chrY,4227343,4227389
chrY,4227391,4227554
chrY,4227593,4227627
chrY,4227629,4227791
chrY,4227793,4227814
chrY,4227816,4227849
chrY,4227851,4227858
chrY,4227860,4227871
chrY,4227873,4227882
chrY,4227884,4227911
chrY,4227913,4227916
chrY,4227918,4228064
chrY,4228066,4228069
chrY,4228071,4228314
chrY,4228316,4228342
chrY,4228783,4228785
chrY,4228913,4228913
chrY,4229691,4229692
chrY,4231912,4231915
chrY,4236246,4236247
chrY,4236339,4236347
chrY,4236772,4236788
chrY,4236790,4236869
chrY,4236871,4236932
chrY,4236934,4236970
chrY,4236972,4236987
chrY,4236989,4237015
chrY,4243404,4243405
chrY,4243407,4243438
chrY,4243440,4243565
chrY,4243567,4243619
chrY,4243621,4243752
chrY,4243754,4243806
chrY,4243808,4243839
chrY,4243841,4243959
chrY,4243961,4243975
chrY,4243980,4244065
chrY,4244117,4244170
chrY,4244172,4244206
chrY,4244208,4244217
chrY,4244219,4244484
chrY,4244685,4244738
chrY,4244868,4244910
chrY,4244911,4244992
chrY,4244994,4245011
chrY,4245013,4245018
chrY,4245020,4245069
chrY,4245092,4245254
chrY,4245256,4245283
chrY,4245285,4245332
chrY,4245334,4245457
chrY,4245459,4245597
chrY,4245599,4245641
chrY,4245643,4245753
chrY,4245755,4245773
chrY,4245775,4245785
chrY,4245787,4245799
chrY,4245838,4245857
chrY,4245859,4245894
chrY,4245896,4245900
chrY,4245902,4246012
chrY,4246014,4246037
chrY,4246039,4246045
chrY,4246047,4246133
chrY,4246135,4246195
chrY,4246197,4246212
chrY,4246214,4246216
chrY,4246218,4246299
chrY,4246301,4246306
chrY,4246308,4246360
chrY,4246399,4246400
chrY,4246450,4246533
chrY,4246535,4246626
chrY,4246627,4246644
chrY,4246918,4246988
