chrom,start,end
chrY,16551356,16551359
chrY,16551361,16551362
chrY,16551364,16551373
chrY,16551375,16551382
chrY,16551384,16551386
chrY,16551388,16551391
chrY,16551393,16551396
chrY,16551755,16551779
chrY,16551783,16551798
chrY,16551800,16551806
chrY,16551808,16551818
chrY,16551820,16551821
chrY,16551825,16551847
chrY,16551849,16551851
chrY,16551853,16551883
chrY,16551885,16551890
chrY,16551892,16551895
chrY,16551897,16551911
chrY,16551919,16551921
chrY,16551923,16551927
chrY,16551929,16551930
chrY,16551932,16551946
chrY,16551948,16551957
chrY,16552247,16552249
chrY,16552271,16552279
chrY,16552281,16552284
chrY,16552286,16552296
chrY,16552298,16552301
chrY,16552303,16552304
chrY,16552306,16552311
chrY,16552313,16552317
chrY,16552322,16552328
chrY,16552331,16552355
chrY,16552357,16552371
chrY,16552373,16552381
chrY,16552383,16552393
chrY,16552395,16552395
chrY,16552397,16552399
chrY,16552401,16552405
chrY,16552407,16552411
chrY,16552413,16552419
chrY,16552421,16552439
chrY,16552441,16552463
chrY,16552465,16552465
chrY,16552467,16552468
chrY,16552470,16552479
chrY,16552481,16552487
chrY,16552489,16552503
chrY,16552505,16552511
chrY,16552513,16552518
chrY,16552520,16552528
chrY,16552530,16552531
chrY,16552533,16552559
chrY,16552561,16552571
chrY,16552573,16552574
chrY,16552576,16552584
chrY,16552587,16552587
chrY,16552589,16552589
chrY,16552591,16552597
chrY,16552599,16552600
chrY,16552602,16552608
chrY,16552612,16552624
chrY,16552625,16552644
chrY,16552646,16552652
chrY,16552654,16552658
chrY,16552660,16552669
chrY,16552671,16552671
chrY,16552673,16552706
chrY,16552708,16552713
chrY,16552715,16552736
chrY,16552737,16552770
chrY,16552771,16552774
chrY,16552776,16552777
chrY,16552779,16552780
chrY,16552783,16552791
chrY,16552792,16552800
chrY,16552802,16552805
chrY,16552807,16552811
chrY,16552814,16552820
chrY,16552822,16552833
chrY,16552835,16552848
chrY,16552850,16552867
chrY,16552869,16552873
chrY,16552875,16552875
chrY,16552877,16552881
chrY,16552882,16552883
chrY,16552885,16552888
chrY,16552890,16552891
chrY,16552893,16552902
chrY,16552905,16552909
chrY,16552911,16552917
chrY,16552919,16552922
chrY,16552924,16552935
chrY,16552937,16552943
chrY,16552945,16552949
chrY,16552952,16552952
chrY,16552954,16552954
chrY,16552957,16552964
chrY,16552966,16552968
chrY,16552970,16552991
chrY,16552993,16552996
chrY,16552998,16553005
chrY,16553007,16553020
chrY,16553022,16553023
chrY,16553025,16553039
