chrom,start,end
chrY,14150000,14150016
chrY,14150018,14150021
chrY,14150023,14150025
chrY,14150027,14150035
chrY,14150037,14150038
chrY,14150040,14150040
chrY,14150042,14150045
chrY,14150047,14150055
chrY,14150057,14150064
chrY,14150066,14150083
chrY,14150085,14150087
chrY,14150089,14150093
chrY,14150095,14150098
chrY,14150100,14150111
chrY,14150113,14150116
chrY,14150118,14150119
chrY,14150121,14150124
chrY,14150126,14150127
chrY,14150128,14150128
chrY,14150132,14150138
chrY,14150142,14150144
chrY,14150146,14150149
chrY,14150151,14150156
chrY,14150158,14150167
chrY,14150168,14150169
chrY,14150171,14150176
chrY,14150178,14150184
chrY,14150186,14150194
chrY,14150196,14150197
chrY,14150199,14150200
chrY,14150202,14150207
chrY,14150209,14150210
chrY,14150214,14150219
chrY,14150222,14150222
chrY,14150224,14150232
chrY,14150234,14150250
chrY,14150251,14150255
chrY,14150257,14150279
chrY,14150281,14150283
chrY,14150285,14150289
chrY,14150291,14150295
chrY,14150298,14150299
chrY,14150301,14150313
chrY,14150315,14150334
chrY,14150336,14150338
chrY,14150340,14150344
chrY,14150346,14150356
chrY,14150359,14150359
chrY,14150361,14150367
chrY,14150369,14150369
chrY,14150371,14150374
chrY,14150376,14150376
chrY,14150378,14150391
chrY,14150393,14150401
chrY,14150403,14150417
chrY,14150419,14150422
chrY,14150424,14150434
chrY,14150436,14150442
chrY,14150444,14150446
chrY,14150448,14150468
chrY,14150470,14150475
chrY,14150478,14150486
chrY,14150488,14150491
chrY,14150495,14150500
chrY,14150503,14150523
chrY,14150525,14150532
chrY,14150534,14150534
chrY,14150536,14150536
chrY,14150538,14150540
chrY,14150542,14150546
chrY,14150549,14150559
chrY,14150561,14150574
chrY,14150576,14150585
chrY,14150587,14150592
chrY,14150594,14150600
chrY,14150602,14150603
chrY,14150606,14150608
chrY,14150611,14150614
chrY,14150616,14150616
chrY,14150918,14150930
chrY,14150932,14150949
chrY,14150950,14150950
chrY,14150952,14150968
chrY,14150970,14150986
chrY,14150989,14150989
chrY,14150991,14150994
chrY,14150996,14151016
chrY,14151018,14151026
chrY,14151028,14151041
chrY,14151043,14151065
chrY,14151068,14151084
chrY,14151086,14151103
chrY,14151105,14151116
chrY,14151117,14151134
chrY,14151136,14151141
chrY,14151143,14151154
chrY,14151156,14151156
chrY,14151158,14151168
chrY,14151170,14151177
chrY,14151179,14151183
chrY,14151185,14151185
chrY,14151189,14151192
chrY,14151195,14151198
chrY,14151200,14151224
chrY,14151226,14151231
chrY,14151233,14151240
chrY,14151242,14151247
chrY,14151248,14151273
chrY,14151276,14151295
chrY,14151366,14151369
chrY,14151371,14151379
chrY,14151381,14151399
chrY,14151401,14151413
chrY,14151416,14151418
chrY,14151420,14151422
chrY,14151428,14151432
chrY,14151434,14151435
chrY,14151437,14151438
chrY,14151440,14151444
chrY,14151446,14151446
chrY,14151484,14151488
chrY,14151492,14151494
chrY,14151496,14151507
chrY,14151510,14151530
chrY,14151532,14151540
chrY,14151542,14151564
chrY,14151566,14151566
chrY,14151576,14151576
chrY,14151578,14151580
chrY,14151588,14151592
chrY,14151596,14151622
chrY,14151624,14151637
chrY,14151639,14151640
chrY,14151644,14151655
chrY,14151657,14151657
chrY,14151659,14151670
chrY,14151672,14151674
chrY,14151676,14151689
chrY,14151691,14151696
chrY,14151698,14151698
chrY,14151700,14151711
chrY,14151713,14151733
chrY,14151735,14151736
chrY,14151739,14151743
chrY,14151745,14151751
chrY,14151753,14151760
chrY,14151762,14151765
chrY,14151767,14151767
chrY,14153401,14153401
chrY,14153403,14153406
chrY,14153408,14153419
chrY,14153423,14153429
chrY,14153431,14153439
chrY,14153441,14153441
chrY,14155644,14155668
chrY,14155670,14155672
chrY,14155673,14155676
chrY,14155678,14155681
chrY,14155682,14155685
chrY,14155687,14155687
chrY,14155689,14155699
chrY,14155703,14155703
chrY,14155705,14155710
chrY,14155712,14155716
chrY,14155718,14155726
chrY,14155728,14155734
chrY,14155736,14155737
chrY,14155739,14155739
chrY,14155741,14155761
chrY,14155763,14155781
chrY,14155783,14155783
chrY,14155786,14155790
chrY,14155791,14155804
chrY,14155806,14155806
chrY,14155808,14155820
chrY,14155822,14155826
chrY,14155828,14155845
chrY,14155847,14155847
chrY,14155849,14155852
chrY,14155854,14155879
chrY,14155882,14155884
chrY,14155886,14155893
chrY,14155895,14155896
chrY,14155898,14155901
chrY,14155903,14155904
chrY,14155906,14155920
chrY,14156081,14156083
chrY,14156085,14156089
chrY,14156091,14156094
chrY,14156096,14156099
chrY,14156101,14156111
chrY,14156113,14156113
chrY,14156115,14156128
chrY,14156130,14156133
chrY,14156135,14156150
chrY,14156152,14156162
chrY,14156164,14156167
chrY,14156169,14156170
chrY,14156172,14156173
chrY,14156175,14156183
chrY,14156185,14156186
chrY,14156188,14156193
chrY,14156400,14156404
chrY,14156405,14156412
chrY,14156414,14156422
chrY,14156424,14156424
chrY,14156426,14156446
chrY,14156448,14156448
chrY,14156450,14156455
chrY,14156457,14156457
chrY,14156462,14156467
chrY,14156469,14156477
chrY,14156479,14156519
chrY,14156522,14156532
chrY,14156534,14156536
chrY,14156539,14156542
chrY,14156544,14156558
chrY,14156561,14156575
chrY,14156577,14156593
chrY,14156595,14156621
chrY,14156623,14156624
chrY,14156626,14156631
chrY,14156633,14156634
chrY,14156637,14156658
chrY,14156659,14156663
chrY,14156665,14156682
chrY,14156684,14156693
chrY,14156696,14156720
chrY,14156722,14156723
chrY,14156725,14156727
chrY,14156730,14156730
chrY,14156732,14156734
chrY,14156736,14156746
chrY,14156748,14156752
chrY,14156754,14156759
chrY,14156762,14156762
chrY,14156764,14156767
chrY,14156769,14156773
chrY,14156775,14156781
chrY,14156783,14156789
chrY,14156791,14156800
chrY,14156802,14156817
chrY,14156819,14156826
chrY,14156828,14156836
chrY,14156838,14156838
chrY,14156841,14156844
chrY,14156846,14156867
chrY,14156869,14156878
chrY,14156880,14156880
chrY,14156882,14156889
chrY,14156892,14156892
chrY,14156894,14156896
chrY,14156898,14156898
chrY,14156900,14156904
chrY,14156906,14156906
chrY,14156908,14156956
chrY,14156958,14156958
chrY,14156960,14156960
chrY,14156963,14156964
chrY,14156966,14156970
chrY,14156971,14156977
chrY,14156979,14156986
chrY,14156988,14156991
chrY,14156993,14157005
chrY,14157008,14157011
chrY,14157013,14157019
chrY,14157021,14157026
chrY,14157028,14157040
chrY,14157042,14157064
chrY,14157065,14157068
chrY,14157070,14157073
chrY,14157076,14157082
chrY,14157085,14157094
chrY,14157096,14157112
chrY,14157114,14157138
chrY,14157140,14157145
chrY,14157147,14157150
chrY,14157152,14157159
chrY,14157163,14157163
chrY,14157165,14157171
chrY,14157173,14157191
chrY,14157193,14157198
chrY,14157200,14157202
chrY,14157204,14157204
chrY,14157206,14157210
chrY,14157212,14157214
chrY,14157216,14157217
chrY,14157219,14157222
chrY,14157225,14157230
chrY,14157232,14157242
chrY,14157244,14157253
chrY,14157255,14157268
chrY,14157270,14157275
chrY,14157277,14157287
chrY,14157289,14157291
chrY,14157293,14157295
chrY,14157297,14157306
chrY,14157308,14157308
chrY,14157310,14157315
chrY,14157317,14157320
chrY,14157322,14157322
chrY,14157325,14157338
chrY,14157340,14157341
chrY,14157343,14157343
chrY,14157345,14157356
chrY,14157358,14157365
chrY,14157367,14157380
chrY,14157382,14157383
chrY,14157385,14157388
chrY,14157390,14157409
chrY,14157411,14157417
chrY,14157419,14157434
chrY,14157436,14157441
chrY,14157443,14157455
chrY,14157457,14157497
chrY,14157499,14157535
chrY,14157537,14157541
chrY,14157543,14157555
chrY,14157557,14157561
