chrom,start,end
chrY,15649990,15650001
chrY,15650004,15650007
chrY,15650009,15650010
chrY,15650012,15650017
chrY,15650019,15650020
chrY,15650023,15650031
chrY,15650033,15650034
chrY,15650036,15650039
chrY,15650041,15650045
chrY,15650047,15650047
chrY,15650050,15650055
chrY,15650057,15650063
chrY,15650065,15650075
chrY,15650077,15650083
chrY,15650085,15650107
chrY,15650109,15650109
chrY,15650111,15650117
chrY,15650119,15650119
chrY,15650121,15650121
chrY,15650123,15650129
chrY,15650131,15650160
chrY,15650162,15650164
chrY,15650165,15650166
chrY,15650168,15650172
chrY,15650175,15650178
chrY,15650179,15650179
chrY,15650181,15650183
chrY,15650185,15650188
chrY,15650191,15650193
chrY,15650195,15650196
chrY,15650198,15650221
chrY,15650223,15650225
chrY,15650229,15650231
chrY,15650233,15650234
chrY,15650236,15650236
chrY,15650238,15650240
chrY,15650242,15650246
chrY,15650248,15650262
chrY,15650264,15650265
chrY,15650267,15650269
chrY,15650272,15650273
chrY,15650275,15650275
chrY,15650277,15650282
chrY,15650284,15650290
chrY,15650292,15650317
chrY,15650433,15650434
chrY,15650436,15650447
chrY,15650449,15650451
chrY,15650453,15650455
chrY,15650457,15650463
chrY,15650465,15650473
chrY,15650475,15650479
chrY,15650481,15650485
chrY,15650487,15650494
chrY,15650496,15650520
chrY,15650522,15650524
chrY,15650526,15650526
chrY,15650529,15650529
chrY,15650531,15650536
chrY,15650539,15650539
chrY,15650541,15650542
chrY,15650544,15650548
chrY,15650550,15650560
chrY,15650561,15650564
chrY,15650566,15650569
chrY,15650576,15650585
chrY,15650587,15650592
chrY,15650594,15650597
chrY,15650599,15650601
chrY,15650604,15650613
chrY,15650615,15650618
chrY,15650621,15650621
chrY,15650623,15650623
chrY,15650625,15650632
chrY,15650634,15650635
chrY,15650637,15650642
chrY,15650644,15650648
chrY,15650658,15650658
chrY,15650660,15650662
chrY,15650689,15650694
chrY,15650696,15650697
chrY,15650699,15650706
chrY,15650708,15650715
chrY,15650717,15650720
chrY,15650725,15650728
chrY,15650730,15650734
chrY,15650736,15650756
chrY,15650758,15650761
chrY,15650763,15650787
chrY,15650789,15650791
chrY,15650793,15650795
chrY,15650797,15650801
chrY,15650804,15650812
chrY,15650814,15650814
chrY,15650816,15650817
chrY,15650819,15650823
chrY,15650825,15650825
chrY,15650827,15650869
chrY,15650872,15650876
chrY,15650878,15650880
chrY,15650883,15650887
chrY,15650891,15650896
chrY,15650973,15650974
chrY,15650976,15650995
chrY,15650997,15651010
chrY,15651011,15651019
chrY,15651021,15651022
chrY,15651024,15651037
chrY,15651038,15651050
chrY,15651053,15651055
chrY,15651057,15651058
chrY,15651061,15651066
chrY,15651069,15651076
chrY,15651078,15651084
chrY,15651086,15651091
chrY,15651093,15651108
chrY,15651110,15651113
chrY,15651115,15651117
chrY,15651119,15651129
chrY,15651371,15651390
chrY,15651393,15651396
chrY,15651399,15651405
chrY,15651410,15651412
