chrom,start,end
chrY,14849991,14850002
chrY,14850004,14850013
chrY,14850016,14850018
chrY,14850020,14850020
chrY,14850022,14850025
chrY,14850028,14850042
chrY,14850044,14850049
chrY,14850051,14850061
chrY,14850063,14850071
chrY,14850073,14850073
chrY,14850075,14850075
chrY,14850078,14850078
chrY,14850081,14850083
chrY,14850085,14850087
chrY,14850089,14850091
chrY,14850092,14850102
chrY,14850104,14850106
chrY,14850108,14850109
chrY,14850111,14850129
chrY,14850131,14850151
chrY,14850153,14850154
chrY,14850156,14850167
chrY,14850169,14850170
chrY,14850172,14850174
chrY,14850176,14850177
chrY,14850179,14850183
chrY,14850185,14850187
chrY,14850189,14850197
chrY,14850199,14850206
chrY,14850208,14850215
chrY,14850217,14850245
chrY,14850246,14850247
chrY,14850249,14850253
chrY,14850256,14850262
chrY,14850264,14850265
chrY,14850267,14850268
chrY,14850270,14850284
chrY,14850286,14850288
chrY,14850291,14850299
chrY,14850301,14850304
chrY,14850306,14850309
chrY,14850311,14850315
chrY,14850317,14850320
chrY,14850322,14850322
chrY,14850324,14850334
chrY,14850336,14850340
chrY,14850342,14850342
chrY,14850344,14850358
chrY,14850360,14850362
chrY,14850364,14850378
chrY,14850380,14850381
chrY,14850383,14850384
chrY,14850386,14850406
chrY,14850410,14850435
chrY,14850437,14850463
chrY,14850465,14850466
chrY,14850469,14850472
chrY,14850474,14850490
chrY,14850492,14850492
chrY,14850494,14850514
chrY,14850516,14850516
chrY,14850518,14850528
chrY,14850531,14850532
chrY,14850535,14850565
chrY,14850567,14850570
chrY,14850572,14850573
chrY,14850575,14850598
chrY,14850600,14850600
chrY,14850602,14850605
chrY,14850607,14850641
chrY,14850643,14850652
chrY,14850654,14850658
chrY,14850660,14850667
chrY,14850669,14850680
chrY,14850690,14850707
chrY,14850710,14850721
chrY,14850723,14850723
chrY,14850725,14850725
chrY,14850763,14850764
chrY,14850766,14850769
chrY,14850771,14850772
chrY,14850774,14850774
chrY,14850776,14850780
chrY,14850782,14850790
chrY,14850793,14850799
chrY,14850801,14850801
chrY,14851190,14851196
chrY,14851198,14851207
chrY,14851209,14851224
chrY,14851225,14851229
chrY,14851231,14851232
chrY,14851236,14851247
chrY,14851248,14851252
chrY,14851254,14851256
chrY,14851340,14851349
chrY,14851351,14851354
chrY,14851357,14851357
chrY,14851396,14851398
chrY,14851400,14851403
chrY,14851405,14851414
chrY,14851417,14851422
chrY,14851424,14851450
chrY,14851453,14851456
chrY,14851459,14851499
chrY,14851501,14851503
chrY,14851506,14851510
chrY,14851552,14851555
chrY,14851562,14851565
chrY,14851569,14851569
chrY,14851571,14851571
chrY,14851573,14851574
chrY,14851576,14851602
chrY,14851604,14851608
chrY,14851609,14851612
chrY,14851614,14851619
chrY,14851621,14851630
chrY,14851632,14851670
chrY,14851672,14851687
chrY,14851689,14851692
chrY,14851694,14851697
chrY,14851699,14851703
chrY,14851705,14851706
chrY,14851708,14851711
chrY,14851713,14851720
chrY,14851722,14851730
chrY,14851733,14851750
chrY,14851751,14851754
chrY,14851755,14851755
chrY,14851758,14851771
chrY,14851773,14851774
chrY,14851776,14851787
chrY,14851789,14851789
chrY,14851791,14851798
chrY,14851800,14851807
chrY,14851811,14851821
chrY,14851823,14851829
chrY,14851832,14851837
chrY,14851839,14851841
chrY,14851843,14851846
chrY,14851848,14851852
chrY,14851854,14851856
chrY,14851859,14851867
chrY,14851869,14851879
chrY,14851881,14851882
chrY,14851885,14851885
chrY,14851888,14851889
chrY,14851891,14851898
chrY,14851900,14851901
chrY,14851904,14851906
chrY,14851908,14851916
chrY,14851918,14851929
chrY,14851931,14851935
chrY,14851937,14851942
chrY,14851945,14851951
chrY,14851953,14851953
chrY,14851955,14851955
chrY,14851957,14851970
