chrom,start,end
chrY,7983667,7983676
chrY,7983678,7983684
chrY,7983687,7983697
chrY,7983700,7983700
chrY,7983704,7983712
chrY,7983714,7983716
chrY,7983718,7983718
chrY,7983720,7983725
chrY,7983727,7983727
chrY,7983729,7983731
chrY,7983734,7983735
chrY,7983737,7983737
chrY,7983740,7983744
chrY,7983747,7983753
chrY,7983755,7983763
chrY,7983765,7983766
chrY,7983769,7983772
chrY,7983775,7983778
chrY,7983781,7983786
chrY,7983788,7983788
chrY,7983790,7983790
chrY,7983792,7983798
chrY,7983800,7983807
chrY,7983809,7983813
chrY,7983815,7983822
chrY,7983826,7983838
chrY,7983840,7983853
chrY,7983858,7983859
chrY,7983861,7983863
chrY,7983865,7983875
chrY,7983878,7983880
chrY,7983882,7983884
chrY,7983887,7983890
chrY,7983893,7983922
chrY,7983924,7983929
chrY,7983931,7983931
chrY,7983933,7983934
chrY,7983937,7983937
chrY,7983941,7983953
chrY,7983957,7983966
chrY,7983967,7983975
chrY,7983977,7983983
chrY,7983986,7983988
chrY,7983990,7983990
chrY,7983992,7983994
chrY,7983996,7983997
chrY,7983999,7983999
chrY,7984001,7984009
chrY,7984011,7984013
chrY,7984015,7984016
chrY,7984018,7984018
chrY,7984020,7984028
chrY,7984030,7984033
chrY,7984035,7984036
chrY,7984038,7984038
chrY,7984039,7984046
chrY,7984048,7984048
chrY,7984050,7984062
chrY,7984064,7984069
chrY,7984072,7984072
chrY,7984074,7984075
chrY,7984077,7984080
chrY,7984084,7984092
chrY,7984095,7984095
chrY,7984097,7984100
chrY,7984103,7984105
chrY,7984107,7984109
chrY,7984111,7984116
chrY,7984119,7984120
chrY,7984122,7984122
chrY,7984124,7984127
chrY,7984129,7984131
chrY,7984133,7984137
chrY,7984139,7984144
chrY,7984146,7984151
chrY,7984153,7984161
chrY,7984163,7984167
chrY,7984169,7984183
chrY,7984185,7984185
chrY,7984188,7984210
chrY,7984213,7984213
chrY,7984215,7984220
chrY,7984222,7984229
chrY,7984231,7984242
chrY,7984244,7984254
chrY,7984256,7984263
chrY,7984265,7984273
chrY,7984275,7984293
chrY,7984295,7984296
chrY,7984297,7984306
chrY,7984307,7984311
chrY,7984313,7984320
chrY,7984322,7984324
chrY,7984326,7984334
chrY,7984336,7984336
chrY,7984338,7984345
chrY,7984348,7984363
chrY,7984364,7984365
chrY,7984367,7984373
chrY,7984375,7984375
chrY,7984378,7984381
chrY,7984383,7984386
chrY,7984388,7984402
chrY,7984404,7984421
chrY,7984422,7984431
chrY,7984433,7984466
chrY,7984468,7984468
chrY,7984470,7984477
chrY,7984479,7984479
chrY,7984481,7984483
chrY,7984485,7984506
chrY,7984508,7984508
chrY,7984510,7984511
chrY,7984513,7984514
chrY,7984516,7984517
chrY,7984519,7984525
chrY,7984527,7984541
chrY,7984543,7984547
chrY,7984549,7984566
chrY,7984567,7984568
chrY,7984571,7984582
chrY,7984584,7984588
chrY,7984590,7984595
chrY,7984597,7984612
chrY,7984614,7984616
chrY,7984618,7984620
chrY,7984622,7984623
chrY,7984625,7984636
chrY,7984638,7984642
chrY,7984644,7984645
chrY,7984647,7984649
chrY,7984651,7984654
chrY,7984656,7984659
chrY,7984699,7984708
chrY,7984709,7984716
chrY,7984718,7984723
chrY,7984725,7984728
chrY,7984730,7984730
chrY,7984732,7984733
chrY,7984735,7984738
chrY,7984741,7984757
chrY,7984759,7984761
chrY,7984763,7984763
chrY,7984766,7984771
chrY,7984773,7984774
chrY,7984782,7984783
chrY,7984785,7984787
chrY,7984789,7984793
chrY,7984795,7984807
chrY,7984809,7984815
chrY,7984817,7984817
chrY,7984819,7984821
chrY,7984824,7984825
chrY,7984827,7984841
chrY,7984842,7984845
chrY,7984847,7984854
chrY,7984855,7984864
chrY,7984866,7984877
chrY,7984879,7984879
chrY,7984881,7984886
chrY,7984888,7984890
chrY,7984892,7984892
chrY,7984894,7984897
chrY,7984899,7984913
chrY,7984915,7984916
chrY,7984919,7984927
chrY,7984929,7984934
chrY,7984936,7984938
chrY,7984940,7984969
chrY,7984971,7984976
chrY,7984993,7984999
chrY,7985001,7985010
chrY,7985012,7985019
chrY,7985021,7985021
chrY,7985023,7985025
chrY,7985028,7985028
chrY,7985030,7985030
chrY,7985032,7985032
chrY,7985035,7985056
chrY,7985058,7985060
chrY,7985062,7985066
chrY,7985070,7985071
chrY,7985073,7985098
chrY,7985454,7985459
chrY,7985461,7985466
chrY,7985468,7985475
chrY,7985477,7985483
chrY,7985485,7985489
chrY,7985491,7985493
chrY,7985495,7985497
chrY,7985499,7985501
chrY,7985503,7985504
chrY,7985506,7985517
chrY,7985519,7985522
chrY,7985524,7985525
chrY,7985528,7985528
chrY,7985532,7985534
chrY,7985537,7985539
chrY,7985541,7985543
chrY,7985545,7985548
chrY,7985550,7985553
chrY,7985555,7985565
chrY,7985568,7985586
chrY,7985588,7985600
chrY,7985602,7985607
chrY,7985609,7985609
chrY,7985611,7985611
chrY,7985613,7985615
chrY,7985617,7985619
chrY,7985621,7985622
chrY,7985624,7985625
chrY,7985627,7985628
chrY,7985630,7985634
chrY,7985636,7985637
chrY,7985638,7985640
chrY,7985642,7985652
chrY,7985657,7985673
chrY,7985675,7985677
chrY,7985679,7985680
chrY,7985682,7985683
chrY,7985685,7985686
chrY,7985689,7985696
chrY,7985698,7985698
chrY,7985700,7985705
chrY,7985707,7985720
chrY,7985722,7985723
chrY,7985725,7985737
chrY,7985739,7985743
chrY,7985745,7985748
chrY,7985750,7985751
chrY,7985753,7985754
chrY,7985756,7985770
chrY,7985772,7985779
chrY,7985781,7985786
chrY,7985789,7985794
chrY,7985796,7985806
chrY,7985809,7985809
chrY,7985812,7985815
chrY,7985817,7985826
chrY,7985828,7985829
chrY,7985836,7985836
chrY,7985838,7985842
chrY,7985844,7985845
chrY,7985847,7985860
chrY,7985862,7985878
chrY,7985880,7985883
chrY,7985884,7985887
chrY,7985889,7985894
chrY,7985896,7985897
chrY,7985899,7985904
chrY,7985906,7985915
chrY,7985921,7985925
chrY,7985927,7985939
chrY,7985942,7985954
chrY,7985956,7985960
chrY,7985962,7985964
chrY,7985966,7985969
chrY,7985972,7985978
chrY,7985980,7985983
chrY,7985985,7985991
chrY,7985993,7985996
chrY,7985997,7986004
chrY,7986006,7986009
chrY,7986011,7986014
chrY,7986016,7986017
chrY,7986019,7986043
chrY,7986045,7986051
chrY,7986053,7986063
chrY,7986065,7986067
chrY,7986069,7986071
chrY,7986074,7986074
chrY,7986090,7986091
chrY,7986093,7986097
chrY,7986099,7986102
chrY,7986104,7986105
chrY,7986107,7986108
chrY,7986110,7986111
chrY,7986113,7986118
chrY,7986121,7986128
chrY,7986130,7986130
chrY,7986132,7986137
chrY,7986139,7986164
chrY,7986166,7986174
chrY,7986176,7986193
chrY,7986195,7986195
chrY,7986197,7986210
chrY,7986212,7986216
chrY,7986219,7986221
chrY,7986223,7986225
chrY,7986227,7986227
chrY,7986229,7986252
chrY,7986254,7986257
chrY,7986259,7986271
chrY,7986272,7986283
chrY,7986285,7986295
chrY,7986297,7986299
chrY,7986301,7986303
chrY,7986305,7986308
chrY,7986310,7986318
chrY,7986321,7986321
chrY,7986325,7986329
chrY,7986331,7986357
chrY,7986360,7986360
chrY,7986364,7986366
chrY,7986368,7986370
chrY,7986372,7986373
chrY,7986375,7986376
chrY,7986378,7986380
chrY,7986382,7986391
chrY,7986393,7986402
chrY,7986404,7986404
chrY,7986406,7986408
chrY,7986410,7986419
chrY,7986421,7986422
chrY,7986424,7986427
chrY,7986430,7986436
chrY,7986438,7986461
chrY,7986463,7986465
chrY,7986467,7986468
chrY,7986470,7986470
chrY,7986473,7986473
chrY,7986475,7986476
chrY,7986478,7986481
chrY,7986483,7986491
chrY,7986493,7986509
chrY,7986511,7986513
chrY,7986515,7986524
chrY,7986526,7986539
chrY,7986541,7986542
chrY,7986544,7986546
chrY,7986548,7986549
chrY,7986551,7986553
chrY,7986555,7986556
chrY,7986559,7986561
chrY,7990831,7990836
chrY,7990838,7990853
chrY,7990855,7990856
chrY,7990858,7990859
chrY,7990862,7990867
chrY,7990869,7990869
chrY,7990871,7990873
chrY,7990875,7990881
chrY,7990883,7990887
chrY,7990888,7990889
chrY,7990891,7990899
chrY,7990901,7990907
chrY,7990909,7990910
chrY,7990912,7990912
chrY,7990914,7990922
chrY,7990926,7990926
chrY,7990928,7990928
