chrom,start,end
chrY,24959060,24959063
chrY,24959070,24959070
chrY,24959073,24959078
chrY,24959080,24959089
chrY,24959091,24959091
chrY,24959093,24959110
chrY,24959112,24959116
chrY,24959118,24959118
chrY,24959120,24959134
chrY,24959136,24959138
chrY,24959140,24959150
chrY,24959152,24959196
chrY,24959198,24959204
chrY,24959205,24959229
chrY,24959230,24959236
chrY,24959238,24959249
chrY,24959251,24959257
chrY,24959259,24959270
chrY,24959272,24959273
chrY,24959275,24959277
chrY,24959278,24959279
chrY,24959281,24959287
chrY,24959581,24959584
chrY,24959585,24959590
chrY,24959592,24959605
chrY,24959607,24959607
chrY,24959609,24959619
chrY,24959621,24959636
chrY,24959638,24959659
chrY,24959661,24959680
chrY,24959682,24959685
chrY,24959687,24959687
chrY,24959689,24959690
chrY,24959693,24959699
chrY,24959701,24959712
chrY,24959717,24959724
chrY,24959726,24959727
chrY,24959729,24959738
chrY,24959740,24959755
chrY,24959757,24959759
chrY,24959761,24959772
chrY,24959775,24959779
chrY,24959781,24959785
chrY,24959787,24959791
chrY,24959793,24959793
chrY,24959795,24959816
chrY,24959818,24959838
chrY,24959840,24959845
chrY,24959847,24959881
chrY,24959883,24959887
chrY,24959890,24959904
chrY,24959907,24959918
chrY,24959920,24959920
chrY,24959922,24959925
chrY,24959928,24959936
chrY,24959938,24959942
chrY,24959944,24959978
chrY,24959980,24959998
chrY,24960000,24960008
chrY,24960011,24960017
chrY,24960019,24960027
chrY,24960030,24960032
chrY,24960034,24960035
chrY,24960037,24960066
chrY,24960068,24960070
chrY,24960072,24960087
chrY,24960089,24960099
chrY,24960101,24960115
chrY,24960118,24960121
chrY,24960124,24960129
chrY,24960131,24960132
chrY,24960134,24960138
chrY,24960140,24960141
chrY,24960143,24960146
chrY,24960148,24960154
chrY,24960156,24960162
chrY,24960164,24960171
chrY,24960172,24960172
chrY,24960174,24960177
chrY,24960180,24960180
chrY,24960182,24960207
chrY,24960216,24960221
chrY,24960223,24960244
chrY,24960246,24960246
chrY,24960248,24960266
chrY,24960268,24960268
chrY,24960270,24960271
chrY,24960273,24960273
chrY,24960275,24960275
chrY,24960277,24960278
chrY,24960280,24960298
chrY,24960301,24960304
chrY,24960306,24960323
chrY,24960325,24960328
chrY,24960330,24960331
chrY,24960337,24960346
chrY,24960348,24960364
chrY,24960366,24960379
chrY,24960381,24960381
chrY,24960383,24960395
chrY,24960397,24960403
chrY,24960405,24960406
chrY,24960408,24960409
chrY,24960411,24960414
chrY,24960416,24960424
chrY,24960426,24960429
chrY,24960432,24960432
chrY,24960434,24960455
chrY,24960456,24960461
chrY,24960463,24960479
chrY,24960481,24960484
chrY,24960486,24960499
chrY,24960501,24960501
chrY,24960503,24960518
chrY,24960520,24960523
chrY,24960525,24960528
chrY,24960530,24960531
chrY,24960533,24960544
chrY,24960547,24960551
chrY,24960552,24960571
chrY,24960573,24960577
chrY,24960579,24960587
chrY,24960589,24960596
chrY,24960627,24960632
chrY,24960634,24960643
chrY,24960645,24960657
chrY,24960659,24960667
chrY,24960670,24960671
chrY,24960673,24960700
chrY,24960702,24960724
chrY,24960726,24960740
chrY,24960743,24960759
chrY,24960760,24960761
chrY,24960763,24960798
chrY,24960800,24960804
chrY,24960806,24960815
chrY,24960817,24960832
chrY,24960834,24960835
chrY,24960837,24960853
chrY,24960857,24960860
chrY,24960861,24960863
chrY,24960865,24960877
chrY,24960879,24960879
chrY,24960881,24960904
chrY,24960906,24960927
chrY,24960977,24960978
chrY,24960980,24960996
chrY,24960998,24961016
chrY,24961018,24961038
chrY,24961040,24961040
chrY,24961042,24961045
chrY,24961047,24961050
chrY,24961052,24961069
chrY,24961070,24961080
chrY,24961082,24961115
chrY,24961117,24961125
chrY,24961127,24961129
chrY,24961131,24961137
chrY,24961139,24961145
chrY,24961147,24961148
chrY,24961149,24961151
chrY,24961153,24961161
chrY,24961165,24961173
chrY,24961175,24961185
chrY,24961188,24961199
chrY,24961418,24961454
chrY,24961455,24961459
chrY,24961461,24961462
chrY,24961465,24961467
chrY,24961469,24961476
chrY,24961478,24961502
chrY,24961504,24961523
chrY,24961525,24961527
chrY,24961529,24961553
chrY,24961555,24961556
chrY,24961559,24961560
chrY,24961561,24961561
chrY,24961563,24961563
chrY,24961565,24961565
chrY,24961567,24961577
chrY,24961579,24961582
chrY,24961585,24961620
chrY,24961622,24961624
chrY,24961626,24961632
chrY,24961633,24961639
chrY,24961642,24961653
chrY,24961655,24961658
chrY,24961659,24961660
chrY,24961662,24961662
chrY,24961665,24961679
chrY,24961681,24961686
chrY,24961688,24961690
chrY,24961692,24961746
chrY,24961749,24961750
chrY,24961752,24961769
chrY,24961771,24961771
chrY,24961773,24961791
chrY,24961793,24961810
chrY,24961812,24961820
chrY,24961822,24961826
chrY,24961828,24961838
chrY,24961848,24961859
chrY,24961863,24961867
chrY,24961869,24961895
chrY,24961897,24961903
chrY,24961905,24961914
chrY,24961916,24961926
chrY,24961928,24961930
chrY,24961932,24961935
chrY,24961937,24961945
chrY,24961947,24961952
chrY,24961954,24961976
chrY,24961979,24961982
chrY,24961984,24961988
chrY,24961990,24962018
chrY,24962020,24962020
chrY,24962023,24962068
chrY,24962070,24962071
chrY,24962073,24962077
chrY,24962079,24962094
chrY,24962096,24962113
chrY,24962115,24962123
chrY,24962125,24962128
chrY,24962130,24962142
chrY,24962144,24962149
chrY,24962151,24962174
chrY,24962176,24962178
chrY,24962180,24962181
chrY,24962183,24962193
chrY,24962195,24962196
chrY,24962198,24962209
chrY,24962211,24962214
chrY,24962216,24962218
chrY,24962220,24962225
chrY,24962227,24962244
chrY,24962246,24962248
chrY,24962250,24962255
chrY,24962257,24962278
chrY,24962279,24962279
chrY,24962282,24962302
chrY,24962304,24962310
chrY,24962444,24962451
chrY,24962454,24962454
chrY,24962456,24962458
chrY,24962516,24962521
chrY,24962523,24962529
chrY,24962531,24962538
chrY,24962541,24962549
chrY,24962551,24962556
chrY,24962558,24962563
chrY,24962565,24962565
chrY,24962567,24962590
chrY,24962592,24962615
chrY,24962617,24962617
chrY,24962620,24962626
chrY,24962628,24962637
chrY,24962640,24962640
chrY,24962642,24962645
chrY,24962647,24962651
chrY,24962654,24962659
chrY,24962661,24962670
chrY,24962672,24962678
chrY,24962680,24962684
chrY,24962686,24962689
chrY,24962691,24962711
chrY,24962714,24962733
chrY,24962802,24962808
chrY,24962810,24962818
chrY,24962820,24962823
chrY,24962825,24962836
chrY,24962838,24962845
chrY,24962847,24962847
chrY,24962849,24962856
chrY,24962858,24962859
chrY,24962861,24962886
chrY,24962888,24962913
chrY,24962915,24962917
chrY,24962919,24962921
chrY,24962924,24962926
chrY,24962928,24962930
chrY,24962932,24962948
chrY,24962951,24962952
chrY,24962954,24962965
chrY,24962966,24962970
chrY,24962972,24962973
chrY,24962975,24962982
chrY,24963030,24963042
chrY,24963044,24963048
chrY,24963050,24963056
chrY,24963058,24963062
chrY,24964185,24964195
chrY,24964196,24964199
chrY,24964201,24964204
chrY,24964206,24964212
chrY,24964214,24964221
chrY,24964224,24964227
chrY,24964229,24964230
chrY,24964232,24964232
chrY,24964235,24964238
chrY,24964803,24964807
chrY,24964809,24964809
chrY,24966473,24966484
chrY,24966488,24966508
chrY,24966510,24966518
chrY,24970901,24970903
chrY,24970905,24970907
chrY,24971551,24971556
chrY,24971559,24971561
chrY,24971564,24971569
chrY,24971863,24971864
chrY,24971870,24971884
chrY,24971889,24971901
chrY,24972013,24972016
chrY,24972018,24972023
chrY,24972025,24972025
chrY,24972027,24972027
chrY,24972126,24972136
chrY,24972138,24972151
chrY,24972153,24972158
chrY,24972160,24972163
chrY,24972165,24972167
chrY,24972293,24972308
chrY,24972310,24972315
chrY,24972318,24972318
chrY,24972321,24972321
chrY,24972323,24972326
chrY,24972330,24972335
chrY,24972337,24972337
chrY,24972339,24972347
chrY,24972349,24972357
chrY,24972359,24972366
chrY,24972368,24972370
chrY,24972372,24972376
chrY,24972378,24972378
chrY,24972380,24972380
chrY,24972383,24972392
chrY,24972394,24972401
chrY,24972404,24972410
chrY,24972412,24972413
chrY,24972415,24972417
chrY,24972419,24972420
chrY,24972422,24972424
chrY,24972426,24972429
chrY,24972431,24972434
chrY,24972437,24972437
chrY,24972440,24972445
chrY,24972447,24972452
chrY,24972457,24972463
chrY,24972465,24972465
chrY,24972467,24972471
chrY,24972473,24972473
chrY,24972475,24972477
chrY,24972479,24972483
chrY,24972485,24972491
chrY,24972493,24972499
chrY,24972501,24972502
chrY,24972504,24972510
chrY,24972512,24972515
chrY,24972517,24972525
chrY,24972527,24972529
chrY,24972531,24972533
chrY,24972535,24972546
chrY,24972549,24972549
chrY,24972551,24972551
chrY,24972554,24972556
chrY,24972558,24972560
chrY,24972562,24972567
chrY,24972570,24972570
chrY,24972574,24972581
chrY,24972585,24972585
chrY,24972587,24972592
chrY,24972594,24972595
chrY,24972881,24972887
chrY,24972896,24972897
chrY,24972900,24972915
chrY,24972918,24972920
chrY,24972922,24972926
chrY,24972928,24972931
chrY,24972933,24972934
chrY,24972936,24972936
chrY,24972938,24972959
chrY,24972961,24972962
chrY,24972964,24972979
chrY,24972981,24972981
chrY,24972983,24972983
chrY,24972985,24972999
chrY,24973001,24973011
chrY,24973013,24973015
chrY,24973017,24973017
chrY,24973019,24973028
chrY,24973032,24973036
chrY,24973067,24973071
chrY,24973073,24973080
chrY,24973082,24973096
chrY,24973098,24973102
chrY,24973104,24973104
chrY,24973106,24973108
chrY,24973110,24973118
chrY,24973120,24973123
chrY,24973125,24973128
chrY,24973130,24973134
chrY,24973137,24973166
chrY,24973168,24973170
chrY,24973172,24973175
chrY,24973177,24973181
chrY,24973183,24973186
chrY,24973188,24973194
chrY,24973196,24973201
chrY,24973213,24973216
chrY,24973218,24973226
chrY,24973228,24973229
chrY,24973231,24973232
chrY,24973234,24973242
chrY,24973244,24973257
chrY,24973260,24973260
chrY,24973263,24973268
chrY,24973270,24973277
chrY,24973279,24973280
chrY,24973282,24973283
chrY,24973285,24973289
chrY,24973292,24973295
chrY,24973297,24973300
chrY,24973302,24973306
chrY,24973308,24973316
chrY,24973318,24973334
chrY,24973337,24973351
chrY,24973353,24973354
chrY,24973357,24973360
chrY,24973362,24973380
chrY,24973382,24973390
chrY,24973393,24973420
chrY,24973424,24973435
chrY,24973437,24973447
chrY,24973450,24973451
chrY,24973453,24973458
chrY,24973460,24973460
chrY,24973462,24973469
chrY,24973471,24973475
chrY,24973478,24973482
chrY,24973484,24973484
chrY,24973534,24973534
chrY,24973538,24973554
chrY,24973556,24973565
chrY,24973567,24973568
chrY,24973570,24973590
chrY,24973592,24973593
chrY,24973595,24973596
chrY,24973598,24973603
chrY,24973605,24973609
chrY,24973611,24973611
chrY,24973613,24973627
chrY,24973630,24973633
chrY,24973636,24973668
chrY,24973670,24973678
chrY,24973680,24973683
chrY,24973685,24973692
chrY,24973694,24973698
chrY,24973700,24973702
chrY,24973704,24973708
chrY,24973710,24973715
chrY,24973717,24973734
chrY,24973736,24973751
chrY,24973754,24973759
chrY,24973761,24973761
chrY,24973763,24973765
chrY,24973767,24973768
chrY,24973770,24973776
chrY,24973779,24973781
chrY,24974245,24974252
chrY,24974254,24974258
chrY,24974260,24974260
chrY,24974262,24974265
chrY,24974267,24974281
chrY,24974283,24974285
chrY,24974287,24974294
chrY,24974296,24974296
chrY,24974298,24974300
chrY,24974301,24974301
chrY,24974303,24974310
chrY,24974312,24974315
chrY,24974317,24974317
chrY,24974319,24974319
chrY,24974321,24974342
chrY,24974346,24974366
chrY,24974369,24974378
chrY,24974380,24974394
chrY,24974397,24974407
chrY,24974410,24974413
chrY,24974415,24974435
chrY,24974437,24974451
chrY,24974453,24974457
chrY,24974459,24974464
chrY,24974466,24974470
chrY,24974472,24974474
chrY,24974476,24974479
chrY,24974481,24974483
chrY,24974485,24974487
chrY,24974489,24974495
chrY,24974497,24974512
chrY,24974514,24974526
chrY,24974528,24974532
chrY,24974535,24974538
chrY,24974540,24974543
chrY,24974545,24974551
chrY,24974553,24974556
chrY,24974558,24974563
chrY,24974565,24974576
chrY,24974579,24974579
chrY,24974581,24974617
chrY,24974619,24974619
chrY,24974621,24974631
chrY,24974633,24974636
chrY,24975015,24975026
chrY,24975028,24975031
chrY,24975033,24975037
chrY,24975039,24975047
chrY,24975049,24975052
chrY,24975055,24975085
chrY,24975089,24975106
chrY,24975108,24975115
chrY,24975118,24975130
chrY,24975133,24975134
chrY,24975136,24975136
chrY,24975137,24975140
chrY,24975142,24975144
chrY,24975146,24975168
chrY,24975171,24975181
chrY,24975184,24975213
chrY,24975215,24975218
chrY,24975220,24975231
chrY,24975233,24975258
chrY,24975260,24975263
chrY,24975265,24975274
chrY,24975276,24975286
chrY,24975288,24975296
chrY,24975298,24975300
chrY,24975302,24975314
chrY,24975316,24975322
chrY,24975326,24975328
chrY,24975330,24975336
chrY,24975338,24975338
chrY,24975340,24975346
chrY,24975348,24975357
chrY,24975359,24975360
chrY,24975362,24975368
chrY,24975370,24975374
chrY,24975376,24975389
chrY,24975391,24975391
chrY,24975393,24975398
chrY,24975402,24975404
chrY,24975406,24975411
chrY,24975413,24975414
chrY,24975416,24975432
chrY,24975434,24975440
chrY,24975442,24975454
chrY,24975456,24975466
chrY,24975468,24975473
chrY,24975475,24975475
chrY,24975477,24975477
chrY,24975479,24975483
chrY,24975485,24975486
chrY,24975488,24975490
chrY,24975492,24975492
chrY,24975496,24975497
chrY,24975499,24975499
chrY,24975501,24975507
chrY,24975509,24975516
chrY,24975521,24975522
chrY,24975524,24975530
chrY,24975532,24975533
chrY,24975534,24975535
chrY,24975537,24975542
chrY,24975544,24975544
chrY,24975545,24975549
chrY,24975551,24975555
chrY,24975557,24975564
chrY,24975566,24975579
chrY,24975581,24975588
chrY,24975590,24975592
chrY,24975594,24975598
chrY,24975600,24975600
chrY,24975602,24975628
chrY,24975631,24975634
chrY,24975637,24975638
chrY,24975639,24975655
chrY,24975657,24975668
chrY,24975670,24975680
chrY,24975682,24975686
chrY,24975688,24975688
chrY,24975690,24975691
chrY,24975694,24975694
chrY,24975696,24975702
chrY,24975704,24975704
