chrom,start,end
chrY,18599996,18600007
chrY,18600009,18600013
chrY,18600015,18600026
chrY,18600028,18600029
chrY,18600031,18600037
chrY,18600039,18600040
chrY,18600044,18600045
chrY,18600094,18600100
chrY,18600103,18600122
chrY,18600126,18600126
chrY,18600129,18600129
chrY,18600131,18600136
chrY,18600138,18600139
chrY,18600141,18600142
chrY,18600144,18600144
chrY,18600146,18600146
chrY,18600148,18600149
chrY,18600151,18600156
chrY,18600158,18600162
chrY,18600164,18600174
chrY,18600176,18600183
chrY,18600185,18600193
chrY,18600196,18600198
chrY,18600262,18600263
chrY,18600265,18600275
chrY,18600277,18600284
chrY,18600286,18600288
chrY,18600290,18600290
chrY,18600292,18600294
chrY,18600296,18600301
chrY,18600303,18600311
chrY,18600313,18600316
chrY,18600318,18600321
chrY,18600323,18600330
chrY,18600334,18600339
chrY,18600341,18600350
chrY,18600353,18600361
chrY,18600363,18600364
chrY,18600366,18600376
chrY,18600378,18600380
chrY,18600382,18600387
chrY,18600392,18600407
chrY,18600409,18600409
chrY,18600419,18600432
chrY,18600434,18600436
chrY,18600438,18600441
chrY,18600445,18600462
chrY,18600464,18600464
chrY,18600467,18600468
chrY,18600470,18600489
chrY,18600535,18600540
chrY,18600542,18600556
chrY,18600559,18600559
chrY,18600561,18600566
chrY,18601161,18601161
chrY,18601165,18601167
chrY,18601169,18601172
chrY,18601176,18601180
chrY,18601182,18601183
chrY,18601185,18601186
chrY,18601188,18601188
chrY,18601190,18601193
chrY,18601354,18601355
chrY,18601359,18601365
chrY,18601368,18601377
chrY,18601379,18601385
chrY,18601387,18601389
chrY,18601391,18601391
chrY,18601394,18601403
chrY,18601405,18601406
chrY,18601408,18601408
chrY,18601409,18601410
chrY,18601412,18601414
chrY,18601416,18601426
chrY,18601429,18601432
chrY,18601434,18601434
chrY,18601436,18601436
chrY,18601438,18601444
chrY,18601445,18601446
chrY,18601448,18601470
chrY,18601472,18601481
chrY,18601483,18601484
chrY,18601486,18601492
chrY,18601494,18601494
chrY,18601496,18601502
chrY,18601505,18601506
chrY,18601508,18601512
chrY,18601514,18601518
chrY,18601520,18601522
chrY,18601525,18601527
chrY,18601529,18601531
chrY,18601533,18601533
chrY,18601536,18601539
chrY,18601542,18601543
chrY,18601545,18601545
chrY,18601547,18601549
chrY,18601551,18601560
chrY,18601563,18601564
chrY,18601566,18601574
chrY,18601576,18601576
chrY,18601578,18601581
chrY,18601584,18601584
chrY,18601586,18601604
chrY,18601620,18601641
chrY,18601644,18601654
chrY,18601656,18601674
chrY,18601676,18601679
chrY,18601681,18601684
chrY,18601686,18601686
chrY,18601688,18601690
chrY,18601692,18601693
chrY,18601695,18601704
chrY,18601706,18601716
chrY,18601718,18601727
chrY,18601729,18601732
chrY,18601734,18601752
chrY,18602024,18602028
chrY,18602030,18602037
chrY,18602039,18602052
chrY,18602054,18602077
chrY,18602079,18602079
chrY,18602081,18602084
chrY,18602087,18602090
chrY,18602092,18602094
chrY,18602097,18602098
chrY,18602100,18602101
chrY,18602104,18602106
chrY,18602108,18602116
chrY,18602118,18602118
chrY,18602120,18602127
chrY,18602130,18602135
chrY,18602137,18602139
chrY,18602141,18602143
chrY,18602145,18602149
chrY,18602153,18602157
chrY,18602160,18602179
chrY,18602181,18602183
chrY,18602187,18602193
chrY,18602195,18602199
chrY,18602201,18602206
chrY,18602208,18602219
chrY,18602221,18602242
chrY,18602244,18602259
chrY,18602261,18602270
chrY,18602272,18602275
chrY,18602277,18602277
chrY,18602279,18602286
