chrom,start,end
chrY,24138757,24138760
chrY,24138763,24138767
chrY,24138770,24138809
chrY,24138944,24138949
chrY,24138952,24138956
chrY,24138958,24138962
chrY,24138964,24139010
chrY,24139012,24139026
chrY,24139028,24139044
chrY,24139046,24139055
chrY,24139057,24139072
chrY,24139074,24139085
chrY,24139087,24139092
chrY,24139094,24139095
chrY,24139097,24139137
chrY,24139139,24139143
chrY,24139485,24139535
chrY,24139538,24139571
chrY,24139573,24139574
chrY,24139576,24139586
chrY,24139588,24139592
chrY,24139595,24139606
chrY,24139608,24139609
chrY,24139611,24139638
chrY,24139640,24139650
chrY,24139652,24139652
chrY,24139654,24139741
chrY,24139743,24139755
chrY,24139757,24139761
chrY,24139763,24139764
chrY,24139771,24139782
chrY,24139784,24139786
chrY,24140107,24140170
chrY,24140172,24140203
chrY,24140205,24140227
chrY,24140229,24140241
chrY,24140243,24140275
chrY,24140277,24140294
chrY,24140296,24140301
chrY,24140303,24140310
chrY,24140312,24140314
chrY,24140316,24140355
chrY,24140357,24140386
chrY,24140388,24140410
chrY,24140412,24140484
chrY,24140486,24140528
chrY,24140530,24140577
chrY,24140579,24140612
chrY,24140614,24140658
chrY,24140660,24140694
chrY,24140696,24140746
chrY,24140748,24140774
chrY,24140776,24140778
chrY,24140779,24140780
chrY,24140782,24140782
chrY,24140784,24140800
chrY,24140802,24140811
chrY,24140813,24140834
chrY,24140841,24140841
chrY,24140843,24140865
chrY,24140867,24140872
chrY,24140874,24140893
chrY,24140895,24140899
chrY,24140901,24140908
chrY,24140910,24140926
chrY,24140928,24140942
chrY,24140944,24140946
chrY,24140948,24140956
chrY,24140958,24140968
chrY,24140970,24141123
chrY,24141244,24141268
chrY,24141270,24141271
chrY,24141273,24141273
chrY,24141275,24141278
chrY,24141280,24141281
chrY,24141283,24141288
chrY,24141290,24141290
chrY,24141292,24141326
chrY,24141328,24141349
chrY,24141390,24141397
chrY,24141399,24141423
chrY,24141425,24141478
chrY,24141480,24141505
chrY,24141507,24141518
chrY,24141520,24141535
chrY,24141733,24141749
chrY,24141751,24141753
chrY,24141755,24141773
chrY,24142078,24142119
chrY,24142121,24142134
chrY,24142136,24142173
chrY,24142175,24142176
chrY,24142178,24142260
chrY,24142262,24142330
chrY,24142333,24142419
chrY,24142421,24142488
chrY,24142490,24142495
chrY,24142496,24142512
chrY,24142514,24142523
chrY,24142525,24142532
chrY,24142534,24142564
chrY,24142566,24142569
chrY,24142571,24142604
chrY,24142606,24142616
chrY,24142618,24142627
chrY,24142917,24142917
chrY,24142920,24142956
chrY,24142958,24142969
chrY,24142971,24142980
chrY,24142982,24142982
chrY,24142984,24142988
chrY,24143167,24143168
chrY,24143170,24143175
chrY,24143177,24143183
chrY,24143186,24143248
chrY,24143250,24143262
chrY,24143389,24143393
chrY,24143395,24143404
chrY,24143406,24143521
chrY,24143523,24143527
chrY,24143529,24143533
chrY,24143535,24143537
chrY,24143539,24143543
chrY,24143545,24143554
chrY,24143556,24143572
chrY,24143574,24143576
chrY,24143578,24143581
chrY,24143583,24143596
chrY,24143598,24143618
chrY,24143620,24143628
chrY,24143630,24143632
chrY,24143633,24143640
chrY,24143643,24143648
chrY,24143650,24143652
chrY,24143654,24143657
chrY,24143659,24143674
chrY,24143676,24143695
chrY,24143697,24143712
chrY,24143714,24143715
chrY,24143717,24143734
chrY,24143736,24143742
chrY,24143744,24143746
chrY,24143931,24143940
chrY,24143942,24143952
chrY,24143954,24143962
chrY,24143964,24143969
chrY,24143971,24143982
chrY,24143984,24143991
chrY,24143993,24143996
chrY,24143998,24144001
chrY,24144002,24144018
chrY,24144020,24144042
chrY,24144045,24144064
chrY,24144066,24144147
chrY,24144149,24144151
chrY,24144153,24144164
chrY,24144167,24144192
chrY,24144194,24144197
chrY,24144199,24144199
chrY,24144201,24144201
chrY,24144203,24144207
chrY,24144209,24144212
chrY,24144213,24144218
chrY,24144220,24144239
chrY,24144241,24144281
chrY,24144283,24144285
chrY,24144288,24144312
chrY,24144315,24144319
chrY,24144321,24144325
chrY,24144327,24144361
chrY,24144363,24144369
chrY,24144371,24144391
chrY,24144394,24144398
chrY,24144403,24144406
chrY,24144408,24144419
chrY,24144421,24144439
chrY,24144441,24144446
chrY,24144764,24144811
chrY,24144813,24144835
chrY,24144837,24144839
chrY,24144841,24144846
chrY,24144848,24144895
chrY,24144897,24144902
chrY,24144904,24144912
chrY,24144914,24144917
chrY,24144921,24144961
chrY,24144963,24145010
chrY,24145012,24145071
chrY,24145073,24145096
chrY,24145098,24145098
chrY,24145100,24145108
chrY,24145111,24145115
chrY,24145117,24145121
chrY,24145123,24145129
chrY,24145131,24145131
chrY,24145133,24145141
chrY,24145143,24145155
chrY,24145157,24145164
chrY,24145166,24145172
chrY,24145174,24145198
chrY,24145200,24145200
chrY,24145202,24145247
chrY,24145249,24145249
chrY,24145251,24145254
chrY,24145257,24145257
chrY,24145259,24145270
chrY,24145272,24145279
chrY,24145281,24145297
chrY,24145298,24145301
chrY,24145303,24145310
chrY,24145312,24145315
chrY,24145318,24145327
chrY,24145331,24145379
chrY,24145381,24145383
chrY,24145553,24145554
chrY,24145556,24145562
chrY,24145564,24145576
chrY,24145578,24145579
chrY,24145583,24145587
chrY,24145589,24145591
chrY,24145593,24145615
chrY,24145617,24145623
chrY,24145625,24145634
chrY,24145637,24145645
chrY,24145647,24145648
chrY,24145650,24145668
chrY,24145670,24145677
chrY,24145679,24145686
chrY,24145688,24145717
chrY,24145719,24145719
chrY,24145721,24145748
chrY,24145751,24145769
chrY,24145771,24145773
chrY,24145775,24145809
chrY,24145811,24145814
chrY,24145816,24145816
chrY,24145818,24145820
chrY,24145822,24145867
chrY,24145870,24145885
chrY,24145887,24145897
chrY,24145899,24145914
chrY,24145916,24145918
chrY,24145920,24145928
chrY,24145931,24145963
chrY,24145995,24146029
chrY,24146031,24146033
chrY,24146035,24146037
chrY,24146039,24146053
chrY,24146055,24146065
chrY,24146067,24146081
chrY,24146083,24146084
chrY,24146086,24146088
chrY,24146090,24146110
chrY,24146112,24146129
chrY,24146131,24146137
chrY,24146638,24146648
chrY,24146650,24146654
chrY,24146915,24146930
