chrom,start,end
chrY,15849985,15850020
chrY,15850022,15850023
chrY,15850025,15850033
chrY,15850037,15850039
chrY,15850041,15850060
chrY,15850062,15850068
chrY,15850070,15850077
chrY,15850080,15850080
chrY,15850082,15850083
chrY,15850085,15850085
chrY,15850087,15850096
chrY,15850100,15850144
chrY,15850146,15850157
chrY,15850161,15850172
chrY,15850175,15850180
chrY,15850182,15850184
chrY,15850186,15850190
chrY,15850193,15850209
chrY,15850211,15850211
chrY,15850213,15850228
chrY,15850230,15850237
chrY,15850239,15850243
chrY,15850245,15850248
chrY,15850251,15850251
chrY,15850253,15850263
chrY,15850265,15850270
chrY,15850273,15850277
chrY,15850279,15850291
chrY,15850293,15850304
chrY,15850307,15850309
chrY,15850311,15850313
chrY,15850315,15850326
chrY,15850328,15850332
chrY,15850376,15850389
chrY,15850391,15850406
chrY,15850408,15850417
chrY,15850419,15850431
chrY,15850433,15850440
chrY,15850442,15850442
chrY,15850444,15850447
chrY,15850449,15850450
chrY,15850452,15850456
chrY,15850458,15850460
chrY,15850462,15850463
chrY,15850465,15850474
chrY,15850476,15850478
chrY,15850481,15850484
chrY,15850486,15850486
chrY,15850489,15850500
chrY,15850502,15850502
chrY,15850504,15850506
chrY,15850509,15850524
chrY,15850526,15850529
chrY,15850531,15850540
chrY,15850542,15850574
chrY,15850576,15850585
chrY,15850587,15850589
chrY,15850591,15850593
chrY,15850595,15850602
chrY,15850604,15850607
chrY,15850609,15850614
chrY,15850616,15850622
chrY,15850624,15850640
chrY,15850642,15850643
chrY,15850644,15850645
chrY,15850647,15850661
chrY,15850663,15850678
chrY,15850680,15850692
chrY,15850694,15850704
chrY,15850707,15850712
chrY,15850714,15850717
chrY,15850719,15850724
chrY,15850726,15850730
chrY,15850734,15850734
chrY,15850736,15850743
chrY,15850745,15850767
chrY,15850769,15850790
chrY,15850792,15850792
chrY,15850794,15850797
chrY,15850800,15850807
chrY,15850809,15850813
chrY,15850815,15850853
chrY,15850855,15850869
chrY,15850871,15850884
chrY,15850886,15850893
chrY,15850896,15850898
chrY,15850900,15850905
chrY,15850906,15850907
chrY,15850909,15850958
chrY,15850960,15850970
chrY,15850973,15851000
chrY,15851002,15851019
chrY,15851021,15851025
chrY,15851026,15851055
chrY,15851058,15851060
chrY,15851062,15851094
chrY,15851096,15851100
chrY,15851102,15851103
chrY,15851106,15851108
chrY,15851110,15851112
chrY,15851114,15851127
chrY,15851129,15851132
chrY,15851134,15851134
chrY,15851135,15851137
chrY,15851139,15851139
chrY,15851141,15851153
chrY,15858451,15858451
chrY,15858454,15858467
chrY,15858469,15858485
chrY,15858487,15858492
chrY,15858495,15858504
chrY,15858506,15858506
chrY,15858508,15858517
chrY,15858519,15858561
chrY,15858563,15858602
chrY,15858604,15858607
chrY,15858611,15858615
chrY,15858618,15858625
chrY,15858627,15858630
chrY,15858632,15858632
chrY,15858635,15858635
chrY,15858637,15858638
chrY,15858640,15858652
chrY,15858654,15858665
chrY,15858667,15858674
chrY,15858676,15858681
chrY,15858683,15858689
chrY,15858691,15858692
chrY,15858694,15858696
chrY,15858698,15858720
chrY,15858722,15858734
chrY,15858736,15858751
chrY,15858753,15858776
chrY,15858778,15858784
chrY,15858787,15858788
chrY,15858790,15858798
chrY,15858800,15858816
chrY,15858818,15858853
chrY,15858855,15858858
chrY,15858861,15858862
chrY,15858865,15858866
chrY,15858868,15858870
chrY,15858872,15858876
chrY,15858878,15858883
chrY,15858885,15858891
chrY,15858892,15858892
chrY,15858894,15858899
chrY,15858901,15858915
chrY,15858917,15858918
chrY,15858920,15858922
chrY,15858923,15858923
chrY,15858925,15858930
chrY,15858932,15858942
chrY,15858943,15858945
chrY,15858947,15858954
chrY,15858956,15858965
chrY,15858967,15858976
chrY,15858978,15858981
chrY,15858983,15858987
chrY,15858989,15858992
chrY,15858994,15858997
chrY,15858999,15859007
chrY,15859009,15859009
chrY,15859011,15859013
chrY,15859015,15859056
chrY,15859059,15859062
chrY,15859064,15859066
chrY,15859072,15859083
chrY,15859085,15859088
chrY,15859090,15859095
chrY,15859097,15859104
chrY,15859106,15859109
chrY,15859111,15859130
chrY,15859132,15859176
chrY,15859178,15859189
chrY,15859192,15859213
chrY,15859215,15859216
chrY,15859218,15859236
chrY,15859238,15859238
chrY,15859240,15859245
chrY,15859247,15859249
chrY,15859251,15859260
chrY,15860413,15860415
chrY,15860417,15860421
chrY,15860423,15860425
chrY,15860427,15860430
chrY,15860432,15860433
chrY,15860435,15860442
chrY,15860444,15860455
chrY,15860457,15860476
chrY,15860478,15860478
chrY,15860480,15860487
chrY,15860489,15860490
chrY,15860492,15860508
chrY,15860511,15860513
chrY,15860516,15860529
chrY,15860531,15860533
chrY,15860535,15860543
chrY,15860546,15860549
chrY,15860551,15860577
chrY,15860579,15860583
chrY,15860585,15860588
chrY,15860590,15860629
chrY,15860631,15860633
chrY,15860635,15860643
chrY,15860645,15860655
chrY,15860657,15860658
chrY,15860660,15860663
chrY,15860665,15860671
chrY,15860673,15860673
chrY,15860675,15860675
chrY,15860677,15860683
chrY,15860684,15860687
chrY,15860689,15860697
chrY,15860699,15860701
chrY,15860703,15860703
chrY,15860705,15860711
chrY,15860713,15860717
chrY,15860719,15860725
chrY,15860982,15860988
chrY,15861531,15861539
chrY,15861541,15861551
chrY,15861553,15861554
chrY,15861556,15861558
chrY,15861560,15861564
chrY,15861567,15861578
chrY,15861580,15861585
chrY,15861587,15861596
chrY,15861598,15861600
chrY,15861602,15861608
chrY,15861610,15861610
chrY,15861614,15861617
chrY,15861619,15861630
chrY,15861632,15861635
chrY,15861637,15861670
chrY,15861671,15861695
chrY,15861697,15861704
chrY,15861706,15861733
chrY,15861736,15861740
chrY,15861742,15861749
chrY,15861752,15861759
chrY,15861761,15861781
chrY,15861783,15861783
chrY,15861785,15861792
chrY,15861794,15861795
chrY,15861797,15861798
chrY,15861800,15861805
chrY,15861807,15861824
chrY,15861826,15861827
chrY,15861830,15861843
chrY,15861846,15861846
chrY,15861848,15861851
chrY,15861865,15861874
chrY,15861888,15861890
chrY,15861892,15861895
chrY,15861920,15861920
chrY,15861922,15861922
chrY,15861924,15861935
chrY,15861936,15861945
chrY,15861947,15861984
chrY,15862059,15862062
chrY,15862064,15862066
chrY,15862068,15862083
chrY,15862085,15862087
chrY,15862089,15862106
chrY,15862420,15862425
chrY,15862427,15862437
chrY,15862439,15862439
chrY,15862441,15862450
chrY,15862452,15862453
chrY,15862455,15862459
chrY,15862462,15862466
chrY,15862468,15862472
chrY,15862474,15862477
chrY,15862513,15862515
chrY,15862517,15862517
chrY,15862519,15862523
chrY,15862749,15862749
chrY,15862750,15862757
chrY,15862759,15862772
chrY,15862775,15862783
chrY,15862786,15862786
chrY,15862788,15862788
chrY,15862790,15862795
chrY,15862798,15862802
chrY,15862803,15862810
chrY,15862813,15862817
chrY,15862819,15862823
chrY,15862825,15862830
chrY,15862832,15862857
chrY,15862859,15862859
chrY,15862861,15862869
chrY,15862871,15862875
chrY,15862877,15862879
chrY,15862881,15862881
chrY,15862883,15862883
chrY,15862887,15862887
chrY,15862889,15862900
chrY,15862902,15862909
chrY,15862912,15862916
chrY,15862918,15862918
chrY,15862920,15862935
chrY,15862937,15862948
chrY,15862950,15862959
chrY,15862961,15862967
chrY,15862969,15862979
chrY,15862981,15863002
chrY,15863004,15863004
chrY,15863006,15863034
chrY,15863036,15863063
chrY,15863065,15863070
chrY,15863072,15863078
chrY,15863080,15863089
chrY,15863091,15863134
chrY,15863136,15863161
chrY,15863163,15863168
chrY,15863170,15863173
chrY,15863175,15863193
chrY,15863195,15863196
chrY,15863198,15863205
chrY,15863207,15863211
chrY,15863214,15863214
chrY,15863216,15863222
chrY,15863225,15863233
chrY,15863236,15863252
chrY,15863254,15863254
chrY,15863256,15863257
chrY,15863261,15863263
chrY,15863265,15863272
chrY,15863274,15863274
chrY,15863276,15863276
chrY,15863278,15863293
chrY,15863295,15863304
chrY,15863306,15863306
chrY,15863308,15863310
chrY,15863312,15863313
chrY,15863316,15863327
chrY,15863329,15863329
chrY,15863331,15863331
chrY,15863333,15863341
chrY,15863343,15863348
chrY,15863350,15863356
chrY,15863359,15863392
chrY,15863396,15863398
chrY,15863400,15863402
chrY,15863404,15863404
chrY,15863406,15863406
chrY,15863408,15863456
chrY,15863458,15863460
chrY,15863462,15863470
chrY,15863472,15863482
chrY,15863483,15863500
chrY,15863502,15863509
chrY,15863511,15863523
chrY,15863525,15863528
chrY,15863530,15863547
chrY,15863549,15863550
chrY,15863551,15863560
chrY,15863562,15863570
chrY,15863572,15863574
chrY,15863575,15863581
chrY,15864077,15864077
chrY,15864080,15864088
chrY,15864090,15864092
chrY,15864095,15864111
chrY,15864113,15864121
chrY,15864123,15864135
chrY,15864137,15864146
chrY,15864148,15864160
chrY,15864162,15864185
chrY,15864187,15864198
chrY,15864235,15864245
chrY,15864247,15864260
chrY,15864263,15864269
chrY,15864271,15864275
chrY,15864277,15864280
chrY,15864282,15864297
chrY,15864299,15864299
chrY,15864302,15864317
chrY,15864319,15864321
chrY,15864324,15864327
chrY,15864330,15864331
chrY,15864333,15864333
chrY,15864336,15864338
chrY,15864340,15864341
chrY,15864343,15864375
chrY,15864377,15864401
chrY,15864403,15864405
chrY,15864407,15864423
chrY,15864425,15864425
chrY,15864427,15864429
chrY,15864430,15864432
chrY,15864434,15864447
chrY,15864450,15864453
chrY,15864457,15864469
chrY,15864471,15864476
chrY,15864478,15864486
chrY,15864488,15864502
chrY,15864504,15864506
chrY,15864508,15864508
chrY,15864522,15864522
chrY,15864524,15864533
chrY,15864536,15864539
chrY,15864541,15864543
chrY,15864545,15864557
chrY,15864559,15864592
chrY,15865795,15865798
chrY,15865801,15865804
chrY,15865806,15865813
chrY,15866248,15866250
