chrom,start,end
chrY,21334136,21334148
chrY,21334151,21334165
chrY,21334167,21334182
chrY,21334184,21334186
chrY,21334188,21334189
chrY,21334191,21334191
chrY,21334193,21334194
chrY,21334199,21334209
chrY,21334211,21334213
chrY,21334215,21334215
chrY,21334217,21334217
chrY,21334220,21334221
chrY,21334223,21334224
chrY,21334226,21334235
chrY,21334237,21334240
chrY,21334242,21334242
chrY,21334244,21334254
chrY,21334536,21334537
chrY,21334539,21334539
chrY,21334541,21334543
chrY,21334546,21334548
chrY,21334550,21334558
chrY,21334560,21334561
chrY,21334563,21334568
chrY,21334570,21334573
chrY,21334577,21334579
chrY,21334581,21334581
chrY,21334583,21334584
chrY,21334586,21334590
chrY,21334592,21334593
chrY,21334595,21334596
chrY,21334601,21334609
chrY,21334611,21334620
chrY,21334622,21334631
chrY,21334633,21334634
chrY,21334636,21334650
chrY,21334653,21334658
chrY,21334668,21334674
chrY,21334676,21334677
chrY,21334679,21334686
chrY,21334688,21334690
chrY,21334692,21334702
chrY,21334792,21334793
chrY,21334795,21334795
chrY,21334797,21334797
chrY,21334799,21334805
chrY,21334806,21334808
chrY,21334810,21334814
chrY,21334816,21334819
chrY,21334821,21334835
chrY,21334837,21334841
chrY,21334843,21334843
chrY,21334845,21334847
chrY,21334849,21334855
chrY,21334857,21334859
chrY,21334861,21334863
chrY,21334865,21334879
chrY,21334881,21334881
chrY,21334883,21334884
chrY,21334886,21334891
chrY,21334893,21334905
chrY,21334908,21334917
chrY,21334919,21334928
chrY,21334930,21334930
chrY,21334932,21334932
chrY,21334934,21334949
chrY,21334952,21334957
chrY,21334959,21334969
chrY,21334972,21334972
chrY,21334992,21334994
chrY,21334996,21335002
chrY,21335003,21335016
chrY,21335018,21335023
chrY,21335025,21335054
chrY,21335056,21335057
chrY,21335059,21335059
chrY,21335061,21335062
chrY,21335064,21335064
chrY,21335066,21335068
chrY,21335070,21335079
chrY,21335081,21335104
chrY,21335106,21335108
chrY,21335111,21335126
chrY,21335128,21335138
chrY,21335140,21335142
chrY,21335144,21335144
chrY,21335146,21335146
chrY,21335148,21335149
chrY,21335151,21335161
chrY,21335163,21335165
chrY,21335167,21335173
chrY,21335175,21335175
chrY,21335177,21335182
chrY,21335184,21335186
chrY,21335188,21335189
chrY,21335191,21335193
chrY,21335195,21335210
chrY,21335212,21335217
chrY,21335220,21335221
chrY,21335239,21335246
chrY,21335248,21335250
chrY,21335252,21335255
chrY,21335257,21335277
chrY,21335279,21335284
chrY,21335286,21335287
chrY,21335289,21335292
chrY,21335294,21335296
chrY,21335299,21335300
chrY,21335303,21335310
chrY,21335311,21335312
chrY,21335314,21335319
chrY,21335321,21335323
chrY,21335325,21335325
chrY,21335328,21335329
chrY,21335331,21335339
chrY,21335341,21335342
chrY,21335344,21335345
chrY,21335347,21335353
chrY,21335355,21335360
chrY,21335362,21335366
chrY,21335368,21335374
chrY,21335376,21335378
chrY,21335380,21335380
chrY,21335382,21335383
chrY,21335385,21335386
chrY,21335387,21335401
chrY,21335403,21335405
chrY,21335407,21335420
chrY,21335423,21335428
chrY,21335431,21335440
chrY,21335442,21335448
chrY,21335450,21335451
chrY,21335453,21335459
chrY,21335579,21335581
chrY,21335583,21335591
chrY,21335598,21335600
chrY,21335602,21335603
chrY,21335604,21335618
chrY,21335620,21335626
chrY,21335628,21335634
chrY,21335638,21335639
chrY,21335641,21335641
chrY,21335643,21335652
chrY,21335654,21335667
chrY,21335669,21335671
chrY,21335673,21335674
chrY,21335676,21335681
chrY,21335683,21335683
chrY,21335684,21335686
chrY,21335689,21335698
chrY,21335700,21335704
chrY,21335706,21335715
chrY,21335718,21335719
chrY,21335722,21335723
chrY,21335745,21335754
chrY,21335756,21335759
chrY,21335762,21335768
chrY,21335772,21335775
chrY,21335777,21335777
chrY,21335779,21335783
chrY,21335785,21335789
chrY,21335791,21335792
chrY,21335794,21335800
chrY,21335802,21335804
chrY,21335807,21335808
chrY,21335810,21335818
chrY,21335820,21335822
chrY,21335824,21335825
chrY,21335828,21335830
chrY,21335832,21335834
chrY,21335836,21335847
chrY,21335849,21335859
chrY,21335861,21335862
chrY,21335865,21335867
chrY,21335869,21335922
chrY,21335924,21335924
chrY,21335926,21335934
chrY,21335936,21335940
chrY,21335942,21335947
chrY,21335949,21335950
chrY,21335952,21335952
chrY,21335954,21335957
chrY,21335959,21335968
chrY,21335972,21335974
chrY,21335976,21335990
chrY,21335991,21335999
chrY,21336001,21336001
chrY,21336003,21336003
chrY,21336005,21336007
chrY,21336009,21336024
chrY,21336026,21336027
chrY,21336029,21336044
chrY,21336047,21336047
chrY,21336049,21336054
chrY,21336056,21336065
chrY,21336067,21336070
chrY,21336072,21336090
chrY,21336101,21336114
chrY,21336116,21336143
chrY,21336145,21336146
chrY,21336148,21336150
chrY,21336152,21336152
chrY,21336154,21336157
chrY,21336159,21336161
chrY,21336163,21336182
chrY,21336184,21336184
chrY,21336186,21336188
chrY,21336190,21336192
chrY,21336194,21336194
chrY,21336214,21336229
chrY,21336231,21336244
chrY,21336246,21336247
chrY,21336250,21336254
chrY,21336256,21336257
chrY,21336260,21336268
chrY,21336270,21336273
chrY,21336274,21336275
chrY,21336277,21336277
chrY,21336279,21336282
chrY,21336284,21336288
chrY,21336290,21336291
chrY,21336294,21336303
chrY,21336305,21336321
chrY,21336323,21336326
chrY,21336327,21336328
chrY,21336329,21336334
chrY,21336338,21336342
chrY,21336344,21336348
chrY,21336350,21336355
chrY,21336356,21336357
chrY,21336359,21336366
