chrom,start,end
chrY,15053754,15053759
chrY,15053761,15053788
chrY,15053790,15053793
chrY,15053796,15053796
chrY,15053798,15053803
chrY,15053806,15053807
chrY,15053809,15053823
chrY,15053825,15053832
chrY,15053834,15053849
chrY,15053851,15053861
chrY,15053863,15053870
chrY,15053872,15053899
chrY,15053900,15053903
chrY,15053905,15053914
chrY,15053915,15053923
chrY,15053924,15053930
chrY,15053932,15053940
chrY,15053942,15053944
chrY,15053946,15053948
chrY,15053950,15053953
chrY,15053955,15053965
chrY,15053967,15053982
chrY,15054036,15054044
chrY,15054046,15054052
chrY,15054054,15054057
chrY,15054059,15054068
chrY,15054070,15054073
chrY,15054105,15054109
chrY,15054112,15054113
chrY,15054115,15054120
chrY,15054122,15054122
chrY,15054124,15054143
chrY,15054145,15054148
chrY,15054150,15054156
chrY,15054158,15054162
chrY,15054165,15054173
chrY,15054177,15054177
chrY,15054179,15054196
chrY,15054198,15054201
chrY,15054203,15054208
chrY,15054210,15054212
chrY,15054216,15054232
chrY,15054236,15054245
chrY,15054247,15054249
chrY,15054252,15054257
chrY,15054259,15054260
chrY,15054263,15054265
chrY,15054267,15054276
chrY,15054278,15054299
chrY,15054303,15054309
chrY,15054311,15054322
chrY,15054391,15054403
chrY,15054405,15054407
chrY,15054409,15054414
chrY,15054416,15054416
chrY,15054419,15054432
chrY,15054435,15054435
chrY,15054437,15054437
chrY,15054439,15054455
chrY,15054457,15054459
chrY,15054461,15054468
chrY,15054471,15054478
chrY,15054480,15054494
chrY,15054496,15054511
chrY,15054532,15054540
chrY,15054542,15054542
chrY,15054544,15054558
chrY,15054560,15054560
chrY,15054563,15054565
chrY,15054567,15054568
chrY,15054570,15054576
chrY,15054578,15054578
chrY,15054580,15054583
chrY,15054585,15054589
chrY,15054591,15054599
chrY,15055108,15055108
chrY,15055110,15055114
chrY,15055116,15055124
chrY,15055126,15055130
chrY,15055132,15055135
chrY,15055137,15055150
chrY,15055152,15055159
chrY,15055162,15055162
chrY,15055164,15055169
chrY,15055171,15055177
chrY,15055179,15055179
chrY,15055181,15055181
chrY,15055183,15055186
chrY,15055188,15055190
chrY,15055192,15055194
chrY,15055196,15055215
chrY,15055217,15055226
chrY,15055228,15055229
chrY,15055231,15055231
chrY,15055234,15055235
chrY,15055237,15055255
chrY,15055257,15055262
chrY,15055265,15055269
chrY,15055271,15055271
chrY,15055273,15055280
chrY,15055282,15055294
chrY,15055297,15055297
chrY,15055299,15055299
chrY,15055302,15055306
chrY,15055308,15055312
chrY,15055314,15055321
chrY,15055324,15055326
chrY,15055328,15055328
chrY,15055330,15055339
chrY,15055341,15055341
chrY,15055343,15055345
chrY,15055347,15055348
chrY,15055350,15055350
chrY,15055352,15055372
chrY,15055374,15055374
chrY,15055376,15055377
chrY,15055379,15055399
chrY,15055401,15055418
chrY,15055420,15055428
chrY,15055430,15055432
chrY,15055434,15055449
chrY,15055451,15055456
chrY,15055458,15055480
chrY,15055481,15055481
chrY,15055484,15055490
chrY,15055493,15055497
chrY,15055499,15055512
chrY,15055514,15055517
chrY,15055519,15055520
chrY,15055522,15055540
chrY,15055542,15055548
chrY,15055550,15055569
chrY,15055571,15055571
chrY,15055573,15055578
chrY,15055580,15055584
chrY,15055587,15055589
chrY,15055592,15055596
chrY,15055598,15055598
chrY,15055601,15055610
chrY,15055612,15055612
chrY,15055614,15055615
chrY,15055618,15055624
chrY,15055626,15055631
chrY,15055633,15055637
chrY,15055639,15055645
chrY,15055647,15055665
chrY,15055668,15055687
chrY,15055689,15055698
chrY,15055700,15055704
chrY,15055725,15055732
chrY,15055734,15055747
chrY,15055748,15055752
chrY,15055754,15055759
chrY,15055761,15055772
chrY,15055774,15055776
chrY,15055778,15055780
chrY,15055783,15055787
chrY,15055789,15055789
chrY,15055792,15055792
chrY,15055794,15055808
chrY,15055809,15055812
chrY,15055814,15055814
chrY,15055816,15055817
chrY,15055819,15055827
chrY,15055829,15055831
chrY,15055833,15055836
chrY,15055838,15055842
chrY,15055844,15055848
chrY,15056169,15056169
chrY,15056173,15056179
chrY,15056181,15056187
chrY,15056189,15056194
chrY,15056196,15056212
chrY,15056215,15056219
chrY,15056220,15056221
chrY,15056223,15056224
chrY,15056226,15056236
chrY,15056283,15056285
chrY,15056287,15056295
chrY,15056297,15056300
chrY,15056302,15056302
chrY,15056304,15056309
chrY,15056312,15056312
chrY,15056314,15056314
chrY,15056316,15056349
chrY,15056351,15056362
chrY,15056364,15056364
chrY,15056366,15056366
chrY,15056368,15056374
chrY,15056376,15056391
chrY,15056393,15056405
chrY,15056407,15056439
chrY,15056440,15056444
chrY,15056446,15056453
chrY,15056455,15056455
chrY,15056457,15056457
chrY,15056459,15056462
chrY,15056464,15056465
chrY,15056468,15056486
chrY,15056488,15056495
chrY,15056497,15056503
chrY,15056505,15056507
chrY,15056509,15056510
chrY,15056512,15056528
chrY,15056530,15056543
chrY,15056545,15056546
chrY,15056548,15056550
chrY,15056552,15056555
chrY,15056558,15056574
chrY,15056576,15056581
chrY,15056583,15056596
chrY,15056598,15056598
chrY,15056600,15056601
chrY,15056603,15056621
