chrom,start,end
chrY,18705527,18705533
chrY,18705535,18705544
chrY,18705546,18705546
chrY,18705548,18705551
chrY,18705554,18705559
chrY,18705561,18705566
chrY,18705568,18705578
chrY,18705580,18705581
chrY,18705583,18705583
chrY,18705586,18705593
chrY,18705596,18705597
chrY,18705599,18705601
chrY,18705603,18705606
chrY,18705608,18705610
chrY,18705613,18705616
chrY,18705620,18705626
chrY,18705628,18705639
chrY,18705643,18705643
chrY,18705645,18705647
chrY,18705649,18705651
chrY,18705950,18705955
chrY,18705958,18705962
chrY,18705964,18705972
chrY,18705974,18705974
chrY,18705976,18705977
chrY,18705979,18705980
chrY,18705982,18705993
chrY,18705996,18705996
chrY,18705998,18706007
chrY,18706010,18706015
chrY,18706017,18706022
chrY,18706024,18706028
chrY,18706035,18706036
chrY,18706038,18706040
chrY,18706042,18706044
chrY,18706046,18706051
chrY,18706052,18706052
chrY,18706054,18706065
chrY,18706116,18706117
chrY,18706120,18706122
chrY,18706124,18706133
chrY,18706135,18706148
chrY,18706151,18706160
chrY,18706162,18706168
chrY,18706171,18706189
chrY,18706192,18706202
chrY,18706204,18706213
chrY,18706216,18706219
chrY,18706221,18706233
chrY,18706235,18706239
chrY,18706241,18706263
chrY,18706265,18706267
chrY,18706269,18706279
chrY,18706281,18706288
chrY,18706290,18706291
chrY,18706293,18706294
chrY,18706296,18706303
chrY,18706305,18706305
chrY,18706307,18706310
chrY,18706312,18706314
chrY,18706316,18706317
chrY,18706319,18706321
chrY,18706323,18706336
chrY,18706338,18706338
chrY,18706342,18706355
chrY,18706357,18706360
chrY,18706362,18706362
chrY,18706364,18706374
chrY,18706376,18706388
chrY,18706390,18706392
chrY,18706394,18706398
chrY,18706400,18706401
chrY,18706403,18706416
chrY,18706418,18706425
chrY,18706427,18706433
chrY,18706436,18706447
chrY,18706448,18706461
chrY,18706463,18706464
chrY,18706466,18706477
chrY,18706479,18706479
chrY,18706481,18706482
chrY,18706484,18706490
chrY,18706492,18706498
chrY,18707791,18707799
chrY,18707801,18707802
chrY,18707804,18707818
chrY,18707820,18707830
chrY,18707832,18707848
chrY,18707850,18707863
chrY,18707969,18707988
chrY,18707990,18707990
chrY,18707992,18707993
chrY,18707995,18707998
chrY,18708000,18708000
chrY,18708002,18708004
chrY,18708006,18708006
chrY,18708008,18708008
chrY,18708010,18708029
chrY,18708031,18708032
chrY,18708033,18708039
chrY,18708041,18708048
chrY,18708050,18708053
chrY,18708055,18708055
chrY,18708058,18708059
chrY,18708061,18708061
chrY,18708064,18708068
chrY,18708071,18708073
chrY,18708076,18708082
chrY,18708084,18708085
chrY,18708087,18708095
chrY,18708097,18708098
chrY,18708103,18708109
chrY,18708112,18708113
chrY,18708115,18708116
chrY,18708118,18708119
chrY,18708121,18708132
chrY,18708134,18708139
chrY,18708141,18708148
chrY,18708149,18708150
chrY,18708152,18708181
chrY,18708183,18708184
chrY,18708186,18708187
chrY,18708190,18708217
chrY,18708219,18708232
chrY,18708236,18708239
chrY,18708241,18708244
