chrom,start,end
chrY,8064187,8064187
chrY,8064190,8064193
chrY,8064195,8064199
chrY,8064201,8064215
chrY,8064217,8064221
chrY,8064222,8064228
chrY,8064230,8064235
chrY,8064237,8064239
chrY,8064241,8064241
chrY,8064243,8064259
chrY,8064261,8064262
chrY,8064264,8064271
chrY,8064273,8064276
chrY,8064279,8064284
chrY,8064286,8064296
chrY,8064298,8064313
chrY,8064315,8064319
chrY,8064321,8064327
chrY,8064329,8064335
chrY,8064337,8064345
chrY,8064347,8064348
chrY,8064988,8064989
chrY,8064993,8064993
chrY,8064995,8064996
chrY,8064998,8065002
chrY,8065004,8065011
chrY,8065014,8065019
chrY,8065021,8065023
chrY,8065025,8065028
chrY,8065031,8065031
chrY,8065034,8065036
chrY,8065039,8065044
chrY,8065046,8065050
chrY,8065052,8065056
chrY,8065059,8065059
chrY,8065062,8065063
chrY,8065065,8065068
chrY,8065176,8065180
chrY,8065183,8065192
chrY,8065196,8065196
chrY,8065198,8065214
chrY,8065216,8065218
chrY,8065220,8065229
chrY,8065231,8065232
chrY,8065235,8065242
chrY,8065244,8065246
chrY,8065248,8065248
chrY,8065862,8065862
chrY,8065864,8065864
chrY,8065866,8065874
chrY,8065876,8065877
chrY,8065879,8065881
chrY,8065883,8065884
chrY,8065886,8065886
chrY,8065888,8065889
chrY,8065891,8065893
chrY,8065896,8065898
chrY,8065900,8065903
chrY,8065905,8065905
chrY,8065907,8065908
chrY,8065910,8065911
chrY,8065912,8065922
chrY,8065925,8065926
chrY,8065928,8065930
chrY,8065932,8065934
chrY,8065936,8065937
chrY,8065939,8065939
chrY,8065941,8065943
chrY,8065947,8065951
chrY,8065953,8065954
chrY,8065956,8065956
chrY,8068665,8068672
chrY,8068674,8068675
chrY,8068677,8068682
chrY,8068684,8068690
chrY,8068692,8068693
chrY,8068695,8068696
chrY,8068698,8068705
chrY,8068707,8068717
chrY,8068719,8068727
chrY,8068840,8068845
chrY,8068847,8068849
chrY,8068851,8068852
chrY,8068854,8068856
chrY,8068858,8068870
chrY,8068872,8068876
chrY,8068878,8068881
chrY,8068883,8068887
chrY,8068889,8068894
chrY,8068895,8068917
chrY,8068919,8068925
chrY,8068927,8068930
chrY,8068932,8068934
chrY,8068936,8068952
chrY,8068954,8068956
chrY,8068958,8068959
chrY,8068961,8068971
chrY,8068973,8068974
chrY,8068975,8068977
chrY,8068979,8068990
chrY,8068992,8068995
chrY,8068998,8068998
chrY,8069000,8069001
chrY,8069003,8069023
chrY,8069025,8069044
chrY,8069046,8069046
chrY,8069049,8069056
chrY,8069059,8069066
chrY,8069068,8069085
chrY,8069087,8069105
chrY,8069107,8069114
chrY,8069116,8069117
chrY,8069119,8069142
chrY,8069144,8069146
chrY,8069148,8069152
chrY,8069154,8069159
chrY,8069163,8069171
chrY,8069173,8069177
chrY,8069179,8069180
chrY,8069182,8069190
chrY,8069192,8069199
chrY,8069201,8069205
chrY,8069208,8069209
chrY,8069211,8069213
chrY,8069215,8069216
chrY,8069218,8069220
chrY,8069271,8069271
chrY,8069273,8069275
chrY,8069277,8069312
chrY,8069316,8069316
chrY,8069318,8069320
chrY,8069324,8069333
chrY,8069335,8069346
chrY,8069348,8069358
chrY,8069359,8069379
chrY,8069381,8069382
chrY,8069384,8069389
chrY,8069391,8069393
chrY,8069396,8069396
chrY,8069398,8069408
chrY,8069410,8069410
chrY,8069412,8069416
chrY,8069418,8069424
chrY,8069426,8069427
chrY,8069429,8069430
chrY,8069432,8069437
chrY,8069439,8069447
chrY,8069531,8069536
chrY,8069538,8069542
chrY,8069545,8069557
chrY,8069559,8069564
chrY,8069566,8069569
chrY,8069571,8069573
chrY,8069575,8069577
chrY,8069581,8069582
chrY,8069584,8069588
chrY,8069590,8069600
chrY,8069602,8069605
chrY,8069606,8069607
chrY,8069609,8069609
chrY,8069611,8069615
chrY,8069617,8069634
chrY,8069636,8069641
chrY,8069644,8069649
chrY,8069651,8069651
chrY,8069654,8069660
chrY,8069663,8069663
chrY,8069665,8069665
chrY,8069667,8069668
chrY,8069669,8069671
chrY,8069674,8069677
chrY,8069680,8069680
chrY,8069682,8069687
chrY,8069690,8069697
chrY,8069699,8069705
chrY,8069708,8069711
chrY,8069713,8069713
chrY,8069714,8069727
chrY,8069729,8069730
chrY,8069732,8069732
chrY,8069735,8069735
chrY,8069737,8069745
chrY,8069748,8069763
chrY,8069765,8069765
chrY,8069767,8069778
chrY,8069780,8069799
chrY,8069801,8069814
chrY,8069816,8069834
chrY,8069836,8069839
chrY,8069841,8069864
chrY,8069867,8069872
chrY,8069874,8069894
chrY,8069896,8069899
chrY,8069901,8069950
chrY,8069952,8069959
chrY,8069961,8069978
chrY,8069980,8069980
chrY,8069982,8069998
chrY,8070000,8070002
chrY,8070008,8070008
chrY,8070011,8070033
chrY,8070035,8070041
chrY,8070043,8070047
chrY,8070049,8070062
chrY,8070064,8070069
chrY,8070071,8070075
chrY,8070078,8070082
chrY,8070085,8070099
chrY,8070101,8070104
chrY,8070106,8070113
chrY,8070115,8070122
chrY,8070125,8070132
chrY,8070134,8070135
chrY,8070137,8070140
chrY,8070143,8070143
chrY,8070145,8070145
chrY,8070150,8070150
chrY,8070152,8070155
chrY,8070157,8070160
chrY,8070162,8070164
chrY,8070166,8070166
chrY,8070168,8070173
chrY,8070175,8070183
chrY,8070185,8070198
chrY,8070200,8070202
chrY,8070205,8070208
chrY,8070210,8070217
chrY,8070219,8070223
chrY,8070225,8070225
chrY,8070227,8070232
chrY,8070234,8070248
chrY,8070250,8070251
chrY,8070253,8070255
