chrom,start,end
chrY,6808878,6808885
chrY,6808887,6808907
chrY,6809606,6809612
chrY,6809614,6809620
chrY,6809622,6809637
chrY,6809639,6809640
chrY,6809642,6809642
chrY,6809644,6809651
chrY,6809653,6809653
chrY,6809655,6809663
chrY,6809665,6809668
chrY,6809749,6809763
chrY,6809765,6809772
chrY,6810230,6810248
chrY,6810250,6810255
chrY,6810258,6810258
chrY,6810262,6810267
chrY,6810269,6810279
chrY,6810281,6810282
chrY,6810284,6810287
chrY,6810289,6810293
chrY,6810295,6810296
chrY,6810298,6810298
chrY,6810301,6810301
chrY,6810304,6810311
chrY,6810313,6810314
chrY,6810318,6810319
chrY,6810321,6810331
chrY,6810334,6810334
chrY,6810336,6810337
chrY,6810339,6810358
chrY,6810515,6810518
chrY,6810520,6810523
chrY,6810525,6810536
chrY,6810539,6810543
chrY,6810546,6810554
chrY,6810558,6810558
chrY,6810560,6810563
chrY,6810566,6810577
chrY,6810580,6810581
chrY,6810583,6810597
chrY,6810599,6810604
chrY,6810606,6810618
chrY,6810621,6810637
chrY,6810639,6810644
chrY,6810646,6810650
chrY,6810652,6810663
chrY,6810665,6810665
chrY,6810667,6810676
chrY,6810679,6810682
chrY,6810684,6810699
chrY,6810701,6810702
chrY,6810704,6810708
chrY,6810710,6810710
chrY,6810712,6810714
chrY,6810715,6810718
chrY,6810720,6810731
chrY,6810733,6810745
chrY,6810746,6810751
chrY,6810754,6810754
chrY,6810757,6810757
chrY,6810759,6810784
chrY,6810786,6810789
chrY,6810791,6810794
chrY,6810796,6810799
chrY,6810801,6810815
chrY,6812740,6812784
chrY,6812787,6812791
chrY,6812793,6812801
chrY,6812802,6812802
chrY,6812805,6812809
chrY,6812811,6812813
chrY,6812817,6812822
chrY,6812825,6812838
chrY,6812840,6812859
chrY,6812861,6812865
chrY,6812867,6812868
chrY,6812870,6812878
chrY,6812880,6812880
chrY,6812882,6812882
chrY,6812884,6812888
chrY,6812890,6812890
chrY,6812892,6812893
chrY,6812895,6812906
chrY,6812908,6812913
chrY,6812915,6812925
chrY,6812931,6812933
chrY,6812935,6812949
chrY,6812951,6812952
chrY,6812954,6812961
chrY,6812963,6812963
chrY,6812967,6812968
chrY,6812970,6812971
chrY,6812973,6812985
chrY,6812987,6812992
chrY,6812994,6812996
chrY,6812998,6813011
chrY,6813013,6813013
chrY,6813016,6813027
chrY,6813029,6813044
chrY,6813046,6813046
chrY,6813048,6813048
chrY,6813050,6813051
chrY,6813053,6813057
chrY,6813058,6813058
chrY,6813061,6813065
chrY,6813068,6813082
chrY,6813084,6813090
chrY,6813093,6813096
chrY,6813098,6813100
chrY,6813101,6813104
chrY,6813106,6813112
chrY,6813114,6813118
chrY,6813120,6813120
chrY,6813122,6813147
chrY,6813149,6813149
chrY,6813152,6813155
chrY,6813162,6813163
chrY,6813167,6813174
chrY,6813176,6813178
chrY,6813180,6813189
chrY,6813191,6813192
chrY,6813195,6813203
chrY,6813205,6813216
chrY,6813218,6813226
chrY,6813231,6813231
chrY,6813233,6813233
chrY,6813235,6813235
chrY,6813237,6813237
chrY,6813239,6813255
chrY,6813257,6813263
chrY,6813265,6813270
chrY,6813272,6813275
chrY,6813277,6813281
chrY,6813282,6813289
chrY,6813291,6813293
chrY,6813295,6813298
chrY,6813300,6813302
chrY,6813304,6813305
chrY,6813307,6813324
chrY,6813326,6813332
chrY,6813334,6813339
