chrom,start,end
chrY,99999,100005
chrY,100007,100023
chrY,100041,100046
chrY,100048,100048
chrY,100050,100054
chrY,100056,100065
chrY,100067,100070
chrY,100072,100073
chrY,100075,100085
chrY,100087,100089
chrY,100091,100091
chrY,100093,100097
chrY,100099,100108
chrY,100111,100115
chrY,100117,100126
chrY,100128,100131
chrY,100133,100154
chrY,100156,100156
chrY,100158,100159
chrY,100160,100186
chrY,100187,100188
chrY,100191,100192
chrY,100194,100199
chrY,100201,100201
chrY,100203,100207
chrY,100209,100224
chrY,100226,100248
chrY,100249,100253
chrY,100255,100264
chrY,100266,100278
chrY,100279,100282
chrY,100284,100284
chrY,100286,100292
chrY,100294,100300
chrY,100302,100329
chrY,100331,100332
chrY,100334,100341
chrY,100344,100353
chrY,100355,100375
chrY,100377,100379
chrY,100381,100387
chrY,100389,100400
chrY,100402,100403
chrY,100405,100415
chrY,100418,100419
chrY,100421,100436
chrY,100438,100444
chrY,100446,100451
chrY,100453,100453
chrY,100455,100455
chrY,100457,100464
chrY,100465,100471
chrY,100473,100492
chrY,100494,100497
chrY,100499,100528
chrY,100530,100536
chrY,100538,100550
chrY,100552,100565
chrY,100567,100572
chrY,100573,100576
chrY,100579,100585
chrY,100587,100590
chrY,100592,100597
chrY,100599,100610
chrY,100612,100615
chrY,100617,100623
chrY,100625,100632
chrY,100634,100639
chrY,100642,100650
chrY,100653,100664
chrY,100666,100695
chrY,100696,100699
chrY,100701,100706
chrY,100710,100719
chrY,100721,100741
chrY,100743,100745
chrY,100747,100756
chrY,100758,100766
chrY,100768,100769
chrY,100771,100781
chrY,100783,100800
chrY,100802,100802
chrY,100804,100819
chrY,100821,100837
chrY,100839,100841
chrY,100843,100851
chrY,100914,100943
chrY,100945,100951
chrY,100953,100960
chrY,100962,100963
chrY,100965,100983
chrY,100985,101000
chrY,101002,101024
chrY,101026,101046
chrY,101048,101055
chrY,101057,101064
chrY,101067,101073
chrY,101075,101077
chrY,101079,101085
chrY,101087,101107
chrY,101109,101135
chrY,101137,101142
chrY,101144,101145
chrY,101147,101152
chrY,101154,101159
chrY,101161,101168
chrY,101170,101181
chrY,101183,101186
chrY,101188,101196
chrY,101198,101204
chrY,101206,101207
chrY,101210,101229
chrY,101231,101250
chrY,101252,101254
chrY,101256,101256
chrY,101258,101268
chrY,101270,101280
chrY,101282,101284
chrY,101286,101291
chrY,101293,101297
chrY,101299,101303
chrY,101320,101345
chrY,101347,101351
chrY,101353,101362
chrY,101364,101376
chrY,101378,101390
chrY,101392,101400
chrY,101402,101406
chrY,101429,101461
chrY,101492,101494
chrY,101496,101501
chrY,101503,101506
chrY,101508,101515
chrY,101517,101518
chrY,101520,101520
chrY,101522,101529
chrY,101549,101564
chrY,101567,101573
chrY,101575,101580
chrY,101592,101602
chrY,101604,101610
chrY,101611,101640
chrY,101642,101644
chrY,101646,101659
chrY,101661,101671
chrY,101673,101690
chrY,101692,101695
chrY,101697,101702
chrY,101704,101726
chrY,101728,101730
chrY,101732,101753
chrY,101755,101756
chrY,101758,101774
chrY,101776,101778
chrY,101780,101781
chrY,101783,101787
chrY,101789,101795
chrY,101797,101839
chrY,101841,101844
chrY,101846,101850
chrY,101851,101888
chrY,101890,101894
chrY,101895,101900
chrY,101902,101919
chrY,101921,101927
chrY,101930,101939
chrY,101941,101959
chrY,101961,101964
chrY,101966,101976
chrY,101978,101989
chrY,101991,102000
chrY,102002,102026
chrY,102037,102040
chrY,102043,102050
chrY,102052,102061
chrY,102063,102088
chrY,102090,102090
chrY,102092,102097
chrY,102098,102106
chrY,102108,102117
chrY,102119,102122
chrY,102124,102142
chrY,102144,102144
chrY,102146,102163
chrY,102165,102171
