chrom,start,end
chrY,849955,850010
chrY,850012,850041
chrY,850043,850069
chrY,850071,850072
chrY,850360,850360
chrY,850465,850475
chrY,850477,850485
chrY,850487,850493
chrY,850495,850517
chrY,850519,850536
chrY,850538,850548
chrY,850589,850590
chrY,850592,850625
chrY,850627,850627
chrY,850629,850715
chrY,850717,850729
chrY,850731,850759
chrY,850761,850827
chrY,850829,850863
chrY,850865,850870
chrY,850872,850891
chrY,850893,850894
chrY,850896,851005
chrY,851007,851162
chrY,851164,851178
chrY,851180,851193
chrY,851196,851226
chrY,851228,851297
chrY,851299,851360
chrY,851362,851362
chrY,851364,851370
chrY,851372,851425
chrY,851428,851486
chrY,851488,851545
chrY,851547,851556
chrY,851558,851559
chrY,851561,851561
chrY,851563,851574
chrY,851642,851685
chrY,851687,851703
chrY,851705,851726
chrY,851728,851757
chrY,851759,851771
chrY,851774,851815
chrY,851817,851822
chrY,851824,851831
chrY,852123,852126
chrY,853550,853598
chrY,853600,853639
chrY,853940,853962
chrY,853964,853985
chrY,853987,853987
chrY,853989,854023
chrY,854026,854065
chrY,854067,854075
chrY,854377,854378
chrY,854380,854385
chrY,854386,854424
chrY,854426,854436
chrY,854438,854480
chrY,854482,854527
chrY,854529,854547
chrY,854549,854549
chrY,854551,854551
chrY,854553,854585
chrY,854587,854609
chrY,854611,854660
chrY,855491,855542
chrY,855544,855570
chrY,855572,855628
chrY,855630,855651
chrY,855653,855735
chrY,855737,855806
chrY,855808,855850
chrY,855852,855863
chrY,855865,855865
chrY,856450,856519
chrY,856521,856570
chrY,856572,856577
chrY,856579,856598
chrY,856600,856607
chrY,856609,856613
chrY,856615,856649
chrY,856651,856698
chrY,856700,856730
chrY,856732,856803
chrY,856805,856844
chrY,856846,856879
chrY,856884,856935
chrY,856938,856943
chrY,856945,856978
chrY,856981,857001
chrY,857003,857017
chrY,857019,857028
chrY,857030,857096
chrY,857098,857104
chrY,857106,857150
chrY,857152,857204
chrY,857206,857264
chrY,857266,857267
chrY,857269,857314
chrY,857316,857332
chrY,857334,857350
chrY,857352,857360
chrY,857399,857487
chrY,857489,857517
chrY,857519,857521
chrY,857523,857552
chrY,857554,857642
chrY,857644,857675
chrY,857677,857728
chrY,857730,857737
chrY,857739,857748
chrY,858523,858526
chrY,858528,858532
chrY,858534,858535
chrY,858537,858554
chrY,858557,858575
chrY,858578,858584
chrY,858586,858602
chrY,858604,858621
chrY,858622,858622
chrY,858860,858887
chrY,858889,858938
chrY,858940,859017
chrY,860335,860335
chrY,860471,860497
chrY,861233,861251
chrY,861253,861257
chrY,861259,861266
chrY,861268,861286
chrY,861288,861332
chrY,861334,861461
chrY,861463,861495
chrY,861613,861626
chrY,861628,861664
chrY,861665,861670
chrY,861672,861689
chrY,861690,861692
chrY,861694,861703
chrY,861705,861709
chrY,861711,861726
chrY,861728,861733
chrY,861735,861740
chrY,861743,861769
chrY,861771,861881
chrY,861883,861886
chrY,861887,861887
chrY,861889,861919
chrY,861921,861950
chrY,861952,861994
chrY,861996,862045
chrY,862047,862050
chrY,862053,862063
chrY,862065,862078
chrY,862080,862080
chrY,862097,862128
chrY,862130,862147
chrY,862149,862149
chrY,862151,862223
chrY,862225,862251
chrY,862253,862267
chrY,862269,862281
chrY,862283,862316
chrY,862318,862355
chrY,862357,862438
chrY,862440,862485
chrY,862539,862556
chrY,862558,862613
chrY,863859,863907
chrY,863909,863964
chrY,863966,863993
chrY,863995,864003
chrY,864005,864034
chrY,864037,864043
chrY,864093,864113
chrY,864115,864116
chrY,864118,864184
chrY,864186,864225
chrY,864454,864492
chrY,864494,864507
chrY,864509,864524
chrY,864526,864550
chrY,864836,864838
chrY,866461,866474
chrY,866476,866496
chrY,866498,866506
