chrom,start,end
chrY,11306124,11306129
chrY,11306131,11306135
chrY,11306137,11306159
chrY,11306161,11306184
chrY,11306186,11306186
chrY,11306188,11306188
chrY,11306190,11306198
chrY,11306200,11306252
chrY,11306254,11306254
chrY,11306256,11306259
chrY,11306261,11306273
chrY,11306275,11306276
chrY,11306278,11306290
chrY,11306292,11306308
chrY,11306311,11306318
chrY,11306320,11306328
chrY,11306330,11306345
chrY,11306347,11306351
chrY,11306353,11306365
chrY,11306367,11306367
chrY,11306369,11306373
chrY,11306376,11306380
chrY,11306382,11306382
chrY,11306384,11306392
chrY,11306394,11306410
chrY,11306412,11306419
chrY,11306421,11306421
chrY,11306423,11306440
chrY,11306442,11306450
chrY,11306452,11306457
chrY,11306459,11306478
chrY,11306480,11306489
chrY,11306492,11306499
chrY,11306501,11306503
chrY,11306506,11306510
chrY,11306512,11306517
chrY,11306519,11306521
chrY,11306523,11306550
chrY,11306553,11306556
chrY,11306558,11306571
chrY,11306573,11306574
chrY,11306577,11306577
chrY,11306579,11306590
chrY,11306592,11306593
chrY,11306595,11306595
chrY,11306597,11306602
chrY,11306604,11306610
chrY,11306613,11306615
chrY,11306617,11306618
chrY,11306620,11306622
chrY,11306625,11306628
chrY,11306673,11306673
chrY,11306675,11306679
chrY,11306681,11306688
chrY,11306692,11306702
chrY,11306704,11306706
chrY,11306708,11306709
chrY,11306711,11306726
chrY,11306728,11306734
chrY,11306736,11306736
chrY,11306738,11306751
chrY,11306754,11306757
chrY,11306759,11306765
chrY,11306767,11306770
chrY,11306772,11306773
chrY,11306776,11306786
chrY,11306788,11306793
chrY,11306929,11306941
chrY,11306943,11306946
chrY,11306949,11306952
chrY,11306954,11306955
chrY,11306957,11306963
chrY,11306965,11306999
chrY,11307001,11307003
chrY,11307005,11307009
chrY,11307011,11307016
chrY,11307018,11307019
chrY,11307021,11307025
chrY,11307027,11307034
chrY,11307036,11307039
chrY,11307041,11307042
chrY,11307044,11307055
chrY,11307057,11307064
chrY,11307066,11307080
chrY,11307082,11307084
chrY,11307086,11307093
chrY,11307095,11307102
chrY,11307105,11307105
chrY,11307107,11307113
chrY,11307115,11307133
chrY,11307135,11307138
chrY,11307140,11307148
chrY,11307150,11307151
chrY,11307153,11307166
chrY,11307168,11307175
chrY,11307177,11307177
chrY,11307179,11307181
chrY,11307183,11307184
chrY,11307186,11307209
chrY,11307211,11307216
chrY,11307217,11307219
chrY,11307221,11307229
chrY,11307231,11307233
chrY,11307235,11307239
chrY,11307241,11307246
chrY,11307248,11307252
chrY,11307254,11307267
chrY,11307269,11307281
chrY,11307283,11307311
chrY,11307313,11307317
chrY,11307319,11307334
chrY,11307336,11307344
chrY,11307346,11307348
chrY,11307350,11307369
chrY,11307371,11307371
chrY,11307373,11307381
chrY,11307383,11307383
chrY,11307385,11307386
chrY,11307388,11307389
chrY,11307392,11307395
chrY,11307397,11307419
chrY,11307423,11307427
chrY,11307429,11307468
chrY,11307470,11307474
chrY,11307476,11307479
chrY,11307481,11307482
chrY,11307484,11307506
chrY,11307509,11307509
chrY,11307511,11307527
chrY,11307529,11307530
chrY,11307533,11307533
chrY,11307535,11307537
chrY,11307540,11307549
chrY,11307552,11307554
chrY,11307556,11307558
chrY,11307560,11307585
chrY,11307587,11307590
chrY,11307592,11307596
chrY,11307598,11307616
chrY,11307618,11307621
chrY,11307625,11307638
chrY,11307640,11307642
chrY,11307644,11307644
chrY,11307647,11307647
