chrom,start,end
chrY,24899998,24900007
chrY,24900009,24900012
chrY,24900014,24900018
chrY,24900020,24900024
chrY,24900026,24900029
chrY,24900031,24900034
chrY,24900036,24900039
chrY,24900041,24900043
chrY,24900045,24900054
chrY,24900056,24900057
chrY,24900059,24900063
chrY,24900065,24900078
chrY,24900080,24900086
chrY,24900089,24900096
chrY,24900098,24900109
chrY,24900110,24900115
chrY,24900117,24900121
chrY,24900123,24900131
chrY,24900134,24900137
chrY,24900139,24900150
chrY,24900152,24900153
chrY,24900157,24900163
chrY,24900194,24900203
chrY,24900206,24900211
chrY,24900215,24900216
chrY,24900218,24900223
chrY,24900225,24900228
chrY,24900230,24900250
chrY,24900252,24900263
chrY,24900265,24900265
chrY,24900267,24900270
chrY,24900272,24900274
chrY,24900276,24900282
chrY,24900284,24900289
chrY,24900291,24900297
chrY,24900299,24900303
chrY,24900305,24900313
chrY,24900316,24900321
chrY,24900325,24900328
chrY,24900330,24900335
chrY,24900337,24900338
chrY,24900342,24900354
chrY,24900356,24900358
chrY,24900360,24900361
chrY,24900364,24900364
chrY,24900366,24900368
chrY,24900370,24900389
chrY,24900391,24900405
chrY,24900407,24900408
chrY,24900413,24900424
chrY,24900426,24900439
chrY,24900441,24900448
chrY,24900450,24900450
chrY,24900452,24900463
chrY,24900465,24900474
chrY,24900476,24900479
chrY,24900481,24900481
chrY,24900487,24900494
chrY,24900496,24900503
chrY,24900505,24900512
chrY,24900514,24900521
chrY,24900523,24900540
chrY,24900542,24900589
chrY,24900591,24900605
chrY,24900610,24900612
chrY,24900614,24900617
chrY,24900619,24900628
chrY,24900630,24900630
chrY,24900632,24900635
chrY,24900637,24900640
chrY,24900641,24900644
chrY,24900646,24900649
chrY,24900651,24900651
chrY,24900653,24900677
chrY,24900972,24900986
chrY,24900987,24900996
chrY,24900998,24901005
chrY,24901007,24901007
chrY,24901009,24901020
chrY,24901022,24901023
chrY,24901025,24901028
chrY,24901030,24901031
chrY,24901033,24901036
chrY,24901048,24901053
chrY,24901055,24901071
chrY,24901076,24901077
chrY,24901079,24901136
chrY,24901138,24901167
chrY,24901169,24901175
chrY,24901177,24901179
chrY,24901181,24901182
chrY,24901184,24901202
chrY,24901204,24901217
chrY,24901221,24901222
chrY,24901225,24901225
chrY,24901227,24901231
chrY,24901233,24901252
chrY,24901255,24901256
chrY,24901258,24901258
chrY,24901260,24901262
chrY,24901264,24901265
chrY,24901267,24901281
chrY,24901283,24901283
chrY,24901285,24901294
chrY,24901296,24901296
chrY,24901298,24901307
chrY,24901629,24901637
chrY,24901639,24901656
chrY,24901658,24901661
chrY,24901663,24901673
chrY,24901675,24901707
chrY,24901709,24901710
chrY,24901712,24901717
chrY,24901719,24901728
chrY,24901730,24901730
chrY,24901733,24901748
chrY,24901750,24901776
chrY,24901778,24901789
chrY,24901792,24901801
chrY,24901804,24901821
