chrom,start,end
chrY,9249996,9250001
chrY,9250003,9250012
chrY,9250015,9250015
chrY,9250017,9250018
chrY,9250021,9250021
chrY,9250022,9250026
chrY,9250028,9250030
chrY,9250032,9250038
chrY,9250040,9250043
chrY,9250045,9250049
chrY,9250051,9250051
chrY,9250053,9250061
chrY,9250063,9250065
chrY,9250067,9250067
chrY,9250068,9250068
chrY,9250071,9250077
chrY,9250079,9250080
chrY,9250082,9250095
chrY,9250098,9250098
chrY,9250100,9250114
chrY,9250116,9250123
chrY,9250124,9250138
chrY,9250140,9250140
chrY,9250142,9250146
chrY,9250148,9250155
chrY,9250158,9250159
chrY,9250162,9250168
chrY,9250171,9250171
chrY,9250173,9250177
chrY,9250179,9250191
chrY,9250193,9250195
chrY,9250197,9250201
chrY,9250227,9250229
chrY,9250231,9250231
chrY,9250233,9250243
chrY,9250245,9250247
chrY,9250248,9250250
chrY,9250252,9250254
chrY,9250257,9250258
chrY,9250260,9250261
chrY,9250263,9250268
chrY,9250270,9250273
chrY,9250276,9250279
chrY,9250281,9250286
chrY,9250288,9250297
chrY,9250299,9250301
chrY,9250302,9250302
chrY,9250304,9250323
chrY,9250325,9250344
chrY,9250346,9250347
chrY,9250349,9250363
chrY,9250365,9250368
chrY,9250371,9250371
chrY,9250373,9250374
chrY,9250376,9250378
chrY,9250380,9250382
chrY,9250384,9250385
chrY,9250387,9250387
chrY,9250389,9250389
chrY,9250392,9250398
chrY,9250400,9250400
chrY,9250402,9250408
chrY,9250411,9250415
chrY,9250418,9250420
chrY,9250423,9250428
chrY,9250430,9250430
chrY,9250432,9250433
chrY,9250435,9250447
chrY,9250449,9250450
chrY,9250452,9250452
chrY,9250453,9250453
chrY,9250455,9250456
chrY,9250458,9250464
chrY,9250467,9250473
chrY,9250475,9250479
chrY,9250482,9250489
chrY,9250491,9250496
chrY,9250498,9250504
chrY,9250506,9250512
chrY,9250514,9250520
chrY,9250522,9250532
chrY,9250534,9250534
chrY,9250536,9250538
chrY,9250540,9250544
chrY,9250546,9250550
chrY,9250552,9250554
chrY,9250556,9250568
chrY,9250570,9250591
chrY,9250594,9250594
chrY,9250596,9250605
chrY,9250608,9250609
chrY,9250612,9250616
chrY,9250618,9250625
chrY,9250627,9250629
chrY,9250631,9250638
chrY,9250641,9250642
chrY,9250644,9250648
chrY,9250650,9250652
chrY,9250654,9250659
chrY,9250663,9250666
chrY,9250670,9250670
chrY,9250672,9250672
chrY,9250674,9250682
chrY,9250684,9250688
chrY,9250690,9250696
chrY,9250699,9250701
chrY,9250703,9250704
chrY,9250707,9250707
chrY,9250709,9250715
chrY,9250718,9250738
chrY,9250740,9250743
chrY,9250745,9250748
chrY,9250750,9250761
chrY,9250763,9250768
chrY,9250770,9250773
chrY,9250775,9250782
chrY,9250785,9250787
chrY,9250789,9250795
chrY,9250797,9250802
chrY,9250804,9250804
chrY,9250806,9250813
chrY,9250816,9250818
chrY,9250820,9250822
chrY,9250824,9250832
chrY,9251659,9251659
chrY,9251661,9251678
chrY,9251680,9251684
chrY,9251686,9251695
chrY,9251697,9251698
chrY,9251700,9251702
chrY,9251703,9251707
chrY,9251709,9251716
chrY,9251718,9251723
chrY,9251725,9251731
chrY,9251734,9251739
chrY,9251742,9251757
chrY,9251762,9251763
chrY,9252114,9252127
chrY,9252129,9252132
chrY,9252134,9252144
chrY,9252147,9252152
chrY,9252154,9252155
chrY,9252158,9252158
chrY,9252160,9252161
chrY,9252163,9252169
chrY,9252173,9252187
chrY,9252189,9252196
chrY,9252198,9252203
chrY,9252205,9252207
chrY,9252209,9252212
chrY,9252214,9252231
chrY,9252233,9252257
chrY,9252259,9252268
chrY,9252270,9252279
chrY,9252281,9252304
chrY,9252306,9252309
chrY,9252311,9252322
chrY,9252324,9252329
chrY,9252331,9252331
chrY,9252333,9252343
chrY,9252345,9252349
chrY,9252351,9252360
chrY,9252362,9252371
chrY,9252373,9252376
chrY,9252378,9252378
chrY,9252380,9252381
chrY,9252383,9252386
chrY,9252388,9252408
chrY,9252410,9252411
chrY,9252413,9252415
chrY,9252417,9252430
chrY,9252433,9252443
chrY,9252445,9252466
chrY,9252468,9252470
chrY,9252472,9252486
chrY,9252488,9252488
chrY,9252490,9252494
chrY,9252496,9252505
chrY,9252507,9252518
chrY,9252520,9252520
chrY,9252522,9252522
chrY,9252524,9252528
chrY,9252530,9252546
chrY,9252549,9252549
chrY,9252552,9252559
chrY,9252561,9252562
chrY,9252564,9252572
chrY,9252574,9252579
chrY,9252580,9252581
chrY,9253323,9253324
chrY,9253325,9253333
chrY,9253335,9253344
chrY,9253345,9253345
chrY,9254479,9254499
chrY,9254501,9254505
chrY,9254507,9254509
chrY,9254511,9254519
chrY,9254521,9254521
chrY,9254523,9254540
chrY,9254542,9254563
chrY,9254565,9254584
chrY,9254586,9254601
chrY,9254605,9254605
chrY,9254607,9254623
chrY,9254625,9254637
chrY,9254639,9254645
chrY,9254648,9254659
chrY,9254661,9254666
chrY,9254668,9254674
chrY,9254675,9254679
chrY,9254681,9254682
chrY,9254685,9254685
chrY,9254687,9254715
chrY,9254717,9254718
chrY,9254720,9254732
chrY,9254734,9254743
chrY,9254745,9254749
chrY,9254750,9254751
chrY,9254853,9254860
chrY,9254862,9254863
chrY,9255157,9255158
chrY,9255160,9255160
chrY,9255162,9255171
chrY,9255173,9255173
chrY,9255175,9255188
chrY,9255190,9255211
chrY,9255213,9255219
chrY,9255221,9255222
chrY,9255224,9255232
chrY,9255234,9255236
chrY,9255240,9255243
chrY,9255245,9255250
chrY,9255252,9255255
chrY,9255257,9255261
chrY,9255264,9255277
chrY,9255279,9255280
chrY,9255282,9255292
chrY,9255406,9255407
chrY,9255633,9255633
chrY,9255940,9255941
chrY,9255943,9255959
chrY,9255961,9255971
chrY,9255973,9255975
chrY,9255977,9255980
chrY,9255982,9256033
chrY,9256035,9256040
chrY,9256042,9256043
chrY,9256046,9256046
chrY,9256048,9256052
chrY,9256054,9256078
chrY,9256080,9256081
chrY,9256083,9256090
chrY,9256092,9256094
chrY,9256096,9256108
chrY,9256110,9256111
chrY,9256115,9256129
chrY,9256131,9256139
chrY,9256141,9256149
chrY,9256152,9256153
chrY,9256155,9256194
chrY,9256196,9256196
chrY,9256198,9256218
chrY,9256220,9256220
chrY,9256222,9256223
chrY,9256225,9256231
chrY,9256233,9256247
chrY,9256249,9256250
chrY,9256252,9256252
chrY,9256254,9256256
chrY,9256258,9256263
chrY,9256265,9256268
chrY,9256270,9256275
chrY,9256277,9256286
chrY,9256288,9256302
chrY,9256492,9256493
chrY,9256495,9256499
chrY,9256502,9256521
chrY,9256523,9256549
chrY,9256551,9256551
chrY,9256553,9256554
chrY,9256556,9256580
chrY,9256582,9256588
chrY,9256869,9256874
chrY,9256877,9256882
chrY,9256884,9256892
chrY,9256894,9256899
chrY,9256901,9256907
chrY,9257348,9257357
chrY,9257358,9257358
chrY,9257360,9257362
chrY,9257364,9257372
chrY,9257374,9257379
chrY,9257381,9257389
chrY,9257391,9257392
chrY,9257394,9257417
chrY,9257419,9257427
chrY,9257429,9257438
chrY,9257440,9257448
chrY,9257450,9257461
chrY,9257465,9257469
chrY,9257471,9257471
chrY,9257473,9257506
chrY,9257508,9257519
chrY,9257522,9257530
chrY,9257533,9257551
chrY,9257553,9257556
chrY,9257558,9257574
chrY,9257576,9257589
chrY,9257591,9257596
chrY,9257598,9257599
chrY,9257602,9257603
chrY,9257605,9257616
chrY,9257618,9257629
chrY,9257631,9257660
chrY,9257662,9257671
chrY,9257673,9257679
chrY,9257681,9257684
chrY,9257686,9257689
chrY,9257691,9257692
chrY,9257694,9257702
chrY,9257896,9257900
chrY,9257902,9257909
chrY,9257911,9257928
chrY,9257930,9257932
chrY,9257935,9257941
chrY,9257942,9257948
chrY,9257950,9257950
chrY,9257953,9257955
chrY,9257957,9257960
chrY,9257962,9257964
chrY,9257968,9257973
chrY,9257976,9257977
chrY,9257979,9257985
chrY,9257987,9257987
chrY,9257989,9257993
chrY,9257995,9258001
chrY,9258007,9258013
chrY,9258015,9258017
chrY,9258019,9258022
chrY,9258025,9258028
chrY,9258030,9258033
chrY,9258035,9258037
chrY,9258039,9258041
chrY,9258044,9258047
chrY,9258049,9258069
chrY,9258071,9258078
chrY,9258081,9258083
chrY,9258085,9258090
chrY,9258092,9258100
chrY,9258101,9258111
chrY,9258113,9258121
chrY,9258123,9258128
chrY,9258130,9258130
chrY,9258134,9258135
chrY,9258137,9258143
chrY,9258145,9258146
chrY,9258148,9258152
chrY,9258155,9258157
chrY,9258159,9258170
chrY,9258173,9258174
chrY,9258176,9258177
chrY,9258178,9258183
chrY,9258185,9258190
chrY,9258192,9258196
chrY,9258198,9258198
chrY,9258204,9258204
chrY,9258206,9258207
chrY,9258209,9258214
chrY,9258216,9258221
chrY,9258223,9258225
chrY,9258227,9258228
chrY,9258230,9258231
chrY,9258233,9258233
chrY,9258235,9258237
chrY,9258239,9258244
chrY,9258247,9258250
chrY,9258252,9258254
chrY,9258256,9258265
chrY,9258267,9258279
chrY,9258281,9258288
chrY,9258291,9258299
chrY,9258301,9258317
chrY,9258319,9258325
chrY,9258327,9258328
chrY,9258330,9258344
chrY,9258346,9258357
chrY,9258371,9258379
chrY,9258381,9258385
chrY,9258387,9258395
chrY,9258398,9258401
chrY,9258403,9258410
chrY,9258413,9258416
chrY,9258418,9258419
chrY,9258421,9258427
chrY,9258429,9258437
chrY,9258441,9258449
chrY,9258451,9258458
chrY,9258462,9258466
chrY,9258468,9258481
chrY,9258483,9258485
chrY,9258487,9258489
chrY,9258492,9258493
chrY,9258494,9258501
chrY,9258504,9258519
chrY,9258522,9258531
chrY,9258533,9258556
chrY,9258560,9258569
chrY,9258571,9258576
chrY,9258578,9258581
chrY,9258582,9258589
chrY,9258591,9258597
chrY,9258600,9258614
chrY,9259074,9259075
chrY,9259077,9259098
chrY,9259101,9259121
chrY,9259123,9259131
chrY,9259134,9259134
chrY,9259137,9259137
chrY,9259139,9259141
chrY,9259143,9259143
chrY,9259145,9259153
chrY,9259157,9259163
chrY,9259166,9259176
chrY,9259178,9259186
chrY,9259188,9259188
chrY,9259190,9259192
chrY,9259194,9259194
chrY,9259196,9259198
chrY,9259200,9259213
chrY,9259215,9259235
chrY,9259237,9259240
chrY,9259242,9259251
chrY,9259253,9259255
chrY,9259257,9259257
chrY,9259258,9259264
chrY,9259266,9259267
chrY,9259269,9259269
chrY,9259271,9259271
chrY,9259273,9259279
chrY,9259281,9259281
chrY,9259283,9259293
chrY,9259295,9259299
chrY,9259302,9259306
chrY,9259308,9259310
chrY,9259312,9259323
chrY,9259325,9259326
chrY,9259328,9259328
chrY,9259330,9259333
chrY,9259336,9259338
chrY,9259340,9259343
chrY,9259348,9259350
chrY,9259352,9259353
chrY,9259355,9259355
chrY,9259357,9259358
chrY,9259360,9259360
chrY,9259363,9259363
chrY,9259365,9259368
chrY,9259370,9259373
chrY,9259375,9259377
chrY,9259379,9259388
chrY,9259392,9259403
chrY,9259406,9259413
chrY,9259415,9259420
chrY,9259423,9259423
chrY,9259425,9259429
chrY,9259431,9259442
chrY,9259444,9259452
chrY,9259454,9259458
chrY,9259460,9259462
chrY,9259464,9259466
chrY,9259468,9259484
chrY,9259486,9259490
chrY,9259493,9259493
chrY,9259495,9259497
chrY,9259499,9259501
chrY,9259505,9259505
chrY,9259509,9259510
chrY,9259512,9259512
chrY,9259516,9259519
chrY,9259521,9259528
chrY,9259531,9259541
chrY,9259543,9259547
chrY,9259549,9259549
chrY,9259551,9259551
chrY,9259554,9259557
chrY,9260034,9260037
chrY,9260039,9260039
chrY,9260042,9260045
chrY,9260047,9260050
chrY,9260053,9260058
chrY,9260060,9260068
chrY,9260070,9260073
chrY,9260075,9260079
chrY,9260080,9260084
chrY,9260086,9260089
chrY,9260091,9260095
chrY,9260097,9260097
chrY,9260100,9260102
chrY,9260104,9260104
chrY,9260106,9260112
chrY,9260114,9260122
chrY,9260124,9260126
chrY,9260128,9260128
chrY,9260130,9260134
chrY,9260136,9260138
chrY,9260140,9260146
chrY,9260148,9260160
chrY,9260162,9260164
chrY,9260166,9260167
chrY,9260169,9260174
chrY,9260176,9260177
chrY,9260179,9260190
chrY,9260192,9260195
chrY,9260198,9260198
chrY,9260202,9260205
chrY,9260207,9260210
chrY,9260213,9260215
chrY,9260218,9260218
chrY,9260220,9260223
chrY,9260224,9260231
chrY,9260236,9260241
chrY,9260243,9260249
chrY,9260251,9260261
chrY,9260263,9260272
chrY,9260276,9260291
chrY,9260293,9260293
chrY,9260296,9260298
chrY,9260300,9260301
chrY,9260303,9260303
chrY,9260305,9260308
chrY,9260311,9260316
chrY,9260318,9260318
chrY,9260320,9260323
chrY,9260325,9260330
chrY,9260332,9260334
chrY,9260338,9260344
chrY,9260350,9260356
chrY,9260359,9260359
chrY,9260361,9260363
chrY,9260365,9260366
chrY,9260368,9260371
chrY,9260373,9260375
chrY,9260378,9260385
chrY,9260387,9260390
chrY,9260394,9260410
chrY,9260412,9260416
chrY,9260418,9260421
chrY,9260423,9260428
chrY,9260430,9260433
chrY,9260435,9260440
chrY,9260442,9260442
chrY,9260444,9260456
chrY,9260458,9260463
chrY,9260465,9260468
chrY,9260469,9260472
chrY,9260474,9260480
chrY,9260482,9260487
chrY,9260489,9260490
chrY,9260492,9260493
chrY,9260496,9260497
chrY,9260499,9260501
chrY,9260504,9260504
chrY,9260506,9260507
chrY,9260510,9260514
chrY,9260517,9260527
chrY,9260530,9260531
chrY,9260533,9260535
chrY,9260537,9260538
chrY,9260540,9260542
chrY,9260549,9260551
chrY,9260553,9260561
chrY,9260563,9260563
chrY,9260565,9260572
chrY,9260574,9260575
chrY,9260577,9260577
chrY,9260580,9260592
chrY,9260594,9260594
chrY,9260596,9260597
chrY,9260598,9260602
chrY,9260604,9260604
chrY,9260606,9260608
chrY,9260611,9260615
chrY,9260617,9260620
chrY,9260622,9260622
chrY,9260626,9260648
chrY,9260650,9260652
chrY,9260654,9260663
chrY,9260665,9260678
chrY,9260681,9260685
chrY,9260687,9260693
chrY,9260695,9260697
chrY,9260699,9260699
chrY,9260701,9260706
chrY,9260709,9260711
chrY,9260713,9260717
chrY,9260719,9260724
chrY,9260726,9260726
chrY,9260728,9260738
chrY,9260740,9260741
chrY,9260744,9260744
chrY,9260746,9260751
chrY,9260753,9260755
chrY,9260757,9260760
chrY,9260762,9260762
chrY,9260764,9260765
chrY,9260768,9260770
chrY,9260772,9260774
chrY,9260776,9260776
chrY,9260778,9260783
chrY,9260785,9260792
chrY,9260794,9260802
chrY,9260804,9260806
chrY,9260808,9260809
chrY,9260811,9260812
chrY,9260814,9260817
chrY,9260820,9260823
chrY,9260825,9260828
chrY,9260830,9260834
chrY,9260836,9260842
chrY,9260845,9260852
chrY,9260854,9260859
chrY,9260862,9260870
chrY,9260874,9260882
chrY,9260884,9260891
chrY,9260894,9260898
chrY,9260901,9260912
chrY,9260914,9260920
chrY,9260922,9260922
chrY,9260924,9260926
chrY,9260928,9260936
chrY,9260938,9260943
chrY,9260946,9260946
chrY,9260949,9260953
chrY,9260956,9260961
chrY,9260963,9260972
chrY,9260974,9260974
chrY,9260976,9260986
chrY,9260988,9260988
chrY,9260990,9260991
chrY,9260996,9261004
chrY,9261007,9261012
chrY,9261014,9261015
chrY,9261017,9261022
chrY,9261024,9261033
chrY,9261036,9261040
chrY,9261041,9261041
chrY,9261043,9261043
chrY,9261045,9261058
chrY,9261537,9261545
chrY,9261547,9261548
chrY,9261551,9261552
chrY,9261554,9261554
chrY,9261556,9261561
chrY,9261565,9261574
chrY,9261576,9261579
chrY,9261581,9261581
chrY,9261583,9261583
chrY,9261585,9261585
chrY,9261587,9261587
chrY,9261590,9261594
chrY,9261597,9261599
chrY,9261601,9261605
chrY,9261607,9261614
chrY,9261616,9261621
chrY,9261626,9261626
chrY,9261628,9261630
chrY,9261632,9261639
chrY,9261641,9261643
chrY,9261645,9261651
chrY,9261653,9261655
chrY,9261657,9261658
chrY,9261660,9261663
chrY,9261665,9261673
chrY,9261675,9261687
chrY,9261690,9261693
chrY,9261695,9261698
chrY,9261700,9261705
chrY,9261707,9261710
chrY,9261714,9261716
chrY,9261720,9261730
chrY,9261732,9261741
chrY,9261743,9261746
chrY,9261748,9261753
chrY,9261755,9261757
chrY,9261760,9261762
chrY,9261764,9261765
chrY,9261767,9261771
chrY,9261773,9261777
chrY,9261780,9261781
chrY,9261783,9261788
chrY,9261790,9261791
chrY,9261793,9261794
chrY,9261796,9261796
chrY,9261798,9261798
chrY,9261800,9261802
chrY,9261803,9261803
chrY,9261805,9261812
chrY,9261814,9261818
chrY,9261820,9261822
chrY,9261824,9261829
chrY,9261831,9261831
chrY,9261833,9261834
chrY,9261836,9261838
chrY,9261840,9261844
chrY,9261847,9261847
chrY,9261849,9261849
chrY,9261851,9261855
chrY,9261857,9261861
chrY,9261868,9261868
chrY,9261870,9261875
chrY,9261877,9261878
chrY,9261880,9261884
chrY,9261886,9261890
chrY,9261891,9261897
chrY,9261899,9261899
chrY,9261901,9261905
chrY,9261907,9261911
chrY,9261913,9261919
chrY,9261921,9261924
chrY,9261927,9261930
chrY,9261932,9261933
chrY,9261937,9261938
chrY,9261941,9261943
chrY,9261945,9261949
chrY,9261951,9261951
chrY,9261953,9261962
chrY,9261964,9261968
chrY,9261971,9261973
chrY,9261975,9261976
chrY,9261980,9261988
chrY,9261990,9261990
chrY,9261992,9261992
chrY,9262376,9262376
chrY,9262378,9262378
chrY,9262865,9262872
chrY,9262874,9262875
chrY,9262877,9262885
chrY,9262887,9262889
chrY,9262891,9262895
chrY,9262897,9262903
chrY,9262906,9262925
chrY,9262927,9262927
chrY,9262929,9262932
chrY,9262935,9262936
chrY,9262938,9262938
chrY,9262941,9262944
chrY,9262946,9262947
chrY,9262949,9262955
chrY,9262957,9262958
chrY,9262960,9262965
chrY,9262968,9262969
chrY,9262971,9262990
chrY,9262992,9262994
chrY,9262996,9262996
chrY,9262998,9263001
chrY,9263004,9263016
chrY,9263018,9263019
chrY,9263021,9263034
chrY,9263037,9263040
chrY,9263042,9263042
chrY,9263237,9263245
chrY,9263247,9263248
chrY,9263253,9263267
chrY,9263269,9263273
