chrom,start,end
chrY,8850432,8850437
chrY,8850439,8850441
chrY,8850443,8850445
chrY,8850447,8850468
chrY,8850470,8850472
chrY,8850474,8850480
chrY,8850483,8850483
chrY,8850485,8850505
chrY,8850507,8850541
chrY,8850544,8850555
chrY,8850557,8850569
chrY,8850571,8850572
chrY,8850574,8850576
chrY,8850578,8850595
chrY,8850597,8850601
chrY,8850604,8850611
chrY,8850613,8850628
chrY,8850630,8850630
chrY,8850632,8850639
chrY,8850641,8850642
chrY,8850644,8850647
chrY,8850649,8850665
chrY,8850667,8850667
chrY,8850670,8850672
chrY,8850674,8850679
chrY,8850681,8850685
chrY,8850690,8850692
chrY,8850694,8850694
chrY,8850696,8850702
chrY,8850704,8850708
chrY,8850710,8850711
chrY,8850714,8850715
chrY,8850717,8850722
chrY,8850724,8850737
chrY,8850739,8850745
chrY,8850747,8850761
chrY,8850763,8850773
chrY,8850775,8850784
chrY,8850786,8850793
chrY,8850795,8850800
chrY,8850802,8850817
chrY,8850824,8850832
chrY,8850834,8850841
chrY,8850996,8850997
chrY,8851000,8851007
chrY,8851009,8851010
chrY,8851013,8851024
chrY,8851027,8851029
chrY,8851032,8851038
chrY,8851040,8851061
chrY,8851063,8851063
chrY,8851065,8851066
chrY,8851068,8851075
chrY,8851076,8851080
chrY,8851082,8851092
chrY,8851094,8851101
chrY,8851102,8851103
chrY,8851105,8851106
chrY,8851109,8851116
chrY,8851117,8851132
chrY,8851134,8851139
chrY,8851140,8851147
chrY,8851149,8851155
chrY,8851157,8851163
chrY,8851166,8851168
chrY,8851170,8851175
chrY,8851177,8851186
chrY,8851187,8851201
chrY,8851203,8851209
chrY,8851211,8851213
chrY,8851216,8851228
chrY,8851229,8851232
chrY,8851234,8851247
chrY,8851249,8851258
chrY,8851260,8851262
chrY,8851264,8851264
chrY,8851266,8851268
chrY,8851275,8851285
chrY,8851287,8851290
chrY,8851292,8851300
chrY,8851302,8851304
chrY,8851306,8851316
chrY,8851318,8851320
chrY,8851322,8851328
chrY,8851330,8851341
chrY,8851344,8851344
chrY,8851346,8851358
