chrom,start,end
chrY,8249986,8250002
chrY,8250004,8250005
chrY,8250007,8250017
chrY,8250018,8250024
chrY,8250026,8250030
chrY,8250034,8250038
chrY,8250040,8250058
chrY,8250060,8250079
chrY,8250081,8250082
chrY,8250084,8250111
chrY,8250113,8250117
chrY,8250119,8250119
chrY,8250121,8250127
chrY,8250130,8250131
chrY,8250133,8250136
chrY,8250138,8250139
chrY,8250141,8250142
chrY,8250144,8250144
chrY,8250146,8250146
chrY,8250147,8250157
chrY,8250160,8250161
chrY,8250213,8250216
chrY,8250218,8250220
chrY,8250222,8250226
chrY,8250228,8250229
chrY,8250236,8250264
chrY,8250266,8250270
chrY,8250272,8250280
chrY,8250282,8250287
chrY,8250289,8250289
chrY,8250291,8250293
chrY,8250296,8250303
chrY,8250305,8250324
chrY,8250326,8250326
chrY,8250327,8250331
chrY,8250333,8250341
chrY,8250343,8250345
chrY,8250347,8250360
chrY,8250361,8250362
chrY,8250364,8250368
chrY,8250370,8250375
chrY,8250377,8250379
chrY,8250381,8250384
chrY,8250385,8250386
chrY,8250388,8250390
chrY,8250392,8250392
chrY,8250394,8250399
chrY,8250401,8250406
chrY,8250408,8250423
chrY,8250426,8250436
chrY,8250438,8250446
chrY,8250448,8250449
chrY,8250451,8250452
chrY,8250456,8250456
chrY,8250459,8250461
chrY,8250464,8250465
chrY,8250575,8250598
chrY,8250600,8250601
chrY,8250603,8250605
chrY,8250607,8250608
chrY,8250611,8250616
chrY,8250619,8250628
chrY,8250630,8250635
chrY,8250639,8250645
chrY,8250648,8250648
chrY,8250650,8250651
chrY,8250653,8250654
chrY,8250656,8250657
chrY,8250659,8250666
chrY,8250668,8250679
chrY,8250682,8250685
chrY,8250695,8250702
chrY,8250705,8250705
chrY,8250707,8250710
chrY,8250713,8250714
chrY,8250717,8250720
chrY,8250722,8250725
chrY,8250727,8250734
chrY,8250736,8250745
chrY,8250746,8250747
chrY,8250749,8250749
chrY,8250751,8250752
chrY,8250754,8250765
chrY,8250767,8250774
chrY,8250783,8250791
chrY,8250793,8250793
chrY,8250795,8250798
chrY,8250800,8250800
chrY,8250802,8250808
chrY,8250810,8250821
chrY,8250824,8250824
chrY,8250826,8250829
chrY,8250831,8250832
chrY,8250834,8250844
chrY,8250846,8250855
chrY,8250857,8250858
chrY,8250860,8250863
chrY,8250865,8250876
chrY,8250878,8250879
chrY,8250883,8250890
chrY,8250893,8250894
chrY,8250896,8250912
chrY,8250915,8250916
chrY,8250918,8250935
chrY,8250937,8250947
chrY,8250949,8250952
chrY,8250954,8250969
chrY,8250971,8250975
chrY,8250977,8250982
chrY,8250984,8250985
chrY,8250987,8251004
chrY,8273411,8273419
chrY,8273421,8273421
chrY,8273423,8273423
chrY,8273426,8273429
chrY,8273431,8273432
chrY,8273434,8273442
chrY,8273444,8273445
chrY,8273447,8273448
chrY,8273450,8273454
chrY,8273456,8273465
chrY,8273467,8273469
chrY,8273471,8273472
chrY,8273476,8273482
chrY,8273484,8273485
chrY,8273487,8273489
chrY,8273491,8273499
chrY,8273501,8273511
chrY,8273514,8273521
chrY,8273523,8273529
chrY,8273532,8273551
chrY,8276554,8276568
chrY,8276570,8276592
chrY,8276594,8276596
chrY,8276598,8276602
chrY,8276604,8276605
chrY,8276607,8276610
chrY,8276612,8276632
chrY,8277095,8277098
chrY,8277100,8277116
chrY,8277118,8277120
chrY,8277124,8277132
chrY,8277134,8277134
chrY,8277136,8277139
chrY,8277141,8277144
chrY,8277146,8277153
chrY,8277155,8277155
chrY,8277157,8277159
chrY,8277161,8277166
