chrom,start,end
chrY,9750852,9750871
chrY,9750873,9750875
chrY,9750878,9750880
chrY,9750882,9750887
chrY,9750889,9750902
chrY,9750904,9750905
chrY,9750907,9750912
chrY,9750914,9750916
chrY,9750918,9750929
chrY,9750933,9750933
chrY,9750935,9750944
chrY,9750946,9750946
chrY,9750948,9750949
chrY,9750951,9750958
chrY,9750965,9750969
chrY,9750971,9750975
chrY,9750977,9750982
chrY,9750985,9750986
chrY,9750989,9750989
chrY,9750991,9750993
chrY,9750995,9750997
chrY,9750999,9751003
chrY,9751005,9751006
chrY,9751008,9751011
chrY,9751013,9751015
chrY,9751017,9751018
chrY,9751022,9751023
chrY,9751027,9751039
chrY,9751041,9751048
chrY,9751050,9751051
chrY,9751053,9751059
chrY,9751061,9751077
chrY,9751079,9751087
chrY,9751089,9751092
chrY,9751094,9751104
chrY,9751106,9751112
chrY,9751114,9751116
chrY,9751118,9751119
chrY,9751122,9751124
chrY,9751127,9751131
chrY,9751133,9751134
chrY,9751136,9751136
chrY,9751139,9751140
chrY,9751142,9751142
chrY,9751144,9751144
chrY,9751146,9751148
chrY,9751150,9751157
chrY,9751159,9751166
chrY,9751168,9751169
chrY,9751171,9751182
chrY,9751184,9751187
chrY,9751190,9751191
chrY,9751193,9751197
chrY,9751199,9751205
chrY,9751208,9751209
chrY,9751211,9751212
chrY,9751214,9751224
chrY,9751226,9751227
chrY,9751229,9751237
chrY,9751240,9751243
chrY,9751245,9751246
chrY,9751248,9751257
chrY,9751259,9751259
chrY,9751260,9751266
chrY,9751269,9751276
chrY,9751278,9751289
chrY,9751291,9751294
chrY,9751298,9751300
chrY,9751302,9751306
chrY,9751308,9751315
chrY,9751318,9751338
chrY,9751341,9751342
chrY,9751344,9751346
chrY,9751348,9751350
chrY,9751352,9751356
chrY,9751358,9751360
chrY,9751362,9751371
chrY,9751373,9751374
chrY,9751376,9751377
chrY,9751380,9751381
chrY,9751382,9751384
chrY,9751950,9751951
chrY,9751953,9751958
chrY,9751960,9751971
chrY,9751973,9751974
chrY,9751976,9751980
chrY,9751982,9751989
chrY,9751991,9752003
chrY,9752005,9752013
chrY,9752016,9752019
chrY,9752021,9752029
chrY,9752033,9752048
chrY,9752051,9752062
chrY,9752064,9752064
chrY,9752066,9752067
chrY,9752069,9752078
chrY,9752080,9752088
chrY,9752091,9752098
chrY,9752100,9752106
chrY,9752108,9752109
chrY,9752111,9752111
chrY,9752113,9752116
chrY,9752119,9752119
chrY,9752121,9752122
chrY,9752124,9752125
chrY,9752127,9752128
chrY,9752130,9752131
chrY,9752133,9752134
chrY,9752136,9752139
chrY,9752902,9752905
chrY,9752908,9752936
chrY,9752938,9752938
chrY,9752963,9752970
chrY,9752972,9752974
chrY,9752976,9752977
chrY,9752979,9752979
chrY,9752982,9752983
chrY,9752985,9752989
chrY,9752991,9752997
chrY,9752999,9753001
chrY,9753003,9753007
chrY,9753009,9753012
chrY,9753015,9753016
chrY,9753018,9753019
chrY,9753022,9753022
chrY,9753025,9753031
chrY,9753033,9753038
chrY,9753040,9753051
chrY,9753053,9753062
chrY,9753064,9753064
chrY,9753066,9753066
chrY,9753068,9753078
chrY,9753083,9753084
chrY,9753088,9753090
chrY,9753092,9753099
chrY,9753254,9753260
chrY,9753263,9753265
chrY,9753268,9753270
chrY,9753272,9753275
chrY,9753277,9753277
chrY,9753279,9753282
chrY,9753284,9753289
chrY,9753291,9753293
chrY,9753295,9753300
chrY,9753303,9753306
chrY,9753308,9753315
chrY,9753317,9753318
chrY,9753320,9753323
chrY,9753325,9753329
chrY,9753331,9753331
chrY,9753333,9753335
chrY,9753337,9753340
chrY,9753349,9753366
chrY,9753368,9753368
chrY,9753370,9753374
chrY,9753441,9753447
chrY,9753454,9753457
chrY,9753459,9753466
chrY,9753468,9753476
chrY,9753479,9753480
chrY,9753482,9753483
chrY,9753485,9753488
chrY,9753490,9753497
chrY,9753499,9753499
chrY,9753501,9753501
chrY,9753503,9753505
chrY,9753508,9753515
chrY,9753518,9753524
chrY,9753526,9753526
chrY,9753528,9753531
chrY,9753533,9753540
chrY,9753542,9753549
chrY,9753551,9753561
chrY,9753563,9753569
chrY,9753571,9753575
chrY,9753579,9753580
chrY,9753582,9753582
chrY,9753584,9753589
chrY,9753592,9753596
chrY,9753598,9753610
chrY,9753612,9753614
chrY,9753616,9753623
chrY,9753625,9753625
chrY,9753627,9753628
chrY,9753630,9753631
chrY,9753633,9753634
chrY,9753636,9753643
chrY,9753644,9753648
chrY,9753650,9753657
chrY,9753659,9753660
chrY,9753662,9753666
chrY,9753668,9753668
chrY,9753670,9753673
chrY,9753678,9753678
chrY,9753680,9753682
chrY,9753684,9753701
chrY,9753703,9753706
chrY,9753708,9753718
chrY,9753720,9753723
chrY,9753725,9753726
chrY,9753728,9753728
chrY,9753730,9753731
chrY,9753733,9753734
chrY,9753736,9753737
chrY,9753739,9753739
chrY,9753742,9753743
chrY,9753747,9753750
chrY,9753751,9753752
chrY,9753754,9753759
chrY,9753760,9753763
chrY,9753765,9753765
chrY,9753766,9753766
chrY,9753768,9753775
chrY,9753777,9753783
chrY,9753787,9753789
chrY,9753791,9753791
chrY,9753793,9753795
chrY,9753798,9753803
chrY,9753807,9753811
chrY,9753813,9753813
chrY,9753816,9753822
chrY,9753824,9753825
chrY,9753827,9753835
chrY,9753837,9753849
chrY,9753852,9753858
chrY,9753860,9753863
chrY,9753865,9753866
chrY,9753868,9753868
chrY,9753871,9753874
chrY,9753876,9753886
chrY,9753889,9753903
chrY,9753905,9753905
chrY,9754449,9754459
chrY,9754462,9754462
chrY,9754465,9754466
chrY,9754468,9754474
chrY,9754478,9754483
chrY,9754486,9754502
chrY,9754504,9754505
chrY,9754507,9754508
chrY,9754511,9754514
chrY,9754516,9754516
chrY,9754519,9754524
chrY,9754526,9754526
chrY,9754528,9754543
chrY,9754545,9754545
chrY,9754548,9754557
chrY,9754560,9754567
chrY,9754569,9754576
chrY,9754578,9754579
chrY,9754581,9754592
chrY,9754594,9754597
chrY,9754599,9754608
chrY,9754610,9754610
chrY,9754612,9754620
chrY,9754622,9754628
chrY,9754630,9754632
chrY,9754634,9754634
chrY,9754636,9754638
chrY,9754640,9754650
chrY,9754652,9754654
chrY,9754656,9754663
chrY,9754665,9754666
chrY,9754668,9754668
chrY,9754670,9754675
chrY,9754677,9754677
chrY,9754679,9754679
chrY,9754682,9754684
chrY,9754686,9754686
chrY,9754688,9754693
chrY,9754695,9754699
chrY,9754701,9754702
chrY,9754706,9754706
chrY,9754708,9754709
chrY,9754748,9754749
chrY,9754751,9754754
chrY,9754757,9754761
chrY,9754763,9754769
chrY,9754771,9754777
chrY,9754779,9754780
chrY,9754782,9754783
chrY,9754785,9754788
chrY,9754790,9754795
chrY,9754797,9754804
chrY,9754806,9754827
chrY,9754829,9754839
chrY,9754841,9754843
chrY,9754846,9754846
chrY,9754848,9754850
chrY,9754853,9754855
chrY,9754857,9754857
chrY,9754861,9754861
chrY,9754864,9754870
chrY,9754874,9754875
chrY,9754877,9754878
chrY,9754881,9754883
chrY,9754885,9754890
chrY,9754892,9754905
chrY,9754907,9754910
chrY,9754912,9754914
chrY,9754917,9754917
chrY,9754919,9754919
chrY,9754921,9754922
chrY,9755011,9755011
chrY,9755013,9755013
chrY,9755016,9755017
chrY,9755019,9755019
chrY,9755021,9755024
chrY,9755026,9755026
chrY,9755028,9755034
chrY,9755036,9755036
chrY,9755038,9755041
chrY,9755044,9755049
chrY,9755051,9755055
chrY,9755057,9755063
chrY,9755065,9755065
chrY,9755067,9755071
chrY,9755073,9755085
chrY,9755087,9755090
chrY,9755092,9755092
chrY,9755094,9755094
chrY,9755097,9755099
chrY,9755103,9755104
chrY,9755106,9755109
chrY,9755111,9755113
chrY,9755116,9755120
chrY,9755121,9755126
chrY,9755128,9755130
chrY,9755132,9755133
chrY,9755136,9755142
chrY,9755144,9755156
chrY,9755159,9755163
chrY,9755165,9755166
chrY,9755168,9755173
chrY,9755175,9755181
chrY,9755183,9755186
chrY,9755188,9755208
chrY,9755210,9755220
chrY,9755222,9755224
chrY,9755226,9755234
chrY,9755236,9755238
chrY,9755240,9755241
chrY,9755242,9755251
chrY,9755253,9755253
chrY,9755256,9755257
chrY,9755259,9755261
chrY,9755264,9755275
chrY,9755277,9755283
chrY,9755285,9755289
chrY,9755291,9755293
chrY,9755295,9755296
chrY,9755298,9755299
chrY,9755300,9755309
chrY,9755311,9755314
chrY,9755809,9755824
chrY,9755826,9755826
chrY,9755828,9755834
chrY,9755836,9755841
chrY,9755843,9755862
chrY,9755864,9755877
chrY,9755879,9755890
chrY,9755891,9755897
chrY,9755899,9755900
chrY,9755902,9755906
chrY,9755908,9755913
chrY,9755915,9755919
chrY,9755976,9755976
chrY,9755978,9755983
chrY,9755987,9755987
chrY,9755989,9755992
chrY,9755994,9755999
chrY,9756001,9756005
chrY,9756007,9756008
chrY,9756013,9756037
chrY,9756039,9756048
chrY,9756050,9756056
chrY,9756058,9756064
chrY,9756066,9756074
chrY,9756076,9756077
chrY,9756080,9756090
chrY,9756093,9756096
chrY,9756098,9756102
chrY,9756104,9756108
chrY,9756110,9756121
chrY,9756124,9756125
chrY,9756128,9756129
chrY,9756131,9756132
chrY,9756134,9756140
chrY,9756142,9756147
chrY,9756149,9756151
chrY,9756153,9756156
chrY,9756159,9756163
chrY,9756165,9756168
chrY,9756170,9756172
chrY,9756174,9756175
chrY,9756176,9756182
chrY,9756184,9756185
chrY,9756187,9756201
chrY,9756204,9756204
chrY,9756206,9756208
chrY,9756210,9756211
chrY,9756214,9756215
chrY,9756217,9756217
chrY,9756219,9756225
chrY,9756228,9756229
chrY,9756232,9756232
chrY,9756234,9756235
chrY,9756237,9756246
chrY,9756248,9756249
chrY,9756251,9756253
chrY,9756257,9756261
chrY,9756263,9756265
chrY,9756267,9756267
chrY,9756270,9756274
chrY,9756277,9756279
chrY,9756281,9756282
chrY,9756284,9756295
chrY,9756297,9756305
chrY,9756307,9756309
chrY,9756311,9756319
chrY,9756321,9756328
chrY,9756334,9756336
chrY,9756339,9756341
chrY,9756343,9756363
chrY,9756365,9756373
chrY,9756375,9756377
chrY,9756380,9756386
chrY,9756388,9756393
chrY,9756509,9756518
chrY,9756520,9756531
chrY,9756533,9756533
chrY,9756535,9756545
chrY,9756547,9756552
chrY,9756554,9756558
chrY,9756560,9756575
chrY,9756577,9756580
chrY,9756583,9756585
chrY,9756587,9756592
chrY,9756594,9756600
chrY,9756602,9756603
chrY,9756606,9756610
chrY,9756612,9756614
chrY,9756616,9756627
chrY,9756630,9756636
chrY,9756638,9756640
chrY,9756642,9756644
chrY,9756646,9756647
chrY,9756649,9756654
chrY,9756661,9756673
chrY,9756675,9756680
chrY,9756686,9756687
chrY,9756689,9756701
chrY,9756703,9756704
chrY,9756707,9756707
chrY,9756709,9756709
chrY,9756711,9756713
chrY,9756715,9756722
chrY,9756725,9756730
chrY,9756732,9756735
chrY,9756737,9756738
chrY,9756740,9756748
chrY,9756751,9756755
chrY,9756757,9756760
chrY,9756762,9756762
chrY,9756766,9756775
chrY,9756778,9756780
chrY,9756782,9756783
chrY,9756785,9756787
chrY,9756789,9756790
chrY,9756792,9756792
chrY,9756794,9756797
chrY,9756799,9756801
chrY,9756803,9756803
chrY,9756805,9756811
chrY,9756814,9756816
chrY,9756820,9756826
chrY,9756829,9756830
chrY,9756832,9756835
chrY,9756837,9756841
chrY,9756844,9756851
chrY,9756853,9756859
chrY,9756861,9756863
chrY,9756865,9756865
chrY,9756867,9756868
chrY,9756870,9756886
chrY,9756888,9756889
chrY,9756892,9756894
chrY,9756896,9756896
chrY,9756898,9756902
chrY,9756904,9756907
chrY,9756909,9756912
chrY,9756914,9756915
chrY,9756918,9756926
chrY,9756928,9756933
chrY,9756935,9756936
chrY,9756938,9756942
chrY,9756944,9756947
chrY,9756949,9756952
chrY,9756954,9756958
chrY,9756962,9756973
chrY,9756975,9756976
chrY,9756978,9756989
chrY,9756992,9756994
chrY,9756996,9756998
chrY,9757000,9757003
chrY,9757005,9757006
chrY,9757008,9757015
chrY,9757018,9757024
chrY,9757026,9757033
chrY,9757035,9757035
chrY,9757037,9757037
chrY,9757039,9757040
chrY,9757042,9757042
chrY,9757044,9757046
chrY,9757048,9757050
chrY,9757052,9757061
chrY,9757063,9757077
chrY,9757080,9757088
chrY,9758067,9758076
chrY,9758079,9758081
chrY,9758084,9758116
chrY,9758118,9758123
chrY,9758125,9758127
chrY,9758130,9758133
chrY,9758135,9758138
chrY,9758140,9758156
chrY,9758158,9758174
chrY,9759246,9759258
