chrom,start,end
chrY,8701319,8701322
chrY,8701324,8701332
chrY,8701335,8701336
chrY,8701338,8701342
chrY,8701344,8701347
chrY,8701349,8701354
chrY,8701356,8701359
chrY,8701361,8701364
chrY,8701366,8701371
chrY,8701373,8701375
chrY,8701377,8701377
chrY,8701379,8701383
chrY,8701385,8701390
chrY,8701393,8701397
chrY,8701399,8701402
chrY,8701404,8701418
chrY,8701420,8701424
chrY,8701427,8701428
chrY,8701432,8701434
chrY,8701437,8701437
chrY,8701439,8701440
chrY,8701442,8701445
chrY,8701447,8701452
chrY,8701455,8701462
chrY,8701465,8701468
chrY,8701472,8701472
chrY,8701474,8701474
chrY,8701476,8701478
chrY,8701480,8701487
chrY,8701489,8701492
chrY,8701494,8701503
chrY,8701505,8701506
chrY,8701508,8701512
chrY,8701514,8701524
chrY,8701527,8701538
chrY,8701540,8701544
chrY,8702148,8702153
chrY,8702155,8702161
chrY,8702162,8702164
chrY,8702165,8702176
chrY,8702178,8702180
chrY,8702183,8702183
chrY,8702185,8702187
chrY,8702189,8702197
chrY,8702199,8702200
chrY,8702202,8702202
chrY,8702205,8702208
chrY,8702210,8702212
chrY,8702216,8702217
chrY,8702219,8702262
chrY,8702264,8702267
chrY,8702269,8702272
chrY,8702274,8702275
chrY,8702277,8702283
chrY,8702553,8702563
chrY,8702565,8702567
chrY,8702570,8702572
chrY,8702574,8702590
chrY,8702592,8702592
chrY,8702595,8702617
chrY,8702619,8702619
chrY,8702621,8702621
chrY,8702625,8702625
chrY,8702627,8702627
chrY,8702630,8702644
chrY,8702646,8702647
chrY,8702650,8702651
chrY,8702654,8702654
chrY,8702656,8702658
chrY,8702660,8702662
chrY,8702664,8702673
chrY,8702675,8702675
chrY,8702677,8702683
chrY,8702685,8702690
chrY,8702692,8702693
chrY,8702695,8702706
chrY,8702708,8702716
chrY,8704980,8704993
chrY,8704995,8704997
chrY,8705000,8705007
chrY,8705011,8705012
chrY,8705014,8705022
chrY,8705024,8705027
chrY,8705029,8705031
chrY,8705033,8705035
chrY,8705037,8705041
chrY,8705042,8705042
chrY,8705044,8705045
chrY,8705047,8705050
chrY,8705053,8705079
chrY,8705095,8705102
chrY,8705104,8705108
chrY,8705110,8705113
chrY,8705115,8705117
chrY,8705120,8705120
chrY,8705122,8705123
chrY,8705125,8705126
chrY,8705128,8705132
chrY,8705134,8705137
chrY,8705139,8705144
chrY,8705146,8705147
chrY,8705149,8705150
chrY,8705152,8705154
chrY,8705156,8705176
chrY,8706328,8706335
chrY,8706337,8706341
chrY,8706343,8706346
chrY,8706348,8706350
chrY,8706352,8706355
chrY,8706357,8706361
chrY,8706364,8706367
chrY,8706370,8706371
chrY,8706373,8706378
chrY,8706380,8706383
chrY,8706385,8706385
chrY,8706387,8706388
chrY,8706390,8706391
chrY,8706393,8706393
chrY,8706395,8706395
chrY,8706397,8706408
chrY,8706410,8706430
chrY,8706432,8706432
chrY,8706435,8706437
chrY,8706439,8706443
chrY,8706445,8706448
chrY,8706450,8706453
chrY,8706455,8706455
chrY,8706457,8706460
chrY,8706462,8706470
chrY,8707201,8707209
chrY,8707211,8707211
chrY,8707213,8707214
chrY,8707216,8707226
chrY,8707228,8707230
chrY,8707232,8707236
chrY,8707238,8707243
chrY,8707245,8707247
chrY,8707249,8707257
chrY,8707259,8707268
chrY,8707270,8707273
chrY,8707743,8707749
chrY,8707751,8707754
chrY,8707756,8707757
chrY,8707759,8707760
chrY,8707762,8707774
chrY,8707776,8707778
chrY,8707781,8707783
chrY,8707785,8707785
chrY,8707787,8707787
chrY,8707789,8707800
chrY,8707802,8707806
chrY,8707808,8707809
chrY,8707811,8707814
chrY,8707816,8707816
chrY,8707818,8707823
chrY,8707825,8707828
chrY,8707830,8707831
chrY,8707833,8707836
chrY,8707839,8707842
chrY,8707845,8707849
chrY,8707851,8707856
chrY,8707859,8707866
chrY,8707868,8707875
chrY,8707877,8707878
chrY,8707880,8707890
chrY,8707892,8707892
chrY,8707894,8707895
chrY,8707897,8707907
chrY,8708233,8708234
chrY,8708237,8708240
chrY,8708242,8708251
chrY,8708253,8708253
chrY,8708255,8708257
chrY,8708259,8708263
chrY,8708265,8708275
chrY,8708278,8708291
chrY,8709668,8709681
chrY,8709684,8709688
chrY,8709690,8709693
chrY,8709695,8709695
chrY,8709697,8709699
chrY,8709701,8709715
chrY,8709716,8709722
chrY,8709724,8709725
chrY,8709727,8709731
chrY,8709733,8709750
chrY,8709752,8709755
chrY,8709846,8709854
chrY,8709856,8709872
chrY,8709875,8709879
chrY,8710008,8710013
chrY,8710015,8710023
chrY,8710025,8710047
chrY,8710049,8710049
chrY,8710051,8710061
chrY,8710095,8710104
chrY,8710106,8710108
chrY,8710110,8710112
chrY,8710114,8710122
chrY,8710124,8710128
chrY,8710131,8710131
chrY,8710133,8710144
chrY,8710147,8710155
chrY,8710157,8710163
chrY,8710165,8710176
chrY,8710178,8710178
chrY,8710180,8710185
chrY,8710187,8710193
chrY,8710195,8710196
chrY,8710198,8710212
chrY,8710214,8710216
chrY,8710217,8710221
chrY,8710223,8710224
