chrom,start,end
chrY,22100279,22100279
chrY,22100281,22100282
chrY,22100284,22100286
chrY,22100289,22100292
chrY,22100294,22100296
chrY,22100298,22100298
chrY,22100300,22100309
chrY,22100311,22100328
chrY,22100330,22100332
chrY,22100337,22100341
chrY,22100344,22100347
chrY,22100349,22100349
chrY,22100353,22100362
chrY,22100364,22100366
chrY,22100368,22100377
chrY,22100425,22100433
chrY,22100435,22100437
chrY,22100439,22100441
chrY,22100443,22100444
chrY,22100446,22100446
chrY,22100449,22100450
chrY,22100453,22100454
chrY,22100456,22100456
chrY,22100459,22100459
chrY,22100461,22100464
chrY,22100467,22100475
chrY,22100477,22100480
chrY,22100483,22100490
chrY,22100493,22100497
chrY,22100499,22100509
chrY,22100511,22100511
chrY,22100513,22100518
chrY,22100520,22100527
chrY,22100529,22100531
chrY,22100533,22100536
chrY,22100538,22100549
chrY,22100551,22100552
chrY,22100555,22100563
chrY,22100565,22100567
chrY,22100569,22100570
chrY,22100572,22100573
chrY,22100575,22100576
chrY,22100579,22100582
chrY,22100585,22100587
chrY,22100589,22100602
chrY,22100603,22100613
chrY,22100615,22100621
chrY,22100624,22100629
chrY,22100630,22100631
chrY,22100633,22100638
chrY,22100640,22100672
chrY,22100674,22100677
chrY,22100679,22100679
chrY,22100681,22100686
chrY,22100688,22100691
chrY,22100693,22100702
chrY,22100704,22100706
chrY,22100708,22100711
chrY,22100713,22100727
chrY,22100729,22100730
chrY,22100733,22100741
chrY,22100745,22100755
chrY,22100761,22100770
chrY,22100772,22100778
chrY,22100780,22100781
chrY,22100783,22100784
chrY,22100787,22100791
chrY,22100794,22100795
chrY,22100798,22100802
chrY,22100804,22100809
chrY,22100811,22100812
chrY,22100814,22100815
chrY,22100817,22100819
chrY,22100821,22100824
chrY,22100826,22100827
chrY,22100830,22100830
chrY,22100832,22100833
chrY,22100835,22100835
chrY,22100837,22100852
chrY,22100854,22100856
chrY,22100858,22100864
chrY,22100866,22100866
chrY,22100869,22100878
chrY,22100881,22100881
chrY,22100883,22100888
chrY,22100890,22100894
chrY,22100896,22100896
chrY,22100898,22100898
chrY,22100900,22100901
chrY,22100903,22100905
chrY,22100907,22100908
chrY,22100910,22100910
chrY,22100912,22100915
chrY,22100917,22100917
chrY,22100920,22100923
chrY,22100925,22100935
chrY,22100958,22100964
chrY,22100966,22100970
chrY,22100972,22100977
chrY,22100980,22100984
chrY,22100986,22100991
chrY,22100994,22100997
chrY,22101000,22101000
chrY,22101002,22101002
chrY,22101004,22101007
chrY,22101009,22101027
chrY,22101030,22101037
chrY,22101039,22101046
chrY,22101048,22101049
chrY,22101222,22101229
chrY,22101231,22101231
chrY,22101233,22101237
chrY,22101239,22101239
chrY,22101241,22101243
chrY,22101246,22101251
chrY,22101254,22101257
chrY,22101726,22101730
chrY,22101732,22101732
chrY,22101735,22101736
chrY,22101739,22101745
chrY,22101748,22101750
chrY,22101752,22101761
chrY,22101763,22101767
chrY,22101770,22101770
chrY,22101772,22101773
chrY,22101775,22101776
chrY,22101778,22101780
chrY,22101782,22101783
chrY,22101786,22101787
chrY,22101790,22101790
chrY,22101792,22101794
chrY,22101797,22101818
chrY,22101820,22101822
chrY,22101824,22101835
chrY,22101837,22101838
chrY,22101840,22101841
chrY,22101843,22101847
chrY,22101849,22101850
chrY,22101852,22101855
chrY,22101857,22101861
chrY,22101863,22101869
chrY,22101871,22101873
chrY,22101875,22101876
chrY,22101878,22101885
chrY,22101887,22101890
chrY,22101894,22101903
chrY,22101905,22101905
chrY,22101907,22101907
chrY,22101909,22101916
chrY,22101918,22101922
chrY,22101924,22101927
chrY,22101931,22101931
chrY,22101933,22101935
chrY,22101939,22101940
chrY,22101943,22101943
chrY,22101945,22101945
chrY,22101947,22101953
chrY,22101955,22101956
chrY,22101958,22101964
chrY,22101966,22101969
chrY,22101971,22101971
chrY,22101973,22101973
chrY,22101975,22101976
chrY,22101978,22101979
chrY,22101980,22101984
chrY,22101986,22101988
chrY,22101990,22102003
chrY,22102005,22102008
chrY,22102010,22102012
chrY,22102015,22102025
chrY,22102027,22102028
chrY,22102030,22102031
chrY,22102033,22102043
chrY,22102045,22102045
chrY,22102047,22102048
chrY,22102050,22102070
chrY,22102073,22102082
chrY,22102132,22102133
chrY,22102135,22102135
chrY,22102138,22102139
chrY,22102141,22102149
chrY,22102151,22102151
chrY,22102153,22102154
chrY,22102157,22102161
chrY,22102166,22102171
chrY,22102174,22102174
chrY,22102176,22102178
chrY,22102180,22102183
chrY,22102186,22102190
chrY,22102192,22102193
chrY,22102195,22102198
chrY,22103066,22103076
chrY,22103078,22103078
chrY,22103080,22103081
chrY,22103083,22103083
chrY,22103085,22103108
chrY,22103110,22103112
chrY,22103114,22103120
chrY,22103122,22103124
chrY,22103126,22103128
chrY,22103131,22103141
chrY,22103144,22103145
chrY,22103147,22103151
chrY,22103154,22103166
chrY,22103168,22103176
chrY,22103178,22103182
chrY,22103184,22103185
chrY,22103187,22103189
chrY,22103191,22103198
chrY,22103200,22103202
chrY,22103440,22103454
chrY,22103456,22103471
chrY,22103473,22103473
chrY,22103476,22103478
chrY,22103480,22103482
chrY,22103484,22103484
chrY,22103486,22103489
chrY,22103491,22103495
chrY,22103498,22103499
chrY,22103501,22103502
chrY,22103504,22103509
chrY,22103511,22103512
chrY,22103514,22103514
chrY,22103516,22103518
chrY,22103520,22103537
chrY,22103539,22103553
chrY,22103555,22103578
chrY,22103580,22103580
chrY,22103582,22103586
chrY,22103589,22103590
chrY,22103593,22103601
chrY,22103747,22103776
chrY,22103778,22103780
chrY,22103783,22103785
chrY,22103790,22103791
chrY,22103793,22103798
chrY,22103800,22103808
chrY,22103810,22103812
chrY,22103815,22103815
chrY,22103817,22103822
chrY,22103824,22103834
chrY,22103839,22103842
chrY,22103845,22103849
chrY,22103851,22103852
chrY,22103854,22103856
chrY,22103858,22103862
chrY,22103866,22103867
chrY,22103869,22103871
chrY,22103873,22103882
chrY,22103884,22103885
chrY,22103887,22103887
chrY,22103890,22103891
chrY,22103894,22103900
chrY,22103902,22103904
chrY,22103908,22103909
chrY,22103911,22103913
chrY,22103915,22103916
chrY,22103918,22103922
chrY,22103924,22103924
chrY,22103925,22103935
chrY,22103937,22103950
chrY,22103953,22103954
chrY,22103956,22103963
chrY,22103965,22103967
chrY,22103969,22103979
chrY,22103981,22103985
chrY,22103987,22103994
chrY,22103996,22103997
chrY,22103999,22104004
chrY,22104006,22104006
chrY,22104008,22104011
chrY,22104013,22104023
chrY,22104025,22104029
chrY,22104031,22104040
chrY,22104044,22104045
chrY,22104047,22104055
chrY,22104057,22104063
chrY,22104065,22104071
chrY,22104073,22104082
chrY,22104084,22104100
chrY,22104102,22104108
chrY,22104113,22104114
chrY,22104116,22104120
chrY,22104122,22104126
chrY,22104128,22104132
chrY,22104134,22104134
chrY,22104138,22104145
chrY,22104181,22104191
chrY,22104194,22104200
chrY,22104202,22104207
chrY,22104209,22104209
chrY,22104211,22104211
chrY,22104213,22104213
chrY,22104215,22104224
chrY,22104226,22104235
chrY,22104237,22104239
chrY,22104241,22104242
chrY,22104244,22104249
chrY,22104251,22104252
chrY,22104254,22104265
chrY,22104267,22104274
chrY,22104276,22104288
chrY,22104290,22104293
