chrom,start,end
chrY,11103724,11103749
chrY,11103751,11103865
chrY,11103867,11103867
chrY,11104173,11104173
chrY,11106964,11106970
chrY,11106972,11106976
chrY,11106978,11107001
chrY,11107003,11107014
chrY,11107017,11107027
chrY,11107029,11107048
chrY,11107050,11107056
chrY,11107058,11107070
chrY,11107072,11107080
chrY,11107082,11107089
chrY,11107092,11107092
chrY,11107094,11107117
chrY,11107119,11107149
chrY,11107151,11107160
chrY,11107162,11107164
chrY,11107166,11107173
chrY,11107175,11107178
chrY,11107180,11107184
chrY,11107186,11107210
chrY,11107212,11107286
chrY,11107288,11107288
chrY,11107290,11107294
chrY,11107296,11107320
chrY,11107322,11107328
chrY,11107330,11107365
chrY,11107368,11107374
chrY,11107376,11107386
chrY,11107388,11107388
chrY,11107392,11107403
chrY,11107405,11107413
chrY,11107415,11107425
chrY,11107427,11107444
chrY,11107446,11107465
chrY,11107467,11107493
chrY,11107495,11107498
chrY,11107500,11107514
chrY,11107516,11107517
chrY,11107519,11107580
chrY,11107582,11107582
chrY,11107584,11107588
chrY,11107590,11107594
chrY,11107596,11107639
chrY,11107641,11107650
chrY,11107652,11107665
chrY,11107668,11107670
chrY,11107672,11107687
chrY,11107689,11107697
chrY,11107699,11107705
chrY,11107707,11107709
chrY,11107711,11107726
chrY,11107728,11107732
chrY,11107734,11107744
chrY,11107746,11107750
chrY,11107752,11107769
chrY,11107771,11107777
chrY,11107779,11107792
chrY,11107795,11107795
chrY,11107797,11107804
chrY,11107806,11107837
chrY,11107839,11107853
chrY,11107855,11107894
chrY,11107896,11107927
chrY,11107929,11107932
chrY,11107934,11107938
chrY,11107940,11107969
chrY,11107971,11107983
chrY,11107985,11107990
chrY,11107992,11107995
chrY,11107997,11108020
chrY,11108022,11108059
chrY,11108061,11108065
chrY,11110470,11110477
chrY,11110479,11110500
chrY,11110502,11110522
chrY,11110524,11110539
chrY,11110541,11110589
chrY,11110591,11110596
chrY,11110597,11110624
chrY,11110626,11110630
chrY,11110632,11110676
chrY,11110678,11110700
chrY,11110702,11110769
chrY,11110788,11110812
chrY,11110814,11110822
chrY,11110824,11110856
chrY,11110858,11110867
chrY,11110869,11110888
chrY,11110890,11110908
chrY,11110910,11110910
chrY,11110912,11110947
chrY,11110949,11110993
chrY,11110995,11111019
chrY,11111021,11111027
chrY,11111130,11111136
chrY,11111476,11111491
chrY,11111493,11111547
chrY,11111549,11111555
chrY,11111557,11111574
chrY,11111576,11111588
chrY,11111590,11111598
chrY,11111600,11111636
chrY,11111951,11111964
chrY,11111966,11111995
chrY,11111997,11112048
chrY,11112050,11112079
chrY,11112081,11112103
chrY,11112390,11112434
