chrom,start,end
chrY,4955515,4955887
chrY,4956003,4956041
chrY,4956043,4956092
chrY,4956190,4956195
chrY,4956197,4956208
chrY,4956210,4956310
chrY,4956514,4956525
chrY,4956527,4956551
chrY,4956553,4956558
chrY,4956560,4956572
chrY,4956574,4956624
chrY,4956626,4956629
chrY,4956666,4956673
chrY,4956675,4956721
chrY,4956723,4956882
chrY,4956884,4957018
chrY,4957020,4957020
chrY,4957022,4957127
chrY,4957129,4957137
chrY,4957139,4957139
chrY,4957141,4957194
chrY,4957196,4957220
chrY,4957221,4957318
chrY,4957321,4957330
chrY,4957332,4957338
chrY,4957340,4957390
chrY,4957392,4957469
chrY,4957471,4957552
chrY,4957604,4957626
chrY,4957628,4957648
chrY,4957650,4957739
chrY,4957741,4957790
chrY,4957792,4957906
chrY,4957908,4958025
chrY,4958027,4958063
chrY,4958064,4958072
chrY,4958074,4958156
chrY,4958239,4958319
chrY,4958321,4958323
chrY,4958325,4958358
chrY,4958410,4958451
chrY,4958496,4958550
chrY,4958552,4958608
chrY,4958610,4958638
chrY,4958641,4958704
chrY,4958706,4958870
chrY,4958872,4958882
chrY,4958884,4958969
chrY,4958971,4958981
chrY,4958983,4959013
chrY,4959132,4959170
chrY,4959171,4959250
chrY,4959252,4959282
chrY,4959284,4959285
chrY,4959287,4959388
chrY,4959390,4959420
chrY,4959422,4959539
chrY,4959541,4959594
chrY,4959596,4959606
chrY,4959608,4959684
chrY,4959686,4959697
chrY,4959699,4960125
chrY,4960388,4960396
chrY,4960398,4960524
chrY,4964929,4964976
chrY,4964978,4965017
chrY,4965019,4965055
chrY,4965058,4965088
chrY,4965090,4965098
chrY,4965252,4965297
chrY,4965413,4965443
chrY,4965446,4965533
chrY,4965858,4965883
chrY,4965885,4965945
chrY,4965947,4965955
chrY,4966009,4966038
chrY,4966040,4966066
chrY,4966068,4966068
chrY,4966070,4966117
chrY,4966119,4966181
chrY,4966192,4966196
chrY,4966198,4966204
chrY,4966266,4966313
chrY,4966464,4966492
chrY,4966494,4966591
chrY,4966593,4966688
chrY,4966690,4966690
chrY,4966692,4966704
chrY,4966706,4966729
chrY,4966731,4966750
chrY,4966752,4966759
chrY,4967005,4967016
chrY,4967018,4967113
chrY,4967115,4967136
chrY,4967138,4967142
chrY,4967144,4967145
chrY,4967147,4967160
chrY,4967162,4967167
chrY,4967169,4967237
chrY,4967239,4967292
chrY,4967294,4967330
chrY,4967332,4967429
chrY,4967431,4967446
chrY,4967448,4967462
chrY,4967464,4967527
chrY,4967529,4967540
chrY,4967656,4967829
chrY,4967831,4967833
chrY,4967835,4967838
chrY,4967840,4967843
chrY,4967845,4967917
chrY,4967919,4968000
chrY,4968002,4968031
chrY,4968033,4968033
chrY,4968035,4968207
chrY,4968209,4968422
chrY,4968424,4968434
chrY,4968436,4968440
chrY,4968442,4968590
chrY,4968592,4968721
chrY,4968723,4968807
chrY,4968809,4968830
chrY,4968832,4968931
chrY,4968934,4969020
chrY,4969022,4969186
chrY,4969188,4969206
chrY,4969208,4969223
chrY,4969225,4969243
chrY,4969245,4969318
chrY,4969320,4969345
chrY,4969527,4969527
chrY,4969529,4969570
chrY,4969572,4969609
chrY,4969611,4969687
chrY,4969689,4969762
chrY,4969764,4969811
chrY,4969813,4969819
chrY,4969821,4969829
chrY,4969831,4969985
chrY,4970027,4970132
chrY,4970134,4970170
chrY,4970172,4970181
chrY,4970183,4970279
chrY,4970281,4970307
chrY,4970309,4970388
chrY,4970390,4970412
chrY,4970414,4970512
chrY,4970514,4970514
chrY,4970516,4970526
chrY,4970528,4970597
chrY,4970599,4970659
chrY,4970933,4970961
chrY,4970978,4971062
chrY,4971064,4971104
chrY,4971106,4971128
chrY,4971129,4971182
chrY,4971184,4971193
chrY,4971196,4971206
chrY,4971312,4971314
chrY,4971477,4971496
chrY,4971498,4971523
chrY,4971525,4971599
chrY,4971704,4971826
chrY,4971828,4971835
chrY,4971837,4971878
chrY,4971880,4971907
chrY,4971909,4971910
chrY,4971912,4971973
chrY,4971975,4971982
chrY,4971984,4971985
chrY,4971987,4972085
chrY,4972087,4972131
chrY,4972347,4972412
chrY,4972415,4972500
chrY,4972502,4972505
chrY,4972507,4972518
chrY,4972520,4972526
chrY,4972528,4972561
chrY,4972563,4972578
chrY,4972580,4972621
chrY,4972623,4972641
chrY,4972643,4972644
chrY,4972646,4972686
chrY,4972688,4972757
chrY,4972759,4972810
chrY,4972812,4972812
chrY,4972814,4972821
chrY,4972823,4972836
chrY,4972838,4972883
chrY,4972885,4972964
chrY,4972966,4972968
chrY,4972970,4973028
chrY,4973030,4973043
chrY,4973045,4973072
chrY,4973074,4973186
chrY,4973188,4973238
chrY,4979400,4979412
chrY,4979418,4979421
chrY,4979423,4979443
chrY,4979445,4979457
chrY,4979460,4979477
chrY,4979479,4979564
chrY,4979565,4979587
chrY,4979589,4979613
chrY,4979615,4979628
chrY,4979630,4979695
chrY,4979697,4979706
chrY,4979708,4979816
chrY,4979818,4979854
chrY,4979856,4979933
chrY,4979935,4980020
chrY,4980022,4980082
chrY,4980084,4980130
chrY,4980132,4980138
chrY,4980140,4980193
chrY,4980195,4980227
chrY,4980229,4980299
chrY,4980301,4980301
chrY,4980304,4980310
chrY,4980354,4980387
chrY,4980389,4980393
chrY,4980394,4980410
chrY,4980412,4980415
chrY,4980416,4980423
chrY,4980452,4980468
chrY,4980470,4980501
chrY,4980503,4980523
chrY,4980845,4981000
chrY,4981002,4981053
chrY,4981086,4981149
chrY,4981151,4981185
chrY,4981187,4981269
chrY,4981271,4981376
chrY,4981378,4981386
chrY,4981388,4981393
chrY,4981395,4981402
chrY,4981404,4981577
chrY,4981579,4981582
chrY,4981584,4981613
chrY,4981615,4981616
chrY,4981618,4981644
chrY,4982222,4982233
chrY,4982235,4982240
chrY,4982242,4982321
chrY,4982400,4982437
chrY,4982439,4982467
chrY,4982469,4982555
chrY,4982558,4982563
chrY,4982565,4982662
chrY,4982663,4982751
chrY,4982753,4982760
chrY,4982762,4982782
chrY,4982783,4982877
chrY,4982879,4982941
chrY,4982943,4983003
chrY,4983005,4983057
chrY,4983059,4983085
chrY,4983086,4983093
chrY,4983095,4983291
chrY,4983293,4983338
chrY,4983340,4983441
chrY,4983443,4983483
chrY,4983639,4983642
chrY,4983644,4983650
chrY,4983652,4983669
chrY,4983671,4983674
chrY,4983676,4983758
chrY,4983983,4984006
chrY,4984008,4984014
chrY,4984257,4984262
chrY,4984264,4984281
chrY,4984283,4984303
chrY,4984305,4984365
chrY,4984367,4984386
chrY,4984388,4984587
chrY,4984589,4984718
chrY,4984720,4984878
chrY,4984880,4985047
chrY,4985049,4985064
chrY,4985066,4985108
chrY,4985110,4985163
chrY,4985210,4985229
chrY,4985231,4985231
chrY,4985233,4985235
chrY,4985237,4985245
chrY,4985247,4985297
chrY,4985299,4985315
chrY,4985317,4985376
chrY,4985970,4986016
chrY,4986018,4986052
chrY,4986054,4986159
chrY,4986161,4986210
chrY,4986212,4986220
chrY,4986222,4986232
chrY,4986234,4986303
chrY,4986305,4986329
chrY,4986912,4986915
chrY,4987114,4987116
chrY,4987118,4987194
chrY,4987196,4987220
chrY,4987222,4987253
chrY,4987255,4987281
chrY,4987283,4987344
chrY,4987346,4987429
chrY,4987559,4987636
chrY,4987638,4987675
chrY,4987677,4987701
chrY,4987703,4987784
chrY,4987808,4987820
chrY,4987822,4987854
chrY,4987856,4987936
chrY,4987938,4987947
chrY,4987949,4987999
chrY,4988001,4988130
chrY,4988132,4988134
chrY,4988136,4988215
chrY,4988292,4988308
chrY,4988310,4988330
chrY,4988332,4988343
chrY,4988345,4988452
chrY,4988454,4988494
chrY,4989122,4989258
chrY,4989260,4989485
chrY,4989487,4989617
chrY,4989632,4989653
chrY,4989655,4989890
chrY,4989892,4989960
chrY,4989962,4990125
chrY,4990601,4990604
chrY,4990606,4990613
chrY,4990615,4990660
chrY,4990663,4990667
chrY,4990669,4990676
chrY,4990678,4990685
chrY,4990720,4990744
chrY,4990745,4990764
chrY,4990766,4990785
chrY,4990787,4990978
chrY,4990980,4990993
chrY,4990995,4991002
chrY,4991062,4991186
chrY,4991188,4991216
chrY,4991380,4991401
chrY,4991403,4991433
chrY,4991435,4991538
chrY,4991540,4991555
chrY,4991557,4991649
chrY,4991651,4991676
chrY,4991678,4991686
chrY,4991688,4991689
chrY,4991691,4991694
chrY,4991695,4991764
chrY,4991766,4991800
chrY,4991802,4991820
chrY,4991866,4991949
chrY,4991951,4991951
chrY,4991953,4992044
chrY,4992046,4992125
chrY,4992127,4992134
chrY,4992136,4992206
chrY,4992208,4992232
chrY,4992234,4992293
chrY,4992295,4992302
chrY,4992304,4992306
chrY,4992344,4992356
chrY,4992358,4992388
chrY,4992390,4992402
chrY,4992425,4992575
chrY,4992577,4992599
chrY,4992601,4992643
chrY,4992645,4992735
chrY,4992737,4992775
chrY,4992777,4992954
chrY,4992956,4992961
chrY,4992963,4993076
chrY,4993078,4993103
chrY,4993105,4993106
chrY,4993109,4993167
chrY,4993170,4993213
chrY,4993215,4993393
chrY,4993395,4993488
chrY,4993490,4993547
chrY,4993549,4993566
chrY,4993592,4993618
chrY,4993620,4993795
chrY,4993797,4993836
chrY,4993838,4993882
chrY,4993884,4993921
chrY,4993924,4994141
chrY,4994142,4994192
chrY,4994195,4994219
chrY,4994221,4994352
chrY,4994354,4994400
chrY,4994402,4994413
