chrom,start,end
chrY,9900002,9900003
chrY,9900005,9900006
chrY,9900010,9900022
chrY,9900024,9900041
chrY,9900060,9900061
chrY,9900063,9900073
chrY,9900075,9900076
chrY,9900078,9900079
chrY,9900081,9900081
chrY,9900083,9900086
chrY,9900088,9900090
chrY,9900092,9900096
chrY,9900098,9900098
chrY,9900100,9900108
chrY,9900110,9900112
chrY,9900114,9900118
chrY,9900120,9900130
chrY,9900132,9900146
chrY,9900148,9900154
chrY,9900158,9900160
chrY,9900162,9900165
chrY,9900167,9900180
chrY,9900182,9900186
chrY,9900188,9900190
chrY,9900192,9900194
chrY,9900196,9900209
chrY,9900211,9900218
chrY,9900220,9900231
chrY,9900233,9900233
chrY,9900235,9900246
chrY,9900248,9900248
chrY,9900250,9900250
chrY,9900252,9900256
chrY,9900258,9900260
chrY,9900262,9900279
chrY,9900281,9900296
chrY,9900298,9900315
chrY,9900318,9900335
chrY,9900337,9900339
chrY,9900341,9900356
chrY,9900358,9900359
chrY,9900361,9900365
