chrom,start,end
chrY,10100331,10100343
chrY,10100345,10100385
chrY,10100387,10100387
chrY,10100389,10100395
chrY,10100397,10100433
chrY,10100435,10100461
chrY,10100463,10100477
chrY,10100479,10100490
chrY,10100493,10100499
chrY,10100501,10100545
chrY,10100547,10100567
chrY,10100569,10100582
chrY,10100584,10100588
chrY,10100590,10100601
chrY,10100603,10100604
chrY,10100684,10100694
chrY,10100696,10100700
chrY,10100702,10100727
chrY,10100729,10100762
chrY,10100764,10100771
chrY,10100773,10100780
chrY,10100782,10100795
chrY,10100797,10100819
chrY,10100821,10100822
chrY,10100825,10100834
chrY,10100836,10100862
chrY,10100865,10100876
chrY,10100878,10100896
chrY,10100898,10100898
chrY,10101428,10101447
chrY,10101450,10101476
chrY,10101479,10101486
chrY,10101488,10101502
chrY,10101504,10101505
chrY,10101507,10101520
chrY,10101522,10101522
chrY,10101524,10101526
chrY,10101528,10101535
chrY,10101537,10101539
chrY,10101541,10101573
chrY,10101575,10101596
chrY,10101598,10101604
chrY,10101606,10101622
chrY,10101624,10101641
chrY,10101643,10101650
chrY,10101652,10101658
chrY,10101660,10101662
chrY,10101664,10101672
chrY,10101674,10101726
chrY,10101728,10101737
chrY,10101753,10101768
chrY,10101770,10101778
chrY,10101780,10101815
chrY,10101817,10101826
chrY,10101828,10101828
chrY,10101830,10101854
chrY,10101857,10101860
chrY,10101862,10101873
chrY,10101875,10101884
chrY,10101888,10101920
chrY,10101922,10101966
chrY,10102016,10102042
chrY,10102044,10102079
chrY,10102081,10102103
chrY,10102105,10102119
chrY,10102209,10102219
chrY,10102221,10102221
chrY,10102223,10102259
chrY,10102261,10102268
chrY,10102270,10102274
chrY,10102276,10102295
chrY,10102297,10102305
chrY,10102307,10102321
chrY,10102434,10102442
chrY,10102444,10102461
chrY,10102463,10102530
chrY,10102532,10102535
chrY,10102537,10102549
chrY,10102551,10102552
chrY,10102554,10102557
chrY,10102560,10102567
chrY,10102569,10102587
chrY,10102589,10102665
chrY,10102667,10102674
chrY,10102676,10102688
chrY,10102690,10102692
chrY,10102694,10102722
chrY,10102724,10102727
chrY,10102729,10102736
chrY,10102738,10102741
chrY,10102743,10102746
chrY,10102749,10102758
chrY,10102760,10102760
chrY,10102762,10102767
chrY,10102770,10102783
chrY,10102785,10102789
chrY,10102791,10102796
chrY,10102798,10102826
chrY,10102828,10102831
chrY,10102833,10102835
chrY,10102841,10102844
chrY,10102846,10102879
chrY,10102881,10102911
chrY,10102913,10102919
chrY,10102921,10102928
chrY,10102931,10102958
chrY,10102960,10102989
chrY,10102991,10102995
chrY,10102997,10103005
chrY,10103008,10103012
chrY,10103014,10103031
chrY,10103034,10103042
chrY,10103044,10103047
chrY,10103049,10103057
chrY,10103059,10103097
chrY,10103099,10103101
