chrom,start,end
chrY,22422296,22422302
chrY,22422304,22422304
chrY,22422306,22422312
chrY,22422314,22422321
chrY,22422323,22422325
chrY,22422327,22422330
chrY,22422332,22422332
chrY,22422334,22422337
chrY,22422339,22422339
chrY,22422342,22422346
chrY,22422349,22422364
chrY,22422366,22422376
chrY,22422377,22422397
chrY,22422399,22422402
chrY,22422405,22422416
chrY,22422418,22422423
chrY,22422425,22422426
chrY,22422429,22422435
chrY,22422437,22422438
chrY,22422440,22422442
chrY,22422445,22422445
chrY,22422448,22422466
chrY,22422469,22422473
chrY,22422475,22422478
chrY,22422480,22422486
chrY,22422489,22422493
chrY,22422495,22422514
chrY,22422517,22422518
chrY,22422520,22422525
chrY,22422528,22422536
chrY,22422538,22422541
chrY,22422543,22422543
chrY,22422545,22422548
chrY,22422550,22422556
chrY,22422587,22422588
chrY,22422590,22422590
chrY,22422592,22422600
chrY,22422602,22422620
chrY,22422622,22422625
chrY,22422626,22422626
chrY,22422628,22422630
chrY,22422632,22422636
chrY,22422638,22422647
chrY,22422649,22422650
chrY,22422652,22422655
chrY,22422657,22422657
chrY,22422659,22422659
chrY,22422661,22422662
chrY,22422664,22422670
chrY,22422672,22422674
chrY,22422677,22422681
chrY,22422682,22422687
chrY,22422689,22422689
chrY,22422692,22422710
chrY,22422713,22422713
chrY,22422715,22422716
chrY,22422718,22422725
chrY,22422727,22422728
chrY,22422731,22422734
chrY,22422736,22422736
chrY,22422738,22422746
chrY,22422748,22422748
chrY,22422751,22422753
chrY,22422754,22422756
chrY,22422759,22422764
chrY,22422766,22422770
chrY,22422772,22422776
chrY,22422778,22422789
chrY,22422791,22422794
chrY,22422796,22422800
chrY,22422802,22422804
chrY,22422808,22422812
chrY,22422816,22422826
chrY,22422828,22422830
chrY,22422832,22422843
chrY,22422847,22422848
chrY,22422850,22422850
chrY,22422852,22422858
chrY,22422860,22422860
chrY,22422863,22422863
chrY,22422865,22422873
chrY,22422875,22422880
chrY,22422881,22422894
chrY,22422896,22422905
chrY,22422907,22422916
chrY,22422918,22422918
chrY,22422920,22422932
chrY,22422934,22422934
chrY,22422936,22422937
chrY,22422940,22422940
chrY,22422943,22422943
chrY,22422944,22422948
chrY,22422951,22422952
chrY,22422954,22422956
chrY,22422958,22422965
chrY,22422967,22422971
chrY,22422973,22422973
chrY,22422975,22422987
chrY,22422989,22422989
chrY,22422991,22422993
chrY,22422995,22423022
chrY,22423024,22423033
chrY,22423035,22423038
chrY,22423040,22423057
chrY,22423059,22423067
chrY,22423069,22423069
chrY,22423073,22423075
chrY,22423077,22423085
chrY,22423087,22423088
chrY,22423090,22423097
chrY,22423100,22423100
chrY,22423102,22423104
chrY,22423106,22423109
chrY,22423111,22423124
chrY,22423126,22423130
chrY,22423258,22423262
chrY,22423264,22423282
chrY,22423284,22423294
chrY,22423296,22423307
chrY,22423309,22423328
chrY,22423330,22423331
chrY,22423333,22423337
chrY,22423339,22423353
chrY,22423355,22423361
chrY,22423364,22423365
chrY,22423367,22423367
chrY,22423369,22423373
chrY,22423375,22423375
chrY,22423377,22423382
chrY,22423384,22423384
chrY,22423386,22423389
chrY,22423391,22423391
chrY,22423393,22423395
