chrom,start,end
chrY,16649986,16650014
chrY,16650017,16650027
chrY,16650029,16650030
chrY,16650032,16650043
chrY,16650046,16650048
chrY,16650052,16650081
chrY,16650083,16650092
chrY,16650094,16650104
chrY,16650107,16650114
chrY,16650116,16650121
chrY,16650165,16650178
chrY,16650180,16650184
chrY,16650186,16650202
chrY,16650205,16650221
chrY,16650264,16650289
chrY,16650520,16650521
chrY,16650523,16650529
chrY,16650536,16650539
chrY,16650541,16650558
chrY,16650560,16650564
chrY,16650566,16650571
chrY,16650573,16650590
chrY,16650592,16650599
chrY,16650655,16650659
chrY,16650661,16650670
chrY,16650672,16650687
chrY,16650689,16650705
chrY,16650706,16650707
chrY,16650709,16650713
chrY,16650715,16650720
chrY,16650721,16650721
chrY,16650723,16650733
chrY,16650735,16650770
chrY,16650772,16650790
chrY,16650795,16650808
chrY,16650809,16650814
chrY,16650816,16650825
chrY,16651493,16651518
chrY,16651520,16651520
chrY,16651522,16651522
chrY,16651524,16651533
chrY,16651535,16651535
chrY,16651537,16651543
chrY,16651545,16651549
chrY,16651552,16651563
chrY,16651565,16651566
chrY,16651568,16651576
chrY,16651578,16651579
chrY,16651581,16651582
chrY,16651584,16651591
chrY,16651612,16651623
chrY,16651625,16651632
chrY,16651634,16651648
chrY,16651650,16651653
chrY,16651975,16651979
chrY,16651981,16651981
chrY,16651983,16652008
chrY,16652047,16652054
chrY,16652056,16652065
chrY,16652394,16652423
chrY,16652426,16652429
chrY,16652432,16652442
chrY,16652444,16652445
chrY,16652447,16652453
chrY,16652455,16652470
chrY,16652472,16652477
chrY,16652479,16652488
chrY,16652490,16652501
chrY,16652503,16652530
chrY,16652532,16652533
chrY,16652535,16652551
chrY,16652554,16652566
chrY,16652568,16652569
chrY,16652571,16652571
chrY,16652573,16652576
chrY,16652579,16652596
chrY,16652598,16652620
chrY,16652622,16652626
chrY,16652628,16652638
chrY,16652641,16652643
chrY,16652645,16652678
chrY,16652680,16652691
chrY,16652692,16652697
chrY,16652699,16652709
chrY,16652711,16652714
chrY,16652716,16652717
chrY,16652719,16652721
chrY,16652723,16652730
chrY,16652732,16652732
chrY,16652734,16652736
chrY,16652738,16652739
chrY,16652742,16652747
chrY,16652750,16652761
chrY,16652764,16652780
chrY,16652782,16652782
