chrom,start,end
chrY,1799980,1800018
chrY,1800020,1800022
chrY,1800025,1800052
chrY,1800054,1800072
chrY,1800368,1800382
chrY,1800740,1800764
chrY,1802013,1802014
chrY,1802092,1802108
chrY,1802110,1802217
chrY,1802219,1802247
chrY,1802249,1802258
chrY,1802260,1802297
chrY,1802299,1802329
chrY,1802331,1802353
chrY,1802355,1802377
chrY,1803644,1803655
chrY,1803657,1803683
chrY,1803687,1803713
chrY,1803715,1803877
chrY,1803879,1803882
chrY,1803884,1803902
chrY,1803904,1803972
chrY,1803974,1804052
chrY,1804054,1804060
chrY,1804062,1804078
chrY,1804080,1804132
chrY,1804433,1804456
chrY,1804458,1804476
chrY,1804478,1804507
chrY,1804509,1804547
chrY,1804717,1804720
chrY,1805038,1805043
chrY,1806004,1806004
chrY,1806272,1806273
chrY,1807016,1807018
chrY,1807019,1807056
chrY,1807058,1807076
chrY,1807078,1807120
chrY,1807251,1807327
chrY,1807329,1807421
chrY,1807423,1807458
chrY,1807460,1807518
chrY,1807607,1807613
chrY,1807615,1807687
