chrom,start,end
chrY,23350814,23350818
chrY,23350820,23350825
chrY,23350828,23350859
chrY,23354804,23354807
chrY,23355242,23355242
chrY,23355244,23355248
chrY,23355869,23355870
chrY,23355872,23355882
chrY,23355885,23355888
chrY,23355891,23355894
chrY,23355896,23355897
chrY,23356194,23356196
chrY,23356198,23356213
chrY,23356220,23356225
chrY,23356227,23356242
chrY,23356283,23356285
chrY,23356287,23356300
chrY,23356302,23356304
chrY,23356305,23356312
chrY,23356314,23356314
chrY,23356316,23356316
chrY,23356326,23356327
chrY,23356329,23356340
chrY,23356351,23356357
chrY,23356359,23356364
chrY,23356366,23356366
chrY,23356368,23356368
chrY,23356421,23356434
chrY,23356436,23356440
chrY,23356441,23356441
chrY,23356443,23356445
chrY,23356447,23356448
chrY,23356450,23356450
chrY,23356452,23356453
chrY,23356457,23356460
chrY,23356462,23356464
chrY,23356466,23356466
chrY,23356468,23356477
chrY,23356479,23356492
chrY,23356494,23356499
chrY,23356501,23356503
chrY,23356505,23356508
chrY,23356510,23356515
chrY,23356517,23356529
chrY,23356531,23356543
chrY,23356634,23356649
chrY,23356651,23356652
chrY,23356654,23356656
chrY,23356658,23356660
chrY,23356662,23356662
chrY,23356664,23356667
chrY,23356671,23356676
chrY,23356679,23356692
chrY,23356694,23356698
chrY,23356700,23356704
chrY,23356706,23356717
chrY,23356721,23356721
chrY,23356724,23356733
chrY,23356735,23356742
chrY,23356745,23356751
chrY,23356753,23356753
chrY,23356755,23356765
chrY,23356767,23356768
chrY,23356770,23356775
chrY,23356777,23356778
chrY,23356780,23356786
chrY,23356788,23356789
chrY,23356791,23356804
chrY,23356806,23356806
chrY,23356808,23356811
chrY,23356814,23356814
chrY,23356816,23356818
chrY,23356820,23356824
chrY,23356826,23356828
chrY,23356830,23356831
chrY,23356833,23356840
chrY,23356842,23356843
chrY,23356845,23356851
chrY,23356853,23356856
chrY,23356858,23356866
chrY,23356868,23356870
chrY,23356872,23356874
chrY,23356876,23356887
chrY,23356890,23356890
chrY,23356892,23356892
chrY,23356895,23356897
chrY,23356899,23356901
chrY,23356903,23356908
chrY,23356911,23356911
chrY,23356915,23356922
chrY,23356926,23356926
chrY,23356928,23356933
chrY,23356935,23356936
chrY,23357222,23357226
chrY,23357229,23357231
chrY,23357233,23357237
chrY,23357240,23357256
chrY,23357261,23357261
chrY,23357263,23357263
chrY,23357265,23357267
chrY,23357269,23357272
chrY,23357274,23357275
chrY,23357277,23357277
chrY,23357279,23357279
chrY,23357281,23357295
chrY,23357297,23357300
chrY,23357302,23357303
chrY,23357305,23357310
chrY,23357312,23357320
chrY,23357322,23357322
chrY,23357324,23357329
chrY,23357331,23357336
chrY,23357338,23357339
chrY,23357342,23357358
chrY,23357360,23357377
chrY,23357408,23357409
chrY,23357411,23357412
chrY,23357414,23357414
chrY,23357416,23357421
chrY,23357423,23357437
chrY,23357439,23357443
chrY,23357445,23357445
chrY,23357447,23357459
chrY,23357462,23357464
chrY,23357466,23357469
chrY,23357471,23357476
chrY,23357478,23357507
chrY,23357509,23357516
chrY,23357518,23357522
chrY,23357524,23357537
chrY,23357539,23357541
chrY,23357542,23357545
chrY,23357547,23357548
chrY,23357550,23357552
chrY,23357554,23357557
chrY,23357559,23357567
chrY,23357569,23357570
chrY,23357572,23357573
chrY,23357575,23357583
chrY,23357585,23357598
chrY,23357601,23357601
chrY,23357603,23357605
chrY,23357607,23357612
chrY,23357614,23357617
chrY,23357619,23357622
chrY,23357625,23357626
chrY,23357628,23357630
chrY,23357632,23357636
chrY,23357638,23357646
chrY,23357649,23357657
chrY,23357659,23357676
chrY,23357678,23357692
chrY,23357694,23357696
chrY,23357698,23357701
chrY,23357703,23357721
chrY,23357723,23357725
chrY,23357728,23357731
chrY,23357734,23357761
chrY,23357763,23357764
chrY,23357766,23357766
chrY,23357768,23357776
chrY,23357778,23357788
chrY,23357790,23357791
chrY,23357794,23357810
chrY,23357812,23357816
chrY,23357819,23357822
chrY,23357824,23357825
chrY,23357827,23357829
chrY,23357831,23357838
chrY,23357840,23357840
chrY,23357842,23357844
chrY,23357847,23357850
chrY,23357852,23357852
chrY,23357855,23357857
chrY,23357859,23357865
chrY,23357867,23357874
chrY,23357897,23357903
chrY,23357905,23357906
chrY,23357908,23357909
chrY,23357911,23357922
chrY,23357924,23357934
chrY,23357936,23357937
chrY,23357939,23357950
chrY,23357952,23357952
chrY,23357954,23357963
chrY,23357965,23357967
chrY,23357970,23357973
chrY,23357977,23357990
chrY,23357992,23357993
chrY,23358000,23358003
chrY,23358005,23358009
chrY,23358011,23358017
chrY,23358019,23358019
chrY,23358021,23358023
chrY,23358025,23358026
chrY,23358028,23358033
chrY,23358035,23358039
chrY,23358041,23358043
chrY,23358046,23358056
chrY,23358058,23358081
chrY,23358084,23358100
chrY,23358102,23358102
chrY,23358104,23358106
chrY,23358108,23358109
chrY,23358111,23358113
chrY,23358586,23358593
chrY,23358595,23358606
chrY,23358610,23358624
chrY,23358628,23358635
chrY,23358638,23358638
chrY,23358639,23358642
chrY,23358644,23358651
chrY,23358653,23358656
chrY,23358658,23358660
chrY,23358662,23358683
chrY,23358687,23358707
chrY,23358710,23358719
chrY,23358721,23358721
chrY,23358723,23358731
chrY,23358733,23358742
chrY,23358744,23358749
chrY,23358751,23358765
chrY,23358767,23358769
chrY,23358781,23358807
chrY,23358811,23358811
chrY,23358813,23358820
chrY,23358822,23358822
chrY,23358824,23358827
chrY,23358828,23358836
chrY,23358840,23358850
chrY,23358851,23358866
chrY,23358869,23358871
chrY,23358873,23358873
chrY,23358876,23358879
chrY,23358881,23358897
chrY,23358899,23358904
chrY,23358906,23358917
chrY,23358919,23358920
chrY,23358922,23358938
chrY,23358940,23358944
chrY,23358947,23358956
chrY,23358958,23358958
chrY,23358960,23358972
chrY,23358974,23358977
chrY,23359751,23359796
chrY,23359799,23359894
chrY,23359896,23359926
chrY,23359927,23359957
chrY,23360237,23360293
chrY,23360295,23360295
chrY,23360297,23360332
chrY,23360334,23360394
chrY,23360500,23360557
chrY,23360559,23360607
chrY,23360609,23360618
chrY,23360620,23360662
chrY,23360973,23360982
chrY,23360983,23361007
chrY,23361009,23361081
chrY,23361083,23361084
chrY,23361086,23361156
chrY,23361279,23361311
chrY,23361313,23361319
chrY,23361321,23361387
chrY,23361389,23361430
chrY,23361432,23361465
chrY,23361467,23361493
chrY,23361495,23361496
chrY,23361498,23361509
chrY,23361511,23361576
chrY,23361578,23361609
chrY,23361611,23361624
chrY,23361626,23361645
chrY,23361647,23361732
chrY,23361733,23361800
chrY,23361802,23361807
chrY,23361809,23361811
chrY,23361813,23361817
chrY,23361819,23361831
chrY,23361833,23361862
chrY,23361864,23361868
chrY,23361870,23361890
chrY,23362210,23362214
chrY,23362216,23362216
chrY,23363091,23363109
chrY,23363111,23363111
chrY,23363113,23363117
chrY,23363119,23363135
chrY,23363218,23363244
chrY,23363247,23363253
chrY,23363255,23363264
chrY,23363265,23363265
chrY,23363267,23363289
chrY,23363448,23363461
chrY,23363464,23363472
chrY,23363474,23363486
chrY,23363488,23363503
chrY,23363504,23363531
chrY,23363533,23363537
chrY,23363539,23363649
chrY,23363651,23363659
chrY,23363661,23363668
chrY,23363783,23363787
chrY,23363917,23363917
chrY,23363919,23364058
chrY,23364060,23364078
chrY,23364080,23364098
chrY,23364100,23364119
chrY,23364121,23364172
chrY,23364174,23364175
chrY,23364177,23364223
chrY,23364225,23364231
chrY,23364233,23364246
chrY,23364248,23364254
chrY,23364256,23364316
chrY,23364321,23364491
chrY,23364493,23364503
chrY,23364505,23364506
chrY,23364508,23364519
chrY,23364522,23364528
chrY,23364530,23364563
